gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,annot
Acropora10,6013.883028071311,-0.6610190088042571,0.1112356873160283,-5.942508422915178,2.8069322716045475e-9,7.347622126893379e-8,"oxidoreductase activity, oxidizing metal ions, oxygen as acceptor"
Acropora1000,553.0965190567786,-1.2036969870718475,0.27443391622549945,-4.386108698324235,1.1539647078508442e-5,1.1014820552185908e-4,NA
Acropora10002,85.69634406742526,-1.0414334937128125,0.13996825658041173,-7.440497718241629,1.0030664998435312e-13,7.954317343759202e-12,holocytochrome-c synthase activity
Acropora10004,139.41810146323726,0.39187422118374343,0.10541013249823106,3.7176143497430827,2.0111296406795617e-4,0.0012669176956075314,intraciliary transport involved in cilium assembly
Acropora10005,11.624193860994678,-0.7042877175204102,0.2973177981536475,-2.3688044304581095,0.017845687039424112,0.052870348028381024,NA
Acropora10009,80.28135681640411,0.4510996934664452,0.11363634117499215,3.9696780871515625,7.196979906595551e-5,5.267235945755408e-4,NA
Acropora1001,790.8156829334437,1.0685600777768498,0.31467607829680017,3.395746138570444,6.844180566258451e-4,0.0035929282793508636,NA
Acropora10010,4.041873463519722,1.2566390151567814,0.4616167006500755,2.7222563945089275,0.006483781655228463,0.02325501786825157,NA
Acropora10011,71.68168385632077,0.3284627881682192,0.13072726009549437,2.51258068078748,0.011985169628091274,0.038454281258936567,biological adhesion
Acropora10012,38.573265072864515,0.6017594245900958,0.15085390354573092,3.9890212347582654,6.63464828915341e-5,4.903601622043701e-4,NA
Acropora10013,89.54406567912537,-1.0343041834016344,0.1203383012840819,-8.594970781247433,8.328598686418553e-18,1.727351367563208e-15,negative regulation of glucocorticoid receptor signaling pathway
Acropora10014,42.49376715338301,0.34274415549715304,0.15747011174138542,2.176566408106986,0.029512933808780444,0.0792820712074731,Rap Ran-GAP domain-like
Acropora10015,48.46294133788998,-0.5172136636753601,0.11349246134443733,-4.557251270687246,5.182740872129003e-6,5.527573551991383e-5,RNA binding
Acropora10016,150.96719959268913,0.5826117008327378,0.09739757556120235,5.981788535040468,2.2070068120000663e-9,5.9307625579879524e-8,ATPase inhibitor activity
Acropora10017,24.35688345832566,-1.7378043802941863,0.2692141731545266,-6.455099892889746,1.0814754271826275e-10,4.141081998949541e-9,"ATPase activity, coupled to transmembrane movement of substances"
Acropora1002,468.4461085145126,0.6775156188753053,0.22125430902352633,3.062157848429808,0.002197475383813967,0.00948871298583346,NA
Acropora10020,49.26398220192716,-1.1514974731370395,0.20314287687787186,-5.668411764343143,1.4412725987684121e-8,3.1533072894571557e-7,NA
Acropora10021,103.36506318489855,0.6185247866097037,0.14107783019284548,4.3842805475829545,1.1636972549746606e-5,1.1086786356405229e-4,nucleic acid-templated transcription
