name	term	lev	seq	value
"polytene chromosome"	GO:0005700	2	Acropora11858	0
"polytene chromosome"	GO:0005700	2	Acropora4564	0
"polytene chromosome"	GO:0005700	2	Acropora9902	0
"polytene chromosome"	GO:0005700	2	Acropora5129	0
"polytene chromosome"	GO:0005700	2	Acropora24660	0
"polytene chromosome"	GO:0005700	2	Acropora15043	0
"polytene chromosome"	GO:0005700	2	Acropora6573	0
"polytene chromosome"	GO:0005700	2	Acropora13556	0
"polytene chromosome"	GO:0005700	2	Acropora26133	0
"polytene chromosome"	GO:0005700	2	Acropora34374	0
"polytene chromosome"	GO:0005700	2	Acropora2311	0
"polytene chromosome"	GO:0005700	2	Acropora16542	0
"polytene chromosome"	GO:0005700	2	Acropora28394	0
"polytene chromosome"	GO:0005700	2	Acropora10075	0
"polytene chromosome"	GO:0005700	2	Acropora3926	0
"polytene chromosome"	GO:0005700	2	Acropora15518	0
"polytene chromosome"	GO:0005700	2	Acropora18854	0
"polytene chromosome"	GO:0005700	2	Acropora15697	0
"polytene chromosome"	GO:0005700	2	Acropora3094	0
"polytene chromosome"	GO:0005700	2	Acropora9325	0
"polytene chromosome"	GO:0005700	2	Acropora4814	0
"polytene chromosome"	GO:0005700	2	Acropora9324	0
"polytene chromosome"	GO:0005700	2	Acropora5329	0
"polytene chromosome"	GO:0005700	2	Acropora32307	0
"polytene chromosome"	GO:0005700	2	Acropora18547	0
"polytene chromosome"	GO:0005700	2	Acropora4068	0
"polytene chromosome"	GO:0005700	2	Acropora1567	0
"polytene chromosome"	GO:0005700	2	Acropora6547	0
"polytene chromosome"	GO:0005700	2	Acropora19940	0
"polytene chromosome"	GO:0005700	2	Acropora396	0
"polytene chromosome"	GO:0005700	2	Acropora10334	0
"polytene chromosome"	GO:0005700	2	Acropora4006	0
"polytene chromosome"	GO:0005700	2	Acropora32376	0
"polytene chromosome"	GO:0005700	2	Acropora7273	0
"polytene chromosome"	GO:0005700	2	Acropora398	0
"polytene chromosome"	GO:0005700	2	Acropora14327	0
"polytene chromosome"	GO:0005700	2	Acropora731	0
"polytene chromosome"	GO:0005700	2	Acropora955	0
"polytene chromosome"	GO:0005700	2	Acropora847	0
"polytene chromosome"	GO:0005700	2	Acropora7349	0
"polytene chromosome"	GO:0005700	2	Acropora23175	0
"polytene chromosome"	GO:0005700	2	Acropora19492	0
"polytene chromosome"	GO:0005700	2	Acropora16630	0
"polytene chromosome"	GO:0005700	2	Acropora27096	0
"polytene chromosome"	GO:0005700	2	Acropora7404	0
"polytene chromosome"	GO:0005700	2	Acropora13675	0
"polytene chromosome"	GO:0005700	2	Acropora19221	0
"polytene chromosome"	GO:0005700	2	Acropora7837	0
"polytene chromosome"	GO:0005700	2	Acropora4350	0
"polytene chromosome"	GO:0005700	2	Acropora8818	0
"polytene chromosome"	GO:0005700	2	Acropora8605	0
"polytene chromosome"	GO:0005700	2	Acropora4377	0
"polytene chromosome"	GO:0005700	2	Acropora3475	0
"polytene chromosome"	GO:0005700	2	Acropora9468	0
"polytene chromosome"	GO:0005700	2	Acropora6877	0
"polytene chromosome"	GO:0005700	2	Acropora8970	0
"polytene chromosome"	GO:0005700	2	Acropora1078	0
"polytene chromosome"	GO:0005700	2	Acropora3069	0
"polytene chromosome"	GO:0005700	2	Acropora28270	0
"polytene chromosome"	GO:0005700	2	Acropora14503	0
"polytene chromosome"	GO:0005700	2	Acropora5207	0
"polytene chromosome"	GO:0005700	2	Acropora5147	0
"polytene chromosome"	GO:0005700	2	Acropora43567	0
"polytene chromosome"	GO:0005700	2	Acropora12943	0
"polytene chromosome"	GO:0005700	2	Acropora13524	0
"polytene chromosome"	GO:0005700	2	Acropora44858	0
"polytene chromosome"	GO:0005700	2	Acropora9322	0
"polytene chromosome"	GO:0005700	2	Acropora14008	0
"polytene chromosome"	GO:0005700	2	Acropora5098	0
"polytene chromosome"	GO:0005700	2	Acropora16633	0
"polytene chromosome"	GO:0005700	2	Acropora17927	0
"polytene chromosome"	GO:0005700	2	Acropora12650	0
"polytene chromosome"	GO:0005700	2	Acropora11506	0
"polytene chromosome"	GO:0005700	2	Acropora27745	0
"polytene chromosome"	GO:0005700	2	Acropora22913	0
"polytene chromosome"	GO:0005700	2	Acropora8783	0
"polytene chromosome"	GO:0005700	2	Acropora6290	0
"polytene chromosome"	GO:0005700	2	Acropora5946	0
"polytene chromosome"	GO:0005700	2	Acropora8664	0
"polytene chromosome"	GO:0005700	2	Acropora3541	0
"polytene chromosome"	GO:0005700	2	Acropora27283	0
"polytene chromosome"	GO:0005700	2	Acropora133	0
"polytene chromosome"	GO:0005700	2	Acropora6212	0
"polytene chromosome"	GO:0005700	2	Acropora7821	0
"polytene chromosome"	GO:0005700	2	Acropora838	0
"polytene chromosome"	GO:0005700	2	Acropora15398	0
"polytene chromosome"	GO:0005700	2	Acropora9225	0
"polytene chromosome"	GO:0005700	2	Acropora12937	0
"polytene chromosome"	GO:0005700	2	Acropora5441	0
"polytene chromosome"	GO:0005700	2	Acropora23188	0
"polytene chromosome"	GO:0005700	2	Acropora25201	0
"polytene chromosome"	GO:0005700	2	Acropora11745	0
"polytene chromosome"	GO:0005700	2	Acropora6388	0
"polytene chromosome"	GO:0005700	2	Acropora5804	0
"polytene chromosome"	GO:0005700	2	Acropora19644	0
"polytene chromosome"	GO:0005700	2	Acropora4040	0
"polytene chromosome"	GO:0005700	2	Acropora13536	0
"polytene chromosome"	GO:0005700	2	Acropora7946	0
"polytene chromosome"	GO:0005700	2	Acropora17152	0
"polytene chromosome"	GO:0005700	2	Acropora4045	0
"polytene chromosome"	GO:0005700	2	Acropora13943	0
"polytene chromosome"	GO:0005700	2	Acropora13321	0
"polytene chromosome"	GO:0005700	2	Acropora23501	0
"polytene chromosome"	GO:0005700	2	Acropora6686	0
"polytene chromosome"	GO:0005700	2	Acropora21914	0
"polytene chromosome"	GO:0005700	2	Acropora9899	0
"polytene chromosome"	GO:0005700	2	Acropora10313	0
"polytene chromosome"	GO:0005700	2	Acropora23143	0
"polytene chromosome"	GO:0005700	2	Acropora334	0
"polytene chromosome"	GO:0005700	2	Acropora1825	0
"polytene chromosome"	GO:0005700	2	Acropora25232	0
"polytene chromosome"	GO:0005700	2	Acropora932	0
"polytene chromosome"	GO:0005700	2	Acropora3696	0
"polytene chromosome"	GO:0005700	2	Acropora5916	0
"polytene chromosome"	GO:0005700	2	Acropora11853	0
"polytene chromosome"	GO:0005700	2	Acropora21465	0
"polytene chromosome"	GO:0005700	2	Acropora6385	0
"polytene chromosome"	GO:0005700	2	Acropora31711	0
"polytene chromosome"	GO:0005700	2	Acropora15611	0
"polytene chromosome"	GO:0005700	2	Acropora4156	0
"polytene chromosome"	GO:0005700	2	Acropora20885	0
"polytene chromosome"	GO:0005700	2	Acropora15966	0
"polytene chromosome"	GO:0005700	2	Acropora23446	0
"U2 snRNP"	GO:0005686	4	Acropora6033	0
"U2 snRNP"	GO:0005686	4	Acropora6404	0
"U2 snRNP"	GO:0005686	4	Acropora4585	0
"U2 snRNP"	GO:0005686	4	Acropora22092	0
"U2 snRNP"	GO:0005686	4	Acropora3820	0
"U2 snRNP"	GO:0005686	4	Acropora11111	0
"U2 snRNP"	GO:0005686	4	Acropora7827	0
"U2 snRNP"	GO:0005686	4	Acropora1547	0
"U2 snRNP"	GO:0005686	4	Acropora10192	0
"U2 snRNP"	GO:0005686	4	Acropora2790	0
"U2 snRNP"	GO:0005686	4	Acropora1275	0
"U2 snRNP"	GO:0005686	4	Acropora2134	0
"U2 snRNP"	GO:0005686	4	Acropora4219	0
"U2 snRNP"	GO:0005686	4	Acropora6622	0
"U2 snRNP"	GO:0005686	4	Acropora12390	0
"U2 snRNP"	GO:0005686	4	Acropora6828	0
"U2 snRNP"	GO:0005686	4	Acropora1188	0
"U2 snRNP"	GO:0005686	4	Acropora2797	0
"U2 snRNP"	GO:0005686	4	Acropora2991	0
"cell projection membrane"	GO:0031253	3	Acropora1848	0
"cell projection membrane"	GO:0031253	3	Acropora25265	0
"cell projection membrane"	GO:0031253	3	Acropora27994	0
"cell projection membrane"	GO:0031253	3	Acropora960	0
"cell projection membrane"	GO:0031253	3	Acropora2031	0
"cell projection membrane"	GO:0031253	3	Acropora21400	0
"cell projection membrane"	GO:0031253	3	Acropora10949	0
"cell projection membrane"	GO:0031253	3	Acropora4440	0
"cell projection membrane"	GO:0031253	3	Acropora216	0
"cell projection membrane"	GO:0031253	3	Acropora5980	0
"cell projection membrane"	GO:0031253	3	Acropora1102	0
"cell projection membrane"	GO:0031253	3	Acropora15999	0
"cell projection membrane"	GO:0031253	3	Acropora3992	0
"cell projection membrane"	GO:0031253	3	Acropora11097	0
"cell projection membrane"	GO:0031253	3	Acropora8804	0
"cell projection membrane"	GO:0031253	3	Acropora15938	0
"cell projection membrane"	GO:0031253	3	Acropora4188	0
"cell projection membrane"	GO:0031253	3	Acropora22936	0
"cell projection membrane"	GO:0031253	3	Acropora10337	0
"cell projection membrane"	GO:0031253	3	Acropora3191	0
"cell projection membrane"	GO:0031253	3	Acropora8066	0.485417310946186
"cell projection membrane"	GO:0031253	3	Acropora12828	0
"cell projection membrane"	GO:0031253	3	Acropora5909	0
"cell projection membrane"	GO:0031253	3	Acropora8601	0
"cell projection membrane"	GO:0031253	3	Acropora4856	0
"cell projection membrane"	GO:0031253	3	Acropora26798	0
"cell projection membrane"	GO:0031253	3	Acropora27597	0
"cell projection membrane"	GO:0031253	3	Acropora598	0
"cell projection membrane"	GO:0031253	3	Acropora3254	0
"cell projection membrane"	GO:0031253	3	Acropora2719	0
"cell projection membrane"	GO:0031253	3	Acropora10552	0
"cell projection membrane"	GO:0031253	3	Acropora4012	0
"cell projection membrane"	GO:0031253	3	Acropora29186	0
"cell projection membrane"	GO:0031253	3	Acropora436	0
"cell projection membrane"	GO:0031253	3	Acropora6636	0
"cell projection membrane"	GO:0031253	3	Acropora8277	0
"cell projection membrane"	GO:0031253	3	Acropora17746	0
"cell projection membrane"	GO:0031253	3	Acropora1222	0
"cell projection membrane"	GO:0031253	3	Acropora17210	0
"cell projection membrane"	GO:0031253	3	Acropora22864	0
"cell projection membrane"	GO:0031253	3	Acropora2716	0
"cell projection membrane"	GO:0031253	3	Acropora5027	0
"cell projection membrane"	GO:0031253	3	Acropora29299	0
"cell projection membrane"	GO:0031253	3	Acropora6067	0
"cell projection membrane"	GO:0031253	3	Acropora250	0
"cell projection membrane"	GO:0031253	3	Acropora2774	0
"cell projection membrane"	GO:0031253	3	Acropora11747	0
"cell projection membrane"	GO:0031253	3	Acropora1862	0
"cell projection membrane"	GO:0031253	3	Acropora7806	0
"cell projection membrane"	GO:0031253	3	Acropora1509	0
"cell projection membrane"	GO:0031253	3	Acropora1268	0
"cell projection membrane"	GO:0031253	3	Acropora4343	0
"cell projection membrane"	GO:0031253	3	Acropora2736	0
"cell projection membrane"	GO:0031253	3	Acropora847	0
"cell projection membrane"	GO:0031253	3	Acropora2930	0
"cell projection membrane"	GO:0031253	3	Acropora6752	0
"cell projection membrane"	GO:0031253	3	Acropora2969	0
"cell projection membrane"	GO:0031253	3	Acropora4284	0
"cell projection membrane"	GO:0031253	3	Acropora608	0
"cell projection membrane"	GO:0031253	3	Acropora1849	0
"cell projection membrane"	GO:0031253	3	Acropora6093	0
"cell projection membrane"	GO:0031253	3	Acropora15615	0
"cell projection membrane"	GO:0031253	3	Acropora9293	0
"cell projection membrane"	GO:0031253	3	Acropora16630	0
"cell projection membrane"	GO:0031253	3	Acropora10461	0
"cell projection membrane"	GO:0031253	3	Acropora2775	0
"cell projection membrane"	GO:0031253	3	Acropora6596	0
"cell projection membrane"	GO:0031253	3	Acropora58739	0
"cell projection membrane"	GO:0031253	3	Acropora7967	0
"cell projection membrane"	GO:0031253	3	Acropora10446	0
"cell projection membrane"	GO:0031253	3	Acropora6951	0
"cell projection membrane"	GO:0031253	3	Acropora12021	0
"cell projection membrane"	GO:0031253	3	Acropora20631	0
"cell projection membrane"	GO:0031253	3	Acropora9815	0
"cell projection membrane"	GO:0031253	3	Acropora19204	0
"cell projection membrane"	GO:0031253	3	Acropora5643	0
"cell projection membrane"	GO:0031253	3	Acropora1026	0
"cell projection membrane"	GO:0031253	3	Acropora5589	0
"cell projection membrane"	GO:0031253	3	Acropora5415	0
"cell projection membrane"	GO:0031253	3	Acropora13529	0
"cell projection membrane"	GO:0031253	3	Acropora9517	0
"cell projection membrane"	GO:0031253	3	Acropora833	0
"cell projection membrane"	GO:0031253	3	Acropora12946	0
"cell projection membrane"	GO:0031253	3	Acropora6128	0
"cell projection membrane"	GO:0031253	3	Acropora8535	0
"cell projection membrane"	GO:0031253	3	Acropora3831	0
"cell projection membrane"	GO:0031253	3	Acropora36775	0
"cell projection membrane"	GO:0031253	3	Acropora11676	0
"cell projection membrane"	GO:0031253	3	Acropora18750	0
"cell projection membrane"	GO:0031253	3	Acropora15148	0
"cell projection membrane"	GO:0031253	3	Acropora8096	0
"cell projection membrane"	GO:0031253	3	Acropora5946	0
"cell projection membrane"	GO:0031253	3	Acropora7127	0
"cell projection membrane"	GO:0031253	3	Acropora1732	0
"cell projection membrane"	GO:0031253	3	Acropora15992	0
"cell projection membrane"	GO:0031253	3	Acropora43131	0
"cell projection membrane"	GO:0031253	3	Acropora9260	0
"cell projection membrane"	GO:0031253	3	Acropora7150	0
"cell projection membrane"	GO:0031253	3	Acropora13676	0
"cell projection membrane"	GO:0031253	3	Acropora8941	0
