"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 0.356473729129948 2 13 "GO:0000109" "nucleotide-excision repair complex" 0.628571428571429
0 4.1225066922208e-05 4 49 "GO:0000118" "histone deacetylase complex" 0
0 0.0949625375662901 3 98 "GO:0000123;GO:0031248;GO:1902493" "acetyltransferase complex" 0.260365853658537
0 0.665665155902579 2 15 "GO:0000124" "SAGA complex" 0.923615635179153
0 0.653045587747745 2 10 "GO:0000125" "PCAF complex" 0.908496732026144
0 0.230130245261552 2 13 "GO:0000137" "Golgi cis cisterna" 0.467573696145125
0 0.161470332410874 2 20 "GO:0000138" "Golgi trans cisterna" 0.386015831134565
0 0.567436023916107 3 335 "GO:0000139" "Golgi membrane" 0.816470588235294
0 0.148899792972464 3 9 "GO:0000145" "exocyst" 0.366847826086957
0 0.919704717888365 3 219 "GO:0000151" "ubiquitin ligase complex" 1
0 0.859386045228113 4 24 "GO:0000152" "nuclear ubiquitin ligase complex" 1
0 0.217787955894004 4 16 "GO:0000153" "cytoplasmic ubiquitin ligase complex" 0.46873508353222
0 0.349016906642373 3 9 "GO:0000164" "protein phosphatase type 1 complex" 0.617213114754098
0 0.809742438509127 2 12 "GO:0000176" "nuclear exosome (RNase complex)" 1
0 0.815506266944637 3 20 "GO:0000178;GO:1905354" "exoribonuclease complex" 1
0 2.84343478737248e-10 4 409 "GO:0000228;GO:0044454" "nuclear chromosome" 0
0 0.0041042678263595 6 12 "GO:0000235" "astral microtubule" 0.0170731707317073
0 0.0223126394633649 4 18 "GO:0000242" "pericentriolar material" 0.0838427947598253
0 0.117409122581683 2 13 "GO:0000243" "commitment complex" 0.306647398843931
0 0.602173572029305 2 21 "GO:0000307" "cyclin-dependent protein kinase holoenzyme complex" 0.85531561461794
0 0.994081027136389 4 53 "GO:0000313;GO:0005761" "organellar ribosome" 1
0 0.737366884618211 3 20 "GO:0000314;GO:0005763" "mitochondrial small ribosomal subunit" 0.950075642965204
0 0.989402658350064 5 31 "GO:0000315;GO:0005762" "organellar large ribosomal subunit" 1
0 0.0537175207488815 2 22 "GO:0000322;GO:0000324" "storage vacuole" 0.162587412587413
0 0.985396856890357 2 469 "GO:0000323;GO:0005773;GO:0005764" "vacuole" 1
0 0.021797275706011 2 11 "GO:0000329" "fungal-type vacuole membrane" 0.0820175438596491
0 0.512122557600259 2 31 "GO:0000407" "phagophore assembly site" 0.803467153284672
0 0.276504807205891 4 20 "GO:0000421" "autophagosome membrane" 0.53442265795207
0 0.303452796393555 2 146 "GO:0000428;GO:0030880;GO:0055029" "RNA polymerase complex" 0.565106382978723
0 0.969150509819811 4 90 "GO:0000502;GO:1905369;GO:1905368" "peptidase complex" 1
0 0.423672200967701 2 8 "GO:0000506" "glycosylphosphatidylinositol-N-acetylglucosaminyltransferase (GPI-GnT) complex" 0.7
0 0.000293280624147018 2 128 "GO:0000775" "chromosome, centromeric region" 0
0 0.00235212210351784 3 81 "GO:0000776" "kinetochore" 0.00884353741496599
0 0.3195535552581 2 29 "GO:0000777" "condensed chromosome kinetochore" 0.577338877338877
0 0.206466422997688 3 10 "GO:0000778" "condensed nuclear chromosome kinetochore" 0.447710843373494
0 0.0679646360728334 3 42 "GO:0000779" "condensed chromosome, centromeric region" 0.192786885245902
0 0.0190219092064907 4 17 "GO:0000780" "condensed nuclear chromosome, centromeric region" 0.0786046511627907
0 0.0438523265092954 2 57 "GO:0000781;GO:0000784" "chromosome, telomeric region" 0.145925925925926
0 0.218332095534424 4 7 "GO:0000782;GO:0000783" "nuclear telomere cap complex" 0.468333333333333
0 1.76589999355577e-12 4 404 "GO:0000785" "chromatin" 0
0 0.203475570040327 3 25 "GO:0000786" "nucleosome" 0.445169082125604
0 0.0316155595222772 4 14 "GO:0000788" "nuclear nucleosome" 0.114859437751004
