gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,annot
Acropora_000001,29.11569051836684,-0.45902921872427677,0.16893426656778965,-2.717206094715416,0.006583559814027384,0.02296116115284514,"ATP-dependent microtubule motor activity, minus-end-directed"
Acropora_000006,35.14653438772651,-0.6993576503415042,0.17917243706125532,-3.903265824879127,9.490337063791143e-5,6.135494392587416e-4,NA
Acropora_000007,263.5779658707055,-0.268857042523931,0.11250626126433748,-2.3897073771942505,0.01686180147931853,0.05008469655789883,NA
Acropora_000012,39.00061377439136,-0.449466351244163,0.1543460858784184,-2.9120683474812377,0.0035904406373216046,0.013877470556345365,Snurportin1
Acropora_000020,21.70162823638675,0.6070365039492265,0.18058159937092394,3.3615634486786337,7.750254836264972e-4,0.00377059234389419,protein targeting to mitochondrion
Acropora_000021,186.48044963548725,-0.2725296135505219,0.0975046059281041,-2.7950434849352046,0.005189273459683729,0.018862624893998425,structural molecule activity
Acropora_000023,88.80378850009258,-0.41401048315600575,0.11704126304214822,-3.5373036175021,4.0423467821602686e-4,0.0021589829509834108,RNA polymerase II CTD heptapeptide repeat kinase activity
Acropora_000028,106.708694438307,-0.5230785605398205,0.13673722632559349,-3.8254290700199354,1.3054451804418265e-4,8.05869959103603e-4,NA
Acropora_000030,150.48501225165637,0.7264789012711097,0.09673623663357656,7.509894188078776,5.917517336946512e-14,4.334029816341233e-12,3-hydroxy-3-methylglutaryl-coenzyme A reductase
Acropora_000032,136.74937658925282,0.5631434114728091,0.11429292131229507,4.927194134220007,8.341886262861495e-7,9.784733691389005e-6,unfolded protein binding
Acropora_000033,235.25305046961807,-0.33832493810596415,0.06905429615103226,-4.8994046274252945,9.612749740292934e-7,1.1082874647212868e-5,B cell differentiation
Acropora_000036,145.04956635643782,0.22480889361256684,0.07728980884269995,2.9086485913051927,0.0036299462838273473,0.013997611887983877,intermembrane sphingolipid transfer activity
Acropora_000040,22.1139014840914,-0.5055562366839422,0.2044695563237891,-2.472525718612923,0.013416205986890053,0.04143375451011242,protein K48-linked ubiquitination
Acropora_000046,17.033165572819758,-0.8140908345402507,0.20992341112898022,-3.878037376403247,1.0530254201005805e-4,6.713386611594317e-4,NA
Acropora_000048,101.67595570657204,-0.35673502199054374,0.10286897814701662,-3.4678581280423626,5.246241793061422e-4,0.0026981742485333274,mRNA 3'-end processing
Acropora_000049,112.1257843449212,0.6049137258433438,0.08615456756891311,7.021261239103624,2.1987430005816208e-12,1.12307426171552e-10,Threonyl and Alanyl tRNA synthetase second additional domain
Acropora_000050,138.48841992946038,-0.41151676777384516,0.15386735605905433,-2.6744904072823927,0.0074842917362235445,0.025562062480690154,NA
Acropora_000052,5.350691304420863,-3.7174926474176915,0.7340487181828224,-5.06436773927015,4.0975800017683203e-7,5.235500503737808e-6,NA
Acropora_000054,135.76973441117468,1.0851669101129617,0.18397461923274214,5.8984598779907875,3.6691015825470517e-9,8.283658181035695e-8,NA
Acropora_000056,13.876086310349049,0.5745478397683903,0.21758777011663877,2.6405337003104616,0.008277555977256153,0.027761894147120436,NA
Acropora_000059,18.111150541445543,2.0420197317454587,0.3831118491146447,5.330087640109488,9.816538314601377e-8,1.484227619491094e-6,NA
Acropora_000067,104.93468830717998,-0.3660227277705284,0.0906904914329112,-4.035954839226952,5.43806766295842e-5,3.7719065786799235e-4,NA
Acropora_000068,18.94257893700312,0.5730116041491927,0.21850822279043727,2.6223800497372856,0.00873179989064303,0.028979918346733226,NA
Acropora_000072,133.81778447940204,-0.42645530102777396,0.09882326361531538,-4.315333105045147,1.593624139457512e-5,1.280470180629193e-4,positive regulation of cilium movement
Acropora_000076,15.171897636410856,0.4081432485416108,0.19346249842804025,2.1096763034590014,0.034886246946940744,0.08961505784515536,NA
Acropora_000077,61.79316180451857,0.6522068660307069,0.16438056119787559,3.9676641889888855,7.258050687380484e-5,4.861049074753339e-4,NA
Acropora_000079,20.872397031610763,-0.7073439170967153,0.206844599245773,-3.419687628663915,6.269308098540591e-4,0.0031508413765310075,major facilitator superfamily
Acropora_000081,60.42576479917362,-0.7061270899261978,0.14924756616818344,-4.731246934576343,2.2314487727502537e-6,2.3035204101310074e-5,NA
Acropora_000082,11.523822150753787,-0.5257790872620087,0.24187919028214594,-2.1737260102810034,0.029725718068423525,0.07878482146545125,NA
Acropora_000087,163.97249696727775,-0.5613527977785578,0.11330837343967118,-4.954204007503815,7.26269780817241e-7,8.698328649854385e-6,positive regulation of maintenance of mitotic sister chromatid cohesion
Acropora_000094,14.701743936010898,0.90480621203174,0.199808161074554,4.528374652795746,5.943912418058961e-6,5.425609281984872e-5,"beta-1,3-galactosyl-O-glycosyl-glycoprotein beta-1,6-N-acetylglucosaminyltransferase activity"
Acropora_000096,50.99347359889664,-0.45299524688676335,0.1261121173829351,-3.592004133205209,3.2814464409730977e-4,0.001802667983820614,NA
Acropora_000100,503.07320126561336,0.48941343346246313,0.11594150899250652,4.221209795484848,2.4299464642564755e-5,1.8547058189179123e-4,NA
Acropora_000102,100.4088830436773,0.6733769679779904,0.10811660905034451,6.228247203576578,4.716824102868954e-10,1.3183919995677444e-8,NADH dehydrogenase (ubiquinone) 1 alpha subcomplex
Acropora_000103,46.411488668588426,0.2814299977622835,0.1299724205534341,2.165305505305892,0.030364297049465708,0.0801626346591833,NA
Acropora_000105,3.836478411684962,-0.957781507503308,0.42202584361881385,-2.269485440252812,0.023238821639151936,0.064520429238694,Extracellular calcium-sensing receptor-like
Acropora_000110,15.193352846860456,-0.8714813006641342,0.2883389697570948,-3.0224194162804134,0.0025076283880721443,0.01031210867009645,NA
Acropora_000112,105.10978125775765,0.35620931704232317,0.09576826167518258,3.719492353849745,1.9962359011801474e-4,0.001172985392463918,NA
Acropora_000114,76.1406206197558,0.41839448369385457,0.12454133739037325,3.3594828228189195,7.808850561490274e-4,0.0037924999650572745,NA
Acropora_000118,1.3594228009720586,-1.8378759907147548,0.8018053118175191,-2.2921723810343533,0.0218956980136132,0.06159718787972125,NA
Acropora_000119,21.204589191311612,-1.3141490191283336,0.19582828981641512,-6.71072101155722,1.9366507305008763e-11,7.621725989654269e-10,NA
Acropora_000122,16.772274869371444,-2.1407363732985227,0.46753927946834806,-4.578730530903871,4.678063952855234e-6,4.396444095928237e-5,NA
Acropora_000123,946.0823524009616,-1.747527223794041,0.17773851790587636,-9.83201190368576,8.196468000944569e-23,4.6918791156087037e-20,NA
Acropora_000125,57.073442613106884,0.3899124472722621,0.1771189549777801,2.201415694447708,0.02770660894522879,0.07441006747925585,NA
Acropora_000132,12.40030295909817,0.7564162797289755,0.23718939154089388,3.1890814121784263,0.0014272567577719953,0.006377933714254753,NA
Acropora_000135,22.810766725093497,-0.7298912238915131,0.2027280053713517,-3.60034728578579,3.177924362073462e-4,0.0017506943846751456,NA
Acropora_000138,15.23612439064244,0.4375581155264425,0.1977679422256111,2.212482521698496,0.026933342566279734,0.0727666767684465,serotonin receptor activity
Acropora_000140,80.99283432501151,-0.5884887365846869,0.12406192011099527,-4.743508209917918,2.1004842668333923e-6,2.1850295170535518e-5,Coiled-coil and C2
Acropora_000146,10.53048605533094,4.181748072945784,0.5771405744982625,7.245631753721681,4.304281216471131e-13,2.5761301928829712e-11,NA
Acropora_000147,7.38782415343632,1.9432026198549741,0.303978052125483,6.392575405584922,1.6311474093100244e-10,5.034652989364627e-9,NA
Acropora_000148,36.36813848190633,-0.6537474795740464,0.23662865408754796,-2.762757038427699,0.0057315413086024445,0.020465324989863563,NA
Acropora_000151,77.17502000227455,-1.4994195073831564,0.16755574339532534,-8.948780131311148,3.5943228412412845e-19,9.587523371340642e-17,Tektin family
Acropora_000152,349.4763952934914,-2.0314834384277196,0.20632720003005234,-9.845931307805401,7.137508815504693e-23,4.406086156222697e-20,NA
Acropora_000153,49.24486160580754,-0.706176434943857,0.16451509922188629,-4.292471866010404,1.766949448998613e-5,1.4009801759656528e-4,NA
Acropora_000154,360.71671531781135,-0.24721476594661693,0.06968097437966453,-3.5478086830364886,3.8845027101235224e-4,0.0020856999392377938,NA
Acropora_000155,157.06819565631145,0.26087512653205874,0.08644733201755746,3.0177348501521712,0.0025467162393342808,0.010452954230063918,SUN domain containing ossification factor
Acropora_000157,1.3878881733414281,-1.673131880915114,0.8031056045908674,-2.0833273623678306,0.03722139426589846,0.09445682928224126,NA
