gene,annot,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Acropora_000021,structural molecule activity,186.48044963548725,0.4668409818735162,0.10964920400541632,4.25758660181843,2.0664561996013465e-5,0.0010008822868169992
Acropora_000030,3-hydroxy-3-methylglutaryl-coenzyme A reductase,150.48501225165637,-0.44930511681986235,0.10998936007943108,-4.084987097800982,4.407926581594394e-5,0.0018253078165106147
Acropora_000033,B cell differentiation,235.25305046961807,0.2740743341919355,0.07789704764802668,3.518417481370084,4.341288073400329e-4,0.009731421777757156
Acropora_000049,Threonyl and Alanyl tRNA synthetase second additional domain,112.1257843449212,-0.45172031473206553,0.09831892285854314,-4.594439214737742,4.339145854674171e-6,2.954613374015375e-4
Acropora_000054,NA,135.76973441117468,-0.7823614481326291,0.20950033184027333,-3.734416271612949,1.8815107178591072e-4,0.005348862790425181
Acropora_000056,NA,13.876086310349049,-0.8251240505647134,0.25610044834690576,-3.221876634308058,0.0012735395697733832,0.020746329287779818
Acropora_000087,positive regulation of maintenance of mitotic sister chromatid cohesion,163.97249696727775,0.5735923769417474,0.12760625917577412,4.495017569252928,6.95642032139625e-6,4.2242083697911407e-4
Acropora_000121,NA,65.2991741119826,-0.4548128446112268,0.15850517104852047,-2.8693880559392144,0.004112668831025158,0.04482891664842829
Acropora_000140,Coiled-coil and C2,80.99283432501151,0.6223272899041045,0.13861548400827783,4.4895943217060825,7.135894468711452e-6,4.301094317918895e-4
Acropora_000141,"D-arabinono-1,4-lactone oxidase",128.6525051081995,-0.4839746818249776,0.1463385876509652,-3.3072253162598124,9.422507014370268e-4,0.017056938726569715
Acropora_000146,NA,10.53048605533094,-2.588618854125801,0.6441989642728636,-4.018353020867849,5.8606348174544264e-5,0.002281721794718979
Acropora_000147,NA,7.38782415343632,-2.2996961351673826,0.38236322845372256,-6.0144280726662895,1.8052289784890675e-9,4.0803189438793174e-7
Acropora_000151,Tektin family,77.17502000227455,0.8876053911046516,0.1882704864575049,4.714522216444135,2.422785701580766e-6,1.8865270099294442e-4
Acropora_000152,NA,349.4763952934914,0.8410926444080752,0.23418397147173692,3.591589292478903,3.2866752663892105e-4,0.008031134126909612
