gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,annot
Pseudodiploria167074,28.98996436119782,-0.9562541398293901,0.21878965981652854,-4.370655087773712,1.2387433437529675e-5,0.017644209736292268,NA
Pseudodiploria171384,6.052176702603444,-1.5668524941676918,0.42307223464027666,-3.703510573081996,2.1263631472543044e-4,0.09334553478547293,NA
Pseudodiploria172893,155.42194358954995,-1.0016336838105786,0.12198047978286332,-8.211426005157385,2.185768947002238e-16,3.4246627861631066e-12,Belongs to the heat shock protein 70 family
Pseudodiploria173592,71.67031602762653,-0.5510257961577008,0.13620835904333642,-4.045462407945058,5.221994527899795e-5,0.0458205641054756,protein heterodimerization activity
Pseudodiploria173711,12.89131452280681,1.4345992606023226,0.37844924844799815,3.7907309011328305,1.5020462240248437e-4,0.08405021513579018,NA
Pseudodiploria178481,2.012636412949095,-3.5526878801452564,0.8597099941390849,-4.132425939404048,3.5895444459964846e-5,0.037493988253248615,NA
Pseudodiploria179414,9.742381493416291,1.3715142641316203,0.3676947771177666,3.7300346632129253,1.9145342949574584e-4,0.09089976767694988,NA
Pseudodiploria179906,17.367238928499365,1.1192755866808481,0.2794969201287219,4.004607944035188,6.212042062342794e-5,0.04634775001561281,zinc ion binding
Pseudodiploria181589,14.951442463047114,0.9993154697630766,0.247136110584161,4.043583381647356,5.264042340429926e-5,0.0458205641054756,zinc finger
Pseudodiploria183007,79.33327893746481,-0.8509527585901467,0.21974036120335927,-3.87253736150288,1.077081587227677e-4,0.0649097084960914,transducer of ERBB2
Pseudodiploria183667,89.40288706863701,-0.5685665572628089,0.12837635969083158,-4.428903877879745,9.471322049269805e-6,0.01483966738679593,protein disulfide isomerase activity
Pseudodiploria184985,24.045864579609816,-0.9960503540603756,0.2481340743658211,-4.0141619267973265,5.9657382516066336e-5,0.04634775001561281,NA
Pseudodiploria186456,9.870589782542973,-1.0908661608088224,0.2816937198599743,-3.872525668485174,1.077133278592275e-4,0.0649097084960914,Transmembrane protein 98
Pseudodiploria186543,19.770331720968343,-0.9076433483964813,0.21003595306761907,-4.321371342097199,1.550624572280421e-5,0.02024598816540803,Mib_herc2
Pseudodiploria186906,141.80094362545762,0.5158126584227282,0.12024685594713769,4.2896145130770575,1.78983509397772e-5,0.021571643271109938,NA
Pseudodiploria186928,236.24495142295453,-0.6609194341576735,0.112737933490719,-5.862440561872485,4.561129041009153e-9,1.4292753962906281e-5,Calreticulin
Pseudodiploria189075,4.371316994594852,-2.9702503919978174,0.6563469867573133,-4.525427025531662,6.0273677204451165e-6,0.01180459968049176,NA
Pseudodiploria189618,4.769654658790559,1.9126497034626695,0.5068828808144066,3.773356283782209,1.6106601738342935e-4,0.0852438259757669,RNA polymerase II transcriptional preinitiation complex assembly
Pseudodiploria190239,77.89413028168528,0.5164421230399001,0.14065079629209537,3.671803762613496,2.4084459023585635e-4,0.09675777025167685,S-adenosylhomocysteine catabolic process
Pseudodiploria190595,3.85157259610108,1.9180766450507754,0.5004203501257116,3.832930944093164,1.2662550806197262e-4,0.07348031334499952,NA
Pseudodiploria191268,148.4632346311211,-0.4614114437697833,0.12559621908830934,-3.6737685825188358,2.3899920622738507e-4,0.09675777025167685,"BCL (B-Cell lymphoma); contains BH1, BH2 regions"
Pseudodiploria192509,53.645487179473186,-1.0928937200083726,0.15482284237944124,-7.058995321439059,1.6771071861400685e-12,1.3138457696221297e-8,positive regulation of protein folding
Pseudodiploria193959,5.049819986877987,2.0178384957448143,0.5152395301706622,3.9163114970554536,8.991405881029328e-5,0.06125102058433371,NA
Pseudodiploria194656,14.511032242694029,1.1707542126279742,0.26270703237987947,4.456501228848114,8.330812369816732e-6,0.014503018690032062,Eukaryotic peptide chain release factor subunit
Pseudodiploria195930,235.013830091385,-0.5355921170168765,0.10214518100193264,-5.2434398937209075,1.576101683444665e-7,4.1157268627018355e-4,protein refolding
Pseudodiploria195980,25.207985185723015,-2.238595188359398,0.560674577552739,-3.9926818122029584,6.533020662720651e-5,0.0465269853379578,NA
Pseudodiploria196007,11.087177082923011,-1.8761289520829638,0.312043908223448,-6.012387688528461,1.82810482250359e-9,7.160686589746562e-6,NA
Pseudodiploria197331,29.598022401184316,1.1253760263031645,0.24733519069248674,4.550003673768974,5.36449789855209e-6,0.01180459968049176,NA
Pseudodiploria197700,55.42440990300388,-0.7046323898156107,0.19037309230212734,-3.701323444898083,2.1447786905010374e-4,0.09334553478547293,anthranilate metabolic process
Pseudodiploria201046,33.14388072014423,0.7305017960841154,0.18024114187853627,4.052913715872913,5.0583662386220865e-5,0.0458205641054756,sphingolipid delta-4 desaturase activity
Pseudodiploria201437,5.067501391494805,1.6268820555004928,0.44402316869906056,3.6639575819142043,2.4834793159202824e-4,0.09727788480459745,NA
Pseudodiploria202623,15.38649786861311,1.0090958656807392,0.2589947206847843,3.896202451589287,9.77127203224764e-5,0.06379012091719001,Ribosome biogenesis protein BRX1 homolog
Pseudodiploria203156,198.4037247997928,-0.8248031193432788,0.12508581389903123,-6.593898169852071,4.2842561951585884e-11,2.2375242021914923e-7,Domain of unknown function (DUF4062)
Pseudodiploria203953,78.1401673242674,0.7501137693096701,0.18645341170698956,4.023062718146823,5.744619076813706e-5,0.04634775001561281,NA
Pseudodiploria204184,58.49081786562033,-0.5509419746381266,0.1321417786440497,-4.1693246472956815,3.055035604081187e-5,0.034190212746245736,establishment of endoplasmic reticulum localization to postsynapse
Pseudodiploria204780,7.409267785671715,-1.4255661197805782,0.37812986647960545,-3.7700436970309155,1.6321896727553018e-4,0.0852438259757669,NA
Pseudodiploria205021,15.899994946048611,-0.9698371716220825,0.2581308863710984,-3.7571527578757435,1.718575967181431e-4,0.08571334952629031,NA
Pseudodiploria205225,2.584749895093526,2.5650314581951714,0.6966298753581608,3.682057788400767,2.3135894906425267e-4,0.09675777025167685,NA
Pseudodiploria356459,3.0421551032150687,-2.293889658863883,0.6178914614517749,-3.7124475769162517,2.052645853089836e-4,0.09334553478547293,"ATPase activity, coupled to transmembrane movement of substances"
Pseudodiploria93819,52.51720244544375,0.816051323685359,0.21746699366038316,3.752529567589375,1.750591769748079e-4,0.08571334952629031,NA
