"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
719 0.0743625900636755 4 26 "GO:0000002" "mitochondrial genome maintenance" 0.262931429558477
22 0.979414032272449 2 6 "GO:0000012" "single strand break repair" 0.996285486921788
490 0.0744858867455737 4 56 "GO:0000018" "regulation of DNA recombination" 0.263150479282959
-18 0.978137903096183 2 10 "GO:0000019" "regulation of mitotic recombination" 0.995517752120635
-195 0.752401438979077 2 11 "GO:0000022" "mitotic spindle elongation" 0.889443580733661
402 0.327859516439329 5 25 "GO:0000027" "ribosomal large subunit assembly" 0.592295293003284
223 0.67344373258087 5 15 "GO:0000028" "ribosomal small subunit assembly" 0.846920802366945
297 0.517561214985512 2 20 "GO:0000038" "very long-chain fatty acid metabolic process" 0.749526100997878
142 0.553446238887323 2 74 "GO:0000041" "transition metal ion transport" 0.771306411367299
55 0.865115412902075 2 41 "GO:0000045;GO:1905037" "autophagosome organization" 0.945143233076976
1276 0.0998023291983477 4 7 "GO:0000050;GO:0019627;GO:0071941" "urea cycle" 0.309625919711326
970 0.246388084481317 3 6 "GO:0000052" "citrulline metabolic process" 0.508397315529173
-153 0.779960032905798 6 14 "GO:0000054;GO:0033750;GO:0071428" "rRNA-containing ribonucleoprotein complex export from nucleus" 0.902183172149517
-419 0.58856461941171 2 7 "GO:0000055" "ribosomal large subunit export from nucleus" 0.793806955495709
528 0.564627219728444 2 5 "GO:0000056" "ribosomal small subunit export from nucleus" 0.778192624370896
-809 0.07781991208619 -1 20 "GO:0000060" "obsolete protein import into nucleus, translocation" 0.26882039982855
262 0.163057091350065 2 121 "GO:0000070;GO:0000819" "sister chromatid segregation" 0.412240067390883
320 0.0683815453057393 4 139 "GO:0000075;GO:0007093" "cell cycle checkpoint" 0.25335672154675
711 0.179855432380384 3 15 "GO:0000076" "DNA replication checkpoint" 0.434505236893648
445 0.031942682528414 3 99 "GO:0000077;GO:0031570" "DNA integrity checkpoint" 0.167270315784768
-143 0.59336224703148 7 59 "GO:0000079;GO:1904029" "regulation of cyclin-dependent protein kinase activity" 0.79671330309337
183 0.393078380424612 3 93 "GO:0000082;GO:0044843" "cell cycle G1/S phase transition" 0.648799174306852
574 0.263180923887785 3 16 "GO:0000083" "regulation of transcription involved in G1/S transition of mitotic cell cycle" 0.526913782603716
625 0.00814723572783114 3 76 "GO:0000086;GO:0044839" "cell cycle G2/M phase transition" 0.071356829126937
462 0.203715823597184 2 32 "GO:0000096" "sulfur amino acid metabolic process" 0.465264847513824
656 0.14305170306099 2 21 "GO:0000097;GO:0006555;GO:0009086" "methionine metabolic process" 0.381116351224814
-334 0.572734593770395 3 12 "GO:0000098" "sulfur amino acid catabolic process" 0.782965096209266
628 0.332851721240753 5 10 "GO:0000101;GO:0015811" "sulfur amino acid transport" 0.596636675173846
-625 3.5092729305267e-10 2 452 "GO:0000122" "negative regulation of transcription by RNA polymerase II" 1.43579395328978e-07
200 0.593154592620385 2 30 "GO:0000154" "rRNA modification" 0.79671330309337
-431 0.00487159380479291 7 184 "GO:0000165;GO:0023014" "signal transduction by protein phosphorylation" 0.0510136916158205
-2012 0.000681818500468514 2 12 "GO:0000183" "chromatin silencing at rDNA" 0.012804774985848
931 7.33824214812152e-05 2 77 "GO:0000184" "nuclear-transcribed mRNA catabolic process, nonsense-mediated decay" 0.00237477124431865
-889 0.10491582167393 6 14 "GO:0000185" "activation of MAPKKK activity" 0.319305880364833
-788 0.0299285637026058 7 32 "GO:0000186" "activation of MAPKK activity" 0.160816897644021
-333 0.125543142222019 7 90 "GO:0000187" "activation of MAPK activity" 0.354416519786952
-594 0.38522805498554 8 9 "GO:0000188" "inactivation of MAPK activity" 0.642428610611549
-326 0.0323833472219647 3 186 "GO:0000209" "protein polyubiquitination" 0.16862892080674
-201 0.492969700094069 2 49 "GO:0000212" "meiotic spindle organization" 0.730779099932409
-472 6.96192426638565e-06 2 404 "GO:0000226" "microtubule cytoskeleton organization" 0.000370067773006496
-654 0.269704724293795 6 12 "GO:0000244" "spliceosomal tri-snRNP complex assembly" 0.532713331294778
-522 0.112418556461458 2 39 "GO:0000245" "spliceosomal complex assembly" 0.33341780205346
199 0.707456854496781 2 15 "GO:0000266" "mitochondrial fission" 0.866804890386644
165 0.65412827876041 2 31 "GO:0000271;GO:0033692;GO:0034637" "cellular carbohydrate biosynthetic process" 0.834858908364445
397 0.353441141781604 2 23 "GO:0000272;GO:0005980;GO:0009251;GO:0044247" "polysaccharide catabolic process" 0.61441907742793
46 0.693073036753342 4 319 "GO:0000280;GO:0048285" "organelle fission" 0.859848896366286
-94 0.649913544314956 2 99 "GO:0000281" "mitotic cytokinesis" 0.83154435416132
546 0.0603424311034896 2 50 "GO:0000288" "nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay" 0.234810764511405
-83 0.864013846810263 2 18 "GO:0000289" "nuclear-transcribed mRNA poly(A) tail shortening" 0.9450203006548
337 0.642652667516041 2 8 "GO:0000290" "deadenylation-dependent decapping of nuclear-transcribed mRNA" 0.827216736973457
820 0.0199561215512138 2 34 "GO:0000291;GO:0043928" "nuclear-transcribed mRNA catabolic process, exonucleolytic" 0.125613916753135
-277 0.114420720864171 2 139 "GO:0000302" "response to reactive oxygen species" 0.336275982098497
958 0.0420040989878217 5 19 "GO:0000303;GO:0000305" "response to oxygen radical" 0.192177852972076
252 0.697408570755824 2 10 "GO:0000338" "protein deneddylation" 0.86131011067041
-367 0.00138487863462639 4 334 "GO:0000375;GO:0008380;GO:0000377;GO:0000398;GO:0006397" "mRNA processing" 0.0207659288459161
-1728 0.00352641594620855 4 12 "GO:0000380" "alternative mRNA splicing, via spliceosome" 0.0411391253358097
-656 0.0180637535988623 4 55 "GO:0000381" "regulation of alternative mRNA splicing, via spliceosome" 0.117578614334413
-135 0.705717491362437 2 33 "GO:0000387" "spliceosomal snRNP assembly" 0.865043824208012
-1162 0.108961698951498 6 8 "GO:0000389" "mRNA 3'-splice site recognition" 0.327285061140105
-426 0.611173115262603 2 6 "GO:0000393" "spliceosomal conformational changes to generate catalytic conformation" 0.809995280940349
772 0.212063013913778 4 11 "GO:0000394;GO:0006388" "RNA splicing, via endonucleolytic cleavage and ligation" 0.473621884693976
-838 0.279572118317867 2 7 "GO:0000395" "mRNA 5'-splice site recognition" 0.541438631763462
805 0.0601193633879909 3 23 "GO:0000413" "protein peptidyl-prolyl isomerization" 0.234274337544674
-391 0.614377139943728 6 7 "GO:0000414" "regulation of histone H3-K36 methylation" 0.811425468664439
379 0.32073210635536 4 29 "GO:0000422;GO:0061726" "mitochondrion disassembly" 0.584522273370507
-55 0.943963060768037 2 7 "GO:0000423" "mitophagy" 0.979050901316086
-791 0.275580188009512 2 8 "GO:0000447" "endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)" 0.536912692829417
306 0.692851990804043 3 7 "GO:0000459;GO:0000467" "exonucleolytic trimming to generate mature 3'-end of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)" 0.85978678495988
56 0.875603769939244 9 33 "GO:0000460" "maturation of 5.8S rRNA" 0.951519331096944
-67 0.846351845337009 3 35 "GO:0000462" "maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)" 0.936431016049911
439 0.477429350356251 3 11 "GO:0000463" "maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)" 0.718046716898109
-144 0.747621920219875 2 21 "GO:0000466" "maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)" 0.888382048841803
-329 0.413591696975027 3 26 "GO:0000469" "cleavage involved in rRNA processing" 0.666587856013775
505 0.218904873884689 2 25 "GO:0000470" "maturation of LSU-rRNA" 0.482635534107582
-696 0.175128059888822 4 16 "GO:0000478;GO:0000479" "endonucleolytic cleavage involved in rRNA processing" 0.426139985999648
-525 0.567137845679615 6 5 "GO:0000480" "endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)" 0.779131144895961
419 0.497922474546657 5 11 "GO:0000491;GO:0000492" "small nucleolar ribonucleoprotein complex assembly" 0.734611920158021
-649 0.000795837106411793 2 114 "GO:0000578;GO:0007351;GO:0008595" "embryonic axis specification" 0.0142599388854552
0 1 2 7 "GO:0000706" "meiotic DNA double-strand break processing" 1
843 0.314061241946534 4 6 "GO:0000707" "meiotic DNA recombinase assembly" 0.578252264181854
1011 0.270279176164475 6 5 "GO:0000711" "meiotic DNA repair synthesis" 0.533112644996595
292 0.569061483626095 3 16 "GO:0000712" "resolution of meiotic recombination intermediates" 0.779991428143161
612 0.232765200948889 2 16 "GO:0000715" "nucleotide-excision repair, DNA damage recognition" 0.495827099678407
-43 0.936078475495547 6 15 "GO:0000722" "telomere maintenance via recombination" 0.977192911907872
507 0.0320710672846114 2 76 "GO:0000723;GO:0032200" "telomere organization" 0.167765363841328
532 0.0148960831232199 3 89 "GO:0000724;GO:0000725" "double-strand break repair via homologous recombination" 0.103927849122781
364 0.201420657533474 2 52 "GO:0000726;GO:0006303" "non-recombinational repair" 0.462049469904581
1784 0.0517351191485094 2 5 "GO:0000727" "double-strand break repair via break-induced replication" 0.21551909998739
379 0.346974169778363 5 26 "GO:0000729" "DNA double-strand break processing" 0.610431179642537
873 0.228509358779704 2 8 "GO:0000730;GO:0090735;GO:0042148" "DNA recombinase assembly" 0.492640383279832
259 0.403065002562253 3 44 "GO:0000731" "DNA synthesis involved in DNA repair" 0.657203625014684
1352 0.0812304258593117 6 7 "GO:0000733" "DNA strand renaturation" 0.275338408655178
153 0.704646363875462 2 26 "GO:0000737;GO:0006308" "DNA catabolic process" 0.86428573282198
-1748 0.0105805131085943 4 9 "GO:0000741;GO:0007344" "karyogamy" 0.0837837502131611
-480 0.058062921910448 2 66 "GO:0000768;GO:0006949;GO:0140253;GO:0007520" "syncytium formation" 0.230481231256442
-668 0.466146885563429 4 5 "GO:0000820" "regulation of glutamine family amino acid metabolic process" 0.709493966036881
-524 9.27845827072413e-11 2 715 "GO:0000902;GO:0031175" "cell morphogenesis" 5.31470089747078e-08
-489 2.91179211857917e-08 4 589 "GO:0000904;GO:0048812;GO:0120039;GO:0048858;GO:0032990;GO:0048667" "cell morphogenesis involved in differentiation" 4.63298479311708e-06
-4 0.994566924064875 3 15 "GO:0000912;GO:0000915" "assembly of actomyosin apparatus involved in cytokinesis" 0.999132146433041
30 0.963735349177827 3 10 "GO:0000916;GO:0036213" "contractile ring contraction" 0.990184050240465
-349 0.555403599801609 2 12 "GO:0000920" "septum digestion after cytokinesis" 0.772735443202239
435 0.00529195264147525 6 177 "GO:0000956;GO:0006402;GO:0006401" "RNA catabolic process" 0.0534608549036512
363 0.428698267126706 2 20 "GO:0000959" "mitochondrial RNA metabolic process" 0.681349521115919
450 0.535024364019418 3 8 "GO:0000963;GO:0090646" "mitochondrial RNA processing" 0.75834077892833
-541 0.455669817999725 2 8 "GO:0000972" "transcription-dependent tethering of RNA polymerase II gene DNA at nuclear periphery" 0.701316241767779
-297 0.0246046749641078 3 250 "GO:0001101" "response to acid chemical" 0.141884760429029
411 0.547334402695893 3 9 "GO:0001112;GO:0001120;GO:0001109;GO:0001111;GO:0001113" "DNA-templated transcriptional open complex formation" 0.767511425930498
-1026 0.220529801263276 2 6 "GO:0001188" "RNA polymerase I preinitiation complex assembly" 0.484353796639588
1320 0.114931929875203 3 6 "GO:0001302" "replicative cell aging" 0.336990323551886
1153 0.0754315656224369 6 10 "GO:0001325;GO:0090656;GO:0090737" "t-circle formation" 0.264096343713141
-159 0.241667637338456 4 237 "GO:0001501" "skeletal system development" 0.50300589632074
23 0.96868646347668 2 12 "GO:0001502;GO:0098743" "cell aggregation" 0.991591488572399
-462 0.0175433335394497 2 113 "GO:0001503" "ossification" 0.115477428989917
701 0.185653776205868 3 15 "GO:0001504" "neurotransmitter uptake" 0.441773334274364
-93 0.457396019001687 2 282 "GO:0001505" "regulation of neurotransmitter levels" 0.702215062139283
-1055 3.60014642685855e-05 2 65 "GO:0001508" "action potential" 0.00139335396844904
358 0.222869512021944 2 49 "GO:0001510" "RNA methylation" 0.48718477064721
221 0.622158316737935 5 21 "GO:0001516;GO:0046457;GO:0019371" "prostaglandin biosynthetic process" 0.816021889252683
189 0.730078547441935 2 14 "GO:0001522" "pseudouridine synthesis" 0.879325938508832
592 0.0345446911178764 3 54 "GO:0001523;GO:0016101;GO:0006721" "terpenoid metabolic process" 0.173724311433886
-301 0.0802339235515919 3 145 "GO:0001525" "angiogenesis" 0.273071844387117
-1406 0.0021821560080608 3 20 "GO:0001539;GO:0060285" "cilium or flagellum-dependent cell motility" 0.0289337722550284
-633 0.0434882827745355 2 43 "GO:0001541" "ovarian follicle development" 0.196451801050899
-503 0.516798075039499 2 7 "GO:0001542" "ovulation from ovarian follicle" 0.749526100997878
-758 0.408249192539654 3 5 "GO:0001547" "antral ovarian follicle growth" 0.662544632840526
-739 0.232119629992871 2 11 "GO:0001553" "luteinization" 0.495703879317412
-460 0.58256257831074 3 6 "GO:0001555" "oocyte growth" 0.790177231485654
404 0.345620923932552 2 23 "GO:0001556" "oocyte maturation" 0.609518673733269
-466 0.000163346582753223 2 287 "GO:0001558" "regulation of cell growth" 0.00433170937967806
612 0.464920615098751 2 6 "GO:0001561" "fatty acid alpha-oxidation" 0.708450461102859
-1578 0.00556556080140518 3 13 "GO:0001562;GO:0042832" "defense response to protozoan" 0.0550596412270274
-309 0.0139239380722442 3 276 "GO:0001568;GO:0001944;GO:0072358" "cardiovascular system development" 0.0996624857613636
360 0.456969904621367 3 18 "GO:0001569" "branching involved in blood vessel morphogenesis" 0.701937144990933
-265 0.366622649830945 4 49 "GO:0001570" "vasculogenesis" 0.627384188763988
-1230 1.55411797204477e-08 5 90 "GO:0001578;GO:0035082" "microtubule bundle formation" 2.9461176918912e-06
-347 0.27938466675158 2 41 "GO:0001649" "osteoblast differentiation" 0.541378677656648
-522 7.11332731380637e-09 4 562 "GO:0001654;GO:0007423" "sensory organ development" 1.40500478805113e-06
-316 0.0157195441099305 3 254 "GO:0001655;GO:0001822;GO:0072001" "urogenital system development" 0.107963487603935
-349 0.230751735343111 2 50 "GO:0001656" "metanephros development" 0.494480336717299
-389 0.142802026552596 5 60 "GO:0001657;GO:0072164;GO:0072163;GO:0001823" "mesonephros development" 0.380628202928464
-126 0.724589481836309 2 33 "GO:0001658" "branching involved in ureteric bud morphogenesis" 0.876176599526784
654 0.367233713033399 4 8 "GO:0001659" "temperature homeostasis" 0.627664611833167
-1525 0.0685624675616208 3 6 "GO:0001661" "conditioned taste aversion" 0.253862840460869
-864 0.0436462679711924 2 23 "GO:0001662;GO:0002209;GO:0042596" "fear response" 0.197010104758857
-485 0.000206697781360588 2 255 "GO:0001666;GO:0036293;GO:0070482" "response to oxygen levels" 0.00512538914127034
-230 0.087664094967233 2 239 "GO:0001667" "ameboidal-type cell migration" 0.288420411241993
-1203 0.0421610474337791 8 12 "GO:0001672" "regulation of chromatin assembly or disassembly" 0.192736216840133
-286 0.676035346568262 2 9 "GO:0001675" "acrosome assembly" 0.848671733578391
-111 0.651087206321454 3 70 "GO:0001676" "long-chain fatty acid metabolic process" 0.832461499511002
-750 0.00510076587983295 2 59 "GO:0001678;GO:0071322;GO:0071326;GO:0071331;GO:0071333" "cellular response to carbohydrate stimulus" 0.0524588129694466
1095 0.0914153205621443 2 10 "GO:0001682;GO:0099116" "tRNA 5'-end processing" 0.293847392552761
-431 0.015592447152088 5 135 "GO:0001700" "embryonic development via the syncytial blastoderm" 0.107606671430313
-358 0.0111116273592028 5 218 "GO:0001701" "in utero embryonic development" 0.0863601106017824
652 0.119894070805175 5 24 "GO:0001702" "gastrulation with mouth forming second" 0.344960272166497
-697 0.0298526452495418 3 41 "GO:0001703;GO:0010004" "gastrulation involving germ band extension" 0.160813459043767
-304 0.150993217963987 3 95 "GO:0001704" "formation of primary germ layer" 0.392417945779364
-83 0.795486367451299 2 41 "GO:0001706" "endoderm formation" 0.911491480848378
73 0.762844373119455 2 72 "GO:0001707;GO:0048332" "mesoderm morphogenesis" 0.894121663439378
-245 0.190574520295434 2 122 "GO:0001708" "cell fate specification" 0.447932233176958
-464 0.0120904136300514 2 125 "GO:0001709" "cell fate determination" 0.091243595880019
43 0.913778682954702 2 27 "GO:0001710;GO:0048333" "mesodermal cell differentiation" 0.966775821197734
-48 0.894288372701547 3 33 "GO:0001711;GO:0035987" "endodermal cell differentiation" 0.958022604002093
-12 0.982293513692002 2 15 "GO:0001714" "endodermal cell fate specification" 0.997333343239054
86 0.894801140260335 6 10 "GO:0001731" "formation of translation preinitiation complex" 0.958022604002093
-637 0.175888412995101 2 19 "GO:0001737" "establishment of imaginal disc-derived wing hair orientation" 0.426902046455906
-493 0.0225308585926331 2 91 "GO:0001738;GO:0001736;GO:0007164" "morphogenesis of a polarized epithelium" 0.134786766252842
1349 0.141216636598762 4 5 "GO:0001743" "optic placode formation" 0.377985464690518
-555 0.000166406438062291 6 199 "GO:0001745;GO:0048749" "compound eye development" 0.00435278319874212
660 0.3943369679374 6 7 "GO:0001746;GO:0055034" "Bolwig's organ morphogenesis" 0.649870132009441
-475 0.0382290991327237 2 81 "GO:0001751" "compound eye photoreceptor cell differentiation" 0.184168443929555
-482 0.165109935582812 2 35 "GO:0001755" "neural crest cell migration" 0.414612175289911
392 0.161424817173958 2 54 "GO:0001756" "somitogenesis" 0.410404506334856
-526 0.530165440942197 2 6 "GO:0001757" "somite specification" 0.755273207589426
117 0.819053325215368 2 16 "GO:0001759" "organ induction" 0.923584789344321
-90 0.610702539776038 2 137 "GO:0001763;GO:0048754;GO:0061138" "morphogenesis of a branching structure" 0.809558932616789
-134 0.534244199628032 2 91 "GO:0001764" "neuron migration" 0.757840103044149
382 0.677250840285018 3 5 "GO:0001771" "immunological synapse formation" 0.849232227047413
-633 0.148146990782942 3 22 "GO:0001773;GO:0043011;GO:0097028" "dendritic cell differentiation" 0.389081138562445
-276 0.00367993933072956 2 499 "GO:0001775;GO:0045321" "cell activation" 0.0423498152486922
-905 0.012672403393112 2 32 "GO:0001776;GO:0002260" "leukocyte homeostasis" 0.0937179615888495
-1211 0.186827391021087 5 5 "GO:0001779" "natural killer cell differentiation" 0.442681748150901
-1134 0.015994494447963 2 19 "GO:0001782" "B cell homeostasis" 0.109095918760266
8 0.976054403815151 2 66 "GO:0001816" "cytokine production" 0.994510096203266
-514 0.000135327704204212 4 240 "GO:0001817" "regulation of cytokine production" 0.00381850783094447
-324 0.138098553508467 5 89 "GO:0001818" "negative regulation of cytokine production" 0.37383200117982
-525 0.00242377069299567 2 143 "GO:0001819" "positive regulation of cytokine production" 0.0308519078432871
-371 0.587455419557625 2 9 "GO:0001821;GO:0002349;GO:0002441;GO:0002553" "histamine secretion" 0.79304739363618
-15 0.955705683411621 2 58 "GO:0001824" "blastocyst development" 0.98529196446756
-438 0.259119335353795 3 28 "GO:0001825" "blastocyst formation" 0.52215687271037
-639 0.324670682928203 3 10 "GO:0001826" "inner cell mass cell differentiation" 0.588889699750711
-468 0.609850683039372 2 5 "GO:0001827" "inner cell mass cell fate commitment" 0.809366244775144
