"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
183 0.648715308846125 5 26 "GO:0000002" "mitochondrial genome maintenance" 0.842212440859158
-945 0.259242680095237 6 6 "GO:0000012" "single strand break repair" 0.548556361871266
-224 0.415512706005829 3 56 "GO:0000018" "regulation of DNA recombination" 0.69044515108891
-412 0.525435342637318 2 10 "GO:0000019" "regulation of mitotic recombination" 0.773236172795132
-1227 0.0472098858390746 2 11 "GO:0000022" "mitotic spindle elongation" 0.220569515567879
577 0.16010949622108 6 25 "GO:0000027" "ribosomal large subunit assembly" 0.433415498277101
1183 0.0255669027815055 2 15 "GO:0000028" "ribosomal small subunit assembly" 0.154480188958295
331 0.470834221963919 2 20 "GO:0000038" "very long-chain fatty acid metabolic process" 0.73346163269223
336 0.160551513402548 2 74 "GO:0000041" "transition metal ion transport" 0.43399672900887
630 0.049733608728218 5 41 "GO:0000045;GO:1905037" "autophagosome organization" 0.226810597766905
616 0.427175603691269 2 7 "GO:0000050;GO:0019627;GO:0071941" "urea cycle" 0.698903701212108
1150 0.16957655735091 2 6 "GO:0000052" "citrulline metabolic process" 0.447328022938257
-105 0.848107760845871 4 14 "GO:0000054;GO:0033750;GO:0071428" "rRNA-containing ribonucleoprotein complex export from nucleus" 0.941570843607736
-128 0.868852456763239 3 7 "GO:0000055" "ribosomal large subunit export from nucleus" 0.949843783701574
1005 0.273325832052513 8 5 "GO:0000056" "ribosomal small subunit export from nucleus" 0.563652050626264
-302 0.511113305044608 -1 20 "GO:0000060" "obsolete protein import into nucleus, translocation" 0.758853553990543
-597 0.00150391089981831 2 121 "GO:0000070;GO:0000819" "sister chromatid segregation" 0.0250418652155793
-486 0.00560416779309961 3 139 "GO:0000075;GO:0007093" "cell cycle checkpoint" 0.0626966271853019
-390 0.461127316348937 2 15 "GO:0000076" "DNA replication checkpoint" 0.727263466699358
-428 0.03923366167913 7 99 "GO:0000077;GO:0031570" "DNA integrity checkpoint" 0.198174968340438
-549 0.0403084617431166 7 59 "GO:0000079;GO:1904029" "regulation of cyclin-dependent protein kinase activity" 0.201120965909906
-210 0.327383516479185 2 93 "GO:0000082;GO:0044843" "cell cycle G1/S phase transition" 0.618624905303991
-173 0.735926506594833 2 16 "GO:0000083" "regulation of transcription involved in G1/S transition of mitotic cell cycle" 0.888602141367257
46 0.84500950979473 2 76 "GO:0000086;GO:0044839" "cell cycle G2/M phase transition" 0.940898140251543
681 0.0606703860894133 5 32 "GO:0000096" "sulfur amino acid metabolic process" 0.25219713291641
772 0.0849525969024374 2 21 "GO:0000097;GO:0006555;GO:0009086" "methionine metabolic process" 0.301119105852204
456 0.44128005018081 2 12 "GO:0000098" "sulfur amino acid catabolic process" 0.70882000208516
326 0.615731747753576 5 10 "GO:0000101;GO:0015811" "sulfur amino acid transport" 0.823823027609467
-600 1.77376289995073e-09 2 452 "GO:0000122" "negative regulation of transcription by RNA polymerase II" 3.17503559091181e-07
-106 0.776902226960843 2 30 "GO:0000154" "rRNA modification" 0.906175589469235
-392 0.0104221548223833 7 184 "GO:0000165;GO:0023014" "signal transduction by protein phosphorylation" 0.0913933556950167
-1653 0.00525967777035632 2 12 "GO:0000183" "chromatin silencing at rDNA" 0.0598954955638191
1590 1.28096296610392e-11 6 77 "GO:0000184" "nuclear-transcribed mRNA catabolic process, nonsense-mediated decay" 4.31609168814309e-09
-550 0.315630241940587 2 14 "GO:0000185" "activation of MAPKKK activity" 0.607707571709473
-633 0.0814485486533067 2 32 "GO:0000186" "activation of MAPKK activity" 0.295488715939396
-289 0.184049182149879 2 90 "GO:0000187" "activation of MAPK activity" 0.467429403410775
376 0.582534031134954 2 9 "GO:0000188" "inactivation of MAPK activity" 0.805395831605362
-12 0.937387331645955 2 186 "GO:0000209" "protein polyubiquitination" 0.976244385209152
-313 0.286258420544709 6 49 "GO:0000212" "meiotic spindle organization" 0.580215227487648
-692 4.28876817853419e-11 4 404 "GO:0000226" "microtubule cytoskeleton organization" 1.22830320633219e-08
-669 0.25849295014553 3 12 "GO:0000244" "spliceosomal tri-snRNP complex assembly" 0.547694655027143
-597 0.0698460337906579 6 39 "GO:0000245" "spliceosomal complex assembly" 0.273277378109896
823 0.120441697193508 2 15 "GO:0000266" "mitochondrial fission" 0.371108144983547
463 0.209170708032431 2 31 "GO:0000271;GO:0033692;GO:0034637" "cellular carbohydrate biosynthetic process" 0.492652062339541
580 0.175525522571416 2 23 "GO:0000272;GO:0005980;GO:0009251;GO:0044247" "polysaccharide catabolic process" 0.455445750731409
-341 0.00370710103958032 2 319 "GO:0000280;GO:0048285" "organelle fission" 0.0471872772327024
