"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-132 0.743735095835776 5 26 "GO:0000002" "mitochondrial genome maintenance" 0.887340316234916
-989 0.237727227693666 6 6 "GO:0000012" "single strand break repair" 0.534000611854635
12 0.964630067899564 2 56 "GO:0000018" "regulation of DNA recombination" 0.985271224844633
-104 0.87274289630482 3 10 "GO:0000019" "regulation of mitotic recombination" 0.948050694108479
-950 0.124681430881052 4 11 "GO:0000022" "mitotic spindle elongation" 0.387506910519081
521 0.204813249883391 4 25 "GO:0000027" "ribosomal large subunit assembly" 0.498935450899252
671 0.20540682390087 3 15 "GO:0000028" "ribosomal small subunit assembly" 0.499295646544783
340 0.459452582723978 4 20 "GO:0000038" "very long-chain fatty acid metabolic process" 0.729008133652827
269 0.260647758885043 3 74 "GO:0000041" "transition metal ion transport" 0.55812723846487
564 0.079132490213539 3 41 "GO:0000045;GO:1905037" "autophagosome organization" 0.302180602628768
829 0.284939305527961 3 7 "GO:0000050;GO:0019627;GO:0071941" "urea metabolic process" 0.582087113110043
940 0.261648151953397 2 6 "GO:0000052" "citrulline metabolic process" 0.559298938893593
12 0.982454278369377 3 14 "GO:0000054;GO:0033750;GO:0071428" "rRNA-containing ribonucleoprotein complex export from nucleus" 0.992504075220422
155 0.842069955156491 3 7 "GO:0000055" "ribosomal large subunit export from nucleus" 0.935617173414327
813 0.37519670066631 3 5 "GO:0000056" "ribosomal small subunit export from nucleus" 0.662816295353039
-306 0.504777389986274 -1 20 "GO:0000060" "obsolete protein import into nucleus, translocation" 0.764685443406169
-510 0.00670728117937382 2 121 "GO:0000070;GO:0000819" "sister chromatid segregation" 0.0722167417207768
-417 0.0175246819476788 2 139 "GO:0000075;GO:0007093" "cell cycle checkpoint" 0.130082273134709
-427 0.420297331425768 7 15 "GO:0000076" "DNA replication checkpoint" 0.698220160790835
-449 0.0305410279966247 3 99 "GO:0000077;GO:0031570" "DNA integrity checkpoint" 0.176565139452999
-543 0.0427923187606373 2 59 "GO:0000079;GO:1904029" "regulation of cyclin-dependent protein kinase activity" 0.218237066589384
-252 0.239700570637756 2 93 "GO:0000082;GO:0044843" "cell cycle G1/S phase transition" 0.536959275953487
-296 0.563359012517491 6 16 "GO:0000083" "regulation of transcription involved in G1/S transition of mitotic cell cycle" 0.798149993494976
-28 0.905610716565815 2 76 "GO:0000086;GO:0044839" "cell cycle G2/M phase transition" 0.960974098645607
555 0.126572478794829 2 32 "GO:0000096" "sulfur amino acid metabolic process" 0.389579343652219
572 0.201685416212111 4 21 "GO:0000097;GO:0006555;GO:0009086" "methionine metabolic process" 0.495621358330302
146 0.805327227149946 2 12 "GO:0000098" "sulfur amino acid catabolic process" 0.918604546853052
752 0.246057450897818 2 10 "GO:0000101;GO:0015811" "sulfur amino acid transport" 0.542292065695537
-619 5.26283121665022e-10 3 452 "GO:0000122" "negative regulation of transcription by RNA polymerase II" 2.1326002784381e-07
-5 0.989068106667539 2 30 "GO:0000154" "rRNA modification" 0.996108407256361
