"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
600 0.262815271708088 4 10 "GO:0000109" "nucleotide-excision repair complex" 0.511622622842902
-526 0.0471463918968725 2 41 "GO:0000118" "histone deacetylase complex" 0.166641855229959
-85 0.65182203582125 5 81 "GO:0000123;GO:0031248;GO:1902493" "protein acetyltransferase complex" 0.801197919030286
468 0.338456070633965 2 12 "GO:0000124" "SAGA complex" 0.595403225174888
389 0.543300905880408 3 7 "GO:0000125" "PCAF complex" 0.748113921185238
-296 0.545187540383157 2 12 "GO:0000137" "Golgi cis cisterna" 0.748113921185238
-585 0.142914883007032 2 18 "GO:0000138" "Golgi trans cisterna" 0.340421475982589
-50 0.604220932653453 3 328 "GO:0000139" "Golgi membrane" 0.772395758908664
322 0.548161699747202 3 10 "GO:0000145" "exocyst" 0.748113921185238
-32 0.783692788764606 2 217 "GO:0000151" "ubiquitin ligase complex" 0.879014721108683
340 0.2982262445695 2 27 "GO:0000152" "nuclear ubiquitin ligase complex" 0.549043539270103
-838 0.117817470817306 2 10 "GO:0000153" "cytoplasmic ubiquitin ligase complex" 0.298237624148098
516 0.335070501559128 4 10 "GO:0000159" "protein phosphatase type 2A complex" 0.593531350336839
-939 0.0960857211196062 2 9 "GO:0000164" "protein phosphatase type 1 complex" 0.260184262483947
818 0.280145139334583 2 5 "GO:0000172" "ribonuclease MRP complex" 0.52685375990405
736 0.0824117040578995 3 16 "GO:0000176;GO:0000178;GO:1905354" "exosome (RNase complex)" 0.241258690887057
1076 0.0444988318598611 4 10 "GO:0000177" "cytoplasmic exosome (RNase complex)" 0.160237577636213
924 0.181233291885016 4 6 "GO:0000221;GO:0033180" "vacuolar proton-transporting V-type ATPase, V1 domain" 0.393784518061777
24 0.797739189979112 3 348 "GO:0000228;GO:0044454" "nuclear chromosome" 0.887509338758737
-226 0.689072815241633 6 9 "GO:0000235" "astral microtubule" 0.82452238578835
-171 0.686392143831618 3 16 "GO:0000242" "pericentriolar material" 0.823885405819798
846 0.15786192356084 2 8 "GO:0000243" "commitment complex" 0.363603890003496
2144 0.00192656755485738 3 6 "GO:0000275;GO:0045261" "proton-transporting ATP synthase complex, catalytic core F(1)" 0.0147767731457561
2261 0.00107203891723065 2 6 "GO:0000276;GO:0045263" "mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)" 0.00990667288573384
-155 0.668324367583389 2 22 "GO:0000307" "cyclin-dependent protein kinase holoenzyme complex" 0.811083528380474
668 0.00386499219387737 3 54 "GO:0000313;GO:0005761" "organellar ribosome" 0.025555594937103
757 0.0407666616839368 5 21 "GO:0000314;GO:0005763" "organellar small ribosomal subunit" 0.150327064959517
576 0.0547401951262912 5 32 "GO:0000315;GO:0005762" "organellar large ribosomal subunit" 0.18577756487551
409 0.334764672889413 2 16 "GO:0000322;GO:0000324;GO:0000329" "storage vacuole" 0.593531350336839
217 0.0107234455300442 2 427 "GO:0000323;GO:0005773;GO:0005764" "vacuole" 0.0555735319023237
568 0.342430640536355 4 8 "GO:0000346;GO:0000347;GO:0000445" "transcription export complex" 0.597660152630954
-4 0.992320352667511 4 21 "GO:0000407" "phagophore assembly site" 0.995107005956301
199 0.649324586155362 5 15 "GO:0000421" "autophagosome membrane" 0.80069446556457
95 0.546186071303032 5 117 "GO:0000428;GO:0030880;GO:0055029" "RNA polymerase complex" 0.748113921185238
979 0.126039086978214 5 7 "GO:0000439" "transcription factor TFIIH core complex" 0.311845095846097
657 0.00577035464680216 4 51 "GO:0000502;GO:1905369" "endopeptidase complex" 0.0351258890007719
437 0.494370192653265 2 7 "GO:0000506" "glycosylphosphatidylinositol-N-acetylglucosaminyltransferase (GPI-GnT) complex" 0.706111615949822
206 0.199063609174118 3 114 "GO:0000775" "chromosome, centromeric region" 0.422941241652489
227 0.236089471839765 2 79 "GO:0000776" "kinetochore" 0.480319959949867
254 0.396507324247331 3 32 "GO:0000777" "condensed chromosome kinetochore" 0.6341530164797
-77 0.875219669366571 2 12 "GO:0000778" "condensed nuclear chromosome kinetochore" 0.928483383684869
145 0.575184748948195 4 43 "GO:0000779" "condensed chromosome, centromeric region" 0.758869357370483
-68 0.858531176678833 3 20 "GO:0000780" "condensed nuclear chromosome, centromeric region" 0.917978809344275
115 0.624934746079658 5 52 "GO:0000781" "chromosome, telomeric region" 0.785068563924766
797 0.249098659576565 3 6 "GO:0000782;GO:0000783" "nuclear telomere cap complex" 0.497548624727149
-87 0.757129665172974 2 36 "GO:0000784" "nuclear chromosome, telomeric region" 0.862880316772171
-236 0.012455440682909 4 341 "GO:0000785" "chromatin" 0.0612392500243026
96 0.715054896338872 4 42 "GO:0000786;GO:0044815" "DNA packaging complex" 0.842411668367307
-99 0.784814065802665 2 22 "GO:0000788" "nuclear nucleosome" 0.879014721108683
-224 0.0559913090563412 2 217 "GO:0000790" "nuclear chromatin" 0.188356728272867
-827 0.00585924720468458 2 32 "GO:0000791;GO:0005719" "euchromatin" 0.035386162251914
-636 0.00753466255300072 2 51 "GO:0000792" "heterochromatin" 0.0434517757755756
241 0.112570149018293 3 127 "GO:0000793" "condensed chromosome" 0.287804347656769
64 0.746628557874778 5 74 "GO:0000794" "condensed nuclear chromosome" 0.858566872398733
127 0.74458174635915 3 19 "GO:0000795;GO:0099086" "synaptonemal complex" 0.858566872398733
1141 0.0330861841707145 4 10 "GO:0000796" "condensin complex" 0.129475016627235
65 0.924898788147201 2 6 "GO:0000798;GO:0008278" "cohesin complex" 0.956061146238414
163 0.785039222893674 2 8 "GO:0000800" "lateral element" 0.879014721108683
-443 0.145855516214598 3 31 "GO:0000803" "sex chromosome" 0.344219018266451
-806 0.0993126557820935 4 12 "GO:0000805" "X chromosome" 0.264488913141895
932 0.119622003854843 5 8 "GO:0000808;GO:0005664" "nuclear origin of replication recognition complex" 0.301809463673239
-4 0.993809604383998 3 11 "GO:0000812" "Swr1 complex" 0.995107005956301
-583 0.36252195362528 2 7 "GO:0000813" "ESCRT I complex" 0.609768286031995
-170 0.776773522679163 3 8 "GO:0000815" "ESCRT III complex" 0.875261394732175
-1603 0.0342806254278634 4 5 "GO:0000835" "ER ubiquitin ligase complex" 0.130940706075765
-111 0.51755144003566 4 99 "GO:0000922" "spindle pole" 0.72703654671676
589 0.436548886753297 2 5 "GO:0000923" "equatorial microtubule organizing center" 0.661725288813792
