"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
459 0.228857241181233 2 23 "GO:0000002" "mitochondrial genome maintenance" 0.690450983655753
917 0.219153006308924 3 6 "GO:0000012" "single strand break repair" 0.681184985421755
635 0.0134100032914306 6 51 "GO:0000018" "regulation of DNA recombination" 0.208409025512119
-120 0.834906644629994 2 10 "GO:0000019" "regulation of mitotic recombination" 0.969274339568926
1627 0.0031586909834219 3 11 "GO:0000022" "mitotic spindle elongation" 0.102337437187433
-165 0.65840410658072 4 24 "GO:0000027" "ribosomal large subunit assembly" 0.918813621533422
-619 0.189764708539387 2 15 "GO:0000028" "ribosomal small subunit assembly" 0.648716563471537
398 0.384074818267138 4 16 "GO:0000038" "very long-chain fatty acid metabolic process" 0.812540398693595
-60 0.787168777165331 7 68 "GO:0000041" "transition metal ion transport" 0.954788071034636
-549 0.064725919157786 5 38 "GO:0000045;GO:1905037" "autophagosome organization" 0.44025773736399
557 0.45507698301669 4 6 "GO:0000050;GO:0019627;GO:0071941;GO:0006526" "urea metabolic process" 0.852563786206561
-187 0.802097939313562 2 6 "GO:0000052" "citrulline metabolic process" 0.95973771856887
-239 0.637887906558212 7 13 "GO:0000054;GO:0033750;GO:0071428" "rRNA-containing ribonucleoprotein complex export from nucleus" 0.915338459817719
-652 0.344810988091909 2 7 "GO:0000055" "ribosomal large subunit export from nucleus" 0.788201360776016
-628 0.441916140372924 2 5 "GO:0000056" "ribosomal small subunit export from nucleus" 0.843770579535982
-757 0.0878212053790051 -1 17 "GO:0000060" "obsolete protein import into nucleus, translocation" 0.496440078075101
899 1.69611434256638e-07 3 115 "GO:0000070;GO:0000819" "sister chromatid segregation" 5.44253161099977e-05
680 3.79191290866538e-05 4 125 "GO:0000075;GO:0007093" "cell cycle checkpoint" 0.00513096268352147
1245 0.0083314031986434 7 15 "GO:0000076" "DNA replication checkpoint" 0.160047816224725
660 0.000710235504909377 2 89 "GO:0000077;GO:0031570" "DNA integrity checkpoint" 0.0376148997988413
663 0.00977194714090767 2 51 "GO:0000079;GO:1904029" "regulation of cyclin-dependent protein kinase activity" 0.178053788557881
459 0.022800038143542 5 83 "GO:0000082;GO:0044843" "cell cycle G1/S phase transition" 0.271632369115488
1438 0.00323782145043393 6 14 "GO:0000083" "regulation of transcription involved in G1/S transition of mitotic cell cycle" 0.103196639685285
430 0.0516628323717438 5 69 "GO:0000086;GO:0044839" "cell cycle G2/M phase transition" 0.397310879623533
-342 0.305726996863631 2 30 "GO:0000096" "sulfur amino acid metabolic process" 0.759504665904649
-471 0.318080706069551 2 15 "GO:0000097;GO:0009086" "sulfur amino acid biosynthetic process" 0.767358359216223
-546 0.321603127395861 2 11 "GO:0000098" "sulfur amino acid catabolic process" 0.769651057510284
50 0.942627034691509 5 7 "GO:0000101;GO:0015811" "sulfur amino acid transport" 0.991904026667088
297 0.00185110977261628 3 391 "GO:0000122" "negative regulation of transcription by RNA polymerase II" 0.0742485574236898
360 0.366596686724076 2 21 "GO:0000154" "rRNA modification" 0.798955224162938
-19 0.892714930627979 7 169 "GO:0000165;GO:0023014" "signal transduction by protein phosphorylation" 0.981212965258035
1886 0.00350037248103303 5 8 "GO:0000183" "chromatin silencing at rDNA" 0.107554785326783
-900 2.21255619893996e-05 2 75 "GO:0000184" "nuclear-transcribed mRNA catabolic process, nonsense-mediated decay" 0.00326202542303175
30 0.952654701922668 3 13 "GO:0000185" "activation of MAPKKK activity" 0.993518060571758
3 0.991963511742187 3 30 "GO:0000186" "activation of MAPKK activity" 0.997782578530118
54 0.79552659293411 5 79 "GO:0000187" "activation of MAPK activity" 0.957123415186495
-815 0.207038737872468 2 8 "GO:0000188" "inactivation of MAPK activity" 0.669630170642355
-238 0.0926434551407369 2 171 "GO:0000209" "protein polyubiquitination" 0.507909595771578
396 0.156454850429561 2 43 "GO:0000212" "meiotic spindle organization" 0.603098598047308
369 0.00014630915595953 2 376 "GO:0000226" "microtubule cytoskeleton organization" 0.0120926734205945
834 0.113936815971216 5 12 "GO:0000244" "spliceosomal tri-snRNP complex assembly" 0.553576877344894
392 0.186690110718429 4 38 "GO:0000245" "spliceosomal complex assembly" 0.647381198433763
-537 0.271570369870838 2 14 "GO:0000266" "mitochondrial fission" 0.729761757460799
-392 0.233555717077214 5 31 "GO:0000271;GO:0033692;GO:0034637" "cellular carbohydrate biosynthetic process" 0.694303235234988
-226 0.571705812050357 3 21 "GO:0000272;GO:0005980;GO:0009251;GO:0044247" "polysaccharide catabolic process" 0.889500913501356
410 0.000164146388111672 2 296 "GO:0000280;GO:0048285" "organelle fission" 0.0124571614374676
194 0.318124529150617 4 90 "GO:0000281" "mitotic cytokinesis" 0.767358359216223
59 0.821204085537307 2 49 "GO:0000288" "nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay" 0.964850267697166
792 0.0740980761326058 5 17 "GO:0000289" "nuclear-transcribed mRNA poly(A) tail shortening" 0.464303549904512
-612 0.375791266968674 8 7 "GO:0000290" "deadenylation-dependent decapping of nuclear-transcribed mRNA" 0.805272490820237
-464 0.145380549139121 2 33 "GO:0000291;GO:0043928" "nuclear-transcribed mRNA catabolic process, exonucleolytic" 0.591717361529292
-64 0.701743013189488 3 120 "GO:0000302" "response to reactive oxygen species" 0.930084368761164
-156 0.724548188939677 2 17 "GO:0000303;GO:0000305" "response to oxygen radical" 0.937129821706706
-228 0.693811458439215 2 10 "GO:0000338" "protein deneddylation" 0.929765032525252
197 0.0640825959372974 3 310 "GO:0000375;GO:0008380;GO:0000377;GO:0000398;GO:0006397" "mRNA processing" 0.44025773736399
