gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,annot
Pseudodiploria167074,28.98996436119782,-0.9553835750148463,0.21718808204430098,-4.398876614325328,1.0881266561979542e-5,0.01747135727433479,NA
Pseudodiploria171384,6.052176702603444,-1.5643394127293997,0.4199590297930148,-3.7249810142204005,1.9532992241824178e-4,0.09324100242570234,NA
Pseudodiploria172893,155.42194358954995,-1.0017701128499943,0.12250554398045892,-8.177345124966658,2.9016602460818064e-16,5.124912326629687e-12,Belongs to the heat shock protein 70 family
Pseudodiploria173592,71.67031602762653,-0.5521179376042041,0.13963850951542492,-3.953908843056044,7.688471142831435e-5,0.05658074055195367,protein heterodimerization activity
Pseudodiploria173711,12.89131452280681,1.4346262363186923,0.3835089427112448,3.7407895267747766,1.834430937979118e-4,0.09224931319621951,NA
Pseudodiploria178481,2.012636412949095,-3.5569701213241025,0.8572561357206469,-4.149250116867298,3.335661902860653e-5,0.03685545479282214,NA
Pseudodiploria179414,9.742381493416291,1.3749632656882464,0.3651962832660726,3.764997971478487,1.665504343308058e-4,0.0920384522203464,NA
Pseudodiploria179906,17.367238928499365,1.1243575510473915,0.27480735033537557,4.091439147006886,4.2870444577861126e-5,0.04196855188795277,zinc ion binding
Pseudodiploria181589,14.951442463047114,0.9988033917744965,0.2448394696120372,4.079421481173604,4.5147915630795075e-5,0.04196855188795277,zinc finger
Pseudodiploria183007,79.33327893746481,-0.8507113341634519,0.22597109529675335,-3.7646909355653086,1.6675520728406097e-4,0.0920384522203464,transducer of ERBB2
Pseudodiploria183667,89.40288706863701,-0.5683719914077604,0.12673643958526196,-4.484676966369945,7.30244790425023e-6,0.012897583488486757,protein disulfide isomerase activity
Pseudodiploria184985,24.045864579609816,-1.0018128596696525,0.2516031265731648,-3.9817186428258906,6.841874240879379e-5,0.05492781038291437,NA
Pseudodiploria186456,9.870589782542973,-1.0868682473779767,0.27905402408121943,-3.8948309416302873,9.826724285531924e-5,0.06942384173242594,Transmembrane protein 98
Pseudodiploria186543,19.770331720968343,-0.9069334590576882,0.2155740384853614,-4.207062526776728,2.587115777924143e-5,0.03514895297668939,Mib_herc2
Pseudodiploria186906,141.80094362545762,0.5163002677628535,0.12154001605163282,4.247985844789736,2.1570101992923935e-5,0.03174759511658521,NA
Pseudodiploria186928,236.24495142295453,-0.6612371645084911,0.11222351129109931,-5.892144675399542,3.8121518292925674e-9,1.3466045121793066e-5,Calreticulin
Pseudodiploria189075,4.371316994594852,-2.9701126523222565,0.6513857079231288,-4.559683481223639,5.123077863853558e-6,0.01135436982505131,NA
Pseudodiploria189618,4.769654658790559,1.9088707484574337,0.5088626823089535,3.7512492364265615,1.7595568013802797e-4,0.09224931319621951,RNA polymerase II transcriptional preinitiation complex assembly
