 contrast                                     estimate      SE     df t.ratio p.value
 (Treated BC-8b t0) - (Untreated BC-8b t0)    0.000597 0.02605   2.70   0.023  1.0000
 (Treated BC-8b t0) - (Treated MB-B t0)       0.003294 0.01090 364.03   0.302  1.0000
 (Treated BC-8b t0) - (Untreated MB-B t0)     0.000597 0.02605   2.70   0.023  1.0000
 (Treated BC-8b t0) - (Treated SI-C t0)      -0.001066 0.01170 364.27  -0.091  1.0000
 (Treated BC-8b t0) - (Untreated SI-C t0)     0.000000 0.02631   2.81   0.000  1.0000
 (Treated BC-8b t0) - (Treated BC-8b t1)      0.107875 0.01020 251.55  10.576  <.0001
 (Treated BC-8b t0) - (Untreated BC-8b t1)    0.157892 0.02609   2.72   6.052  1.0000
 (Treated BC-8b t0) - (Treated MB-B t1)       0.108912 0.01117 365.49   9.747  <.0001
 (Treated BC-8b t0) - (Untreated MB-B t1)     0.185534 0.02605   2.70   7.123  1.0000
 (Treated BC-8b t0) - (Treated SI-C t1)       0.086780 0.01191 365.39   7.285  <.0001
 (Treated BC-8b t0) - (Untreated SI-C t1)     0.180265 0.02637   2.84   6.835  1.0000
 (Treated BC-8b t0) - (Treated BC-8b t2)      0.179188 0.01008 248.42  17.778  <.0001
 (Treated BC-8b t0) - (Untreated BC-8b t2)    0.255735 0.02605   2.70   9.818  0.5298
 (Treated BC-8b t0) - (Treated MB-B t2)       0.182768 0.01090 364.03  16.760  <.0001
 (Treated BC-8b t0) - (Untreated MB-B t2)     0.297975 0.02605   2.70  11.440  0.3534
 (Treated BC-8b t0) - (Treated SI-C t2)       0.215091 0.01170 364.27  18.387  <.0001
 (Treated BC-8b t0) - (Untreated SI-C t2)     0.283593 0.02631   2.81  10.780  0.3497
 (Untreated BC-8b t0) - (Treated MB-B t0)     0.002697 0.02615   2.74   0.103  1.0000
 (Untreated BC-8b t0) - (Untreated MB-B t0)   0.000000 0.01044 364.30   0.000  1.0000
 (Untreated BC-8b t0) - (Treated SI-C t0)    -0.001663 0.02649   2.89  -0.063  1.0000
 (Untreated BC-8b t0) - (Untreated SI-C t0)  -0.000597 0.01107 364.29  -0.054  1.0000
 (Untreated BC-8b t0) - (Treated BC-8b t1)    0.107279 0.02609   2.72   4.111  1.0000
 (Untreated BC-8b t0) - (Untreated BC-8b t1)  0.157295 0.00999 251.43  15.746  <.0001
 (Untreated BC-8b t0) - (Treated MB-B t1)     0.108316 0.02626   2.79   4.124  1.0000
 (Untreated BC-8b t0) - (Untreated MB-B t1)   0.184938 0.01044 364.30  17.721  <.0001
 (Untreated BC-8b t0) - (Treated SI-C t1)     0.086183 0.02659   2.93   3.242  1.0000
