"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 0.00181773849906737 4 49 "GO:0000118" "histone deacetylase complex" 0.00866141732283465
0 0.543445339183524 5 93 "GO:0000123;GO:0031248;GO:1902493" "protein acetyltransferase complex" 0.793738489871087
0 0.26266114972137 3 14 "GO:0000124" "SAGA complex" 0.500746268656716
0 0.221856574186375 6 13 "GO:0000137" "Golgi cis cisterna" 0.45
0 0.11245208049165 2 20 "GO:0000138" "Golgi trans cisterna" 0.282534246575342
0 0.870368507332109 4 325 "GO:0000139" "Golgi membrane" 1
0 0.279168080185748 2 9 "GO:0000145" "exocyst" 0.506872037914692
0 0.582677940748056 3 207 "GO:0000151" "ubiquitin ligase complex" 0.823144876325088
0 0.528218696040308 2 24 "GO:0000152" "nuclear ubiquitin ligase complex" 0.784934086629002
0 0.154147460778096 2 16 "GO:0000153" "cytoplasmic ubiquitin ligase complex" 0.343283582089552
0 0.154132849872184 2 395 "GO:0000228;GO:0044454" "nuclear chromosome" 0.344311377245509
0 0.0647730082955034 6 12 "GO:0000235" "astral microtubule" 0.198785425101215
0 0.030373844532289 4 18 "GO:0000242" "pericentriolar material" 0.102816901408451
0 0.184004136294915 6 12 "GO:0000243" "commitment complex" 0.385754189944134
0 0.134644692901574 6 21 "GO:0000307" "cyclin-dependent protein kinase holoenzyme complex" 0.325483870967742
0 0.922150381909369 2 50 "GO:0000313;GO:0005761" "organellar ribosome" 1
0 0.929560089758786 5 29 "GO:0000315;GO:0005762" "mitochondrial large ribosomal subunit" 1
0 9.85768514919426e-05 4 21 "GO:0000322;GO:0000324" "storage vacuole" 0
0 0.480727400835529 4 450 "GO:0000323;GO:0005773;GO:0005764" "vacuole" 0.732755298651252
0 0.00120784915016867 6 10 "GO:0000329" "fungal-type vacuole membrane" 0.00442477876106195
0 0.508641033011399 2 30 "GO:0000407" "phagophore assembly site" 0.764
0 0.782776345746965 2 20 "GO:0000421" "autophagosome membrane" 0.99595015576324
0 0.855891673967792 5 142 "GO:0000428;GO:0030880;GO:0055029" "RNA polymerase complex" 1
0 0.795276813684297 2 84 "GO:0000502;GO:1905369;GO:1905368" "peptidase complex" 0.997695852534562
0 0.891682289059749 2 124 "GO:0000775" "chromosome, centromeric region" 1
0 0.76808179636303 2 80 "GO:0000776" "kinetochore" 0.97984375
0 0.945805207577974 3 28 "GO:0000777" "condensed chromosome kinetochore" 1
0 0.80712146248093 3 41 "GO:0000779" "condensed chromosome, centromeric region" 1
0 0.415514539733545 2 17 "GO:0000780" "condensed nuclear chromosome, centromeric region" 0.673180873180873
0 0.595181783315847 5 54 "GO:0000781;GO:0000784" "chromosome, telomeric region" 0.834676007005254
0 0.00102191618054343 2 386 "GO:0000785" "chromatin" 0.00476190476190476
0 0.118896775280275 2 23 "GO:0000786" "nucleosome" 0.29261744966443
0 0.0417265119006913 2 13 "GO:0000788" "nuclear nucleosome" 0.141964285714286
0 0.000472876667033428 5 245 "GO:0000790" "nuclear chromatin" 0.00232558139534884
0 0.00206809132560136 3 48 "GO:0000791" "euchromatin" 0.00977443609022556
0 0.0252344125853817 5 61 "GO:0000792" "heterochromatin" 0.0945273631840796
0 0.590422982663537 4 149 "GO:0000793" "condensed chromosome" 0.830985915492958
0 0.382070445795192 5 84 "GO:0000794" "condensed nuclear chromosome" 0.652850877192982
0 0.513607652364787 3 19 "GO:0000795;GO:0099086" "synaptonemal complex" 0.770208728652751
0 0.338545156137345 5 40 "GO:0000803" "sex chromosome" 0.59123595505618
0 0.395218946469753 2 16 "GO:0000805" "X chromosome" 0.671895424836601
0 0.168023221776208 2 14 "GO:0000812" "Swr1 complex" 0.359714285714286
0 0.240441045245988 3 8 "GO:0000813" "ESCRT I complex" 0.474226804123711
0 0.00235442735778048 6 10 "GO:0000815" "ESCRT III complex" 0.0102941176470588
0 0.00677629401929634 3 8 "GO:0000835;GO:0000836" "ER ubiquitin ligase complex" 0.0307692307692308
0 0.419769424509697 2 109 "GO:0000922" "spindle pole" 0.680290456431535
0 0.01386381348067 4 59 "GO:0000932" "P-body" 0.0536723163841808
0 0.58068397128347 3 11 "GO:0000940" "condensed chromosome outer kinetochore" 0.825577264653641
0 0.100456030965788 2 17 "GO:0000974" "Prp19 complex" 0.266548042704626
0 0.122962083109633 4 10 "GO:0001520" "outer dense fiber" 0.299668874172185
0 0.0417166642855468 5 105 "GO:0001650" "fibrillar center" 0.142600896860987
0 0.0577265543709478 2 48 "GO:0001669" "acrosomal vesicle" 0.176954732510288
0 0.541525144241709 2 15 "GO:0001673" "male germ cell nucleus" 0.793530499075786
0 0.118384996109344 2 18 "GO:0001674" "female germ cell nucleus" 0.293265993265993
0 2.2913760812294e-06 5 55 "GO:0001725;GO:0042641;GO:0097517;GO:0032432" "actomyosin" 0
0 0.000290465375617555 4 102 "GO:0001726" "ruffle" 0.00125
0 0.0763263313113007 2 19 "GO:0001741" "XY body" 0.222222222222222
0 0.00169859502169484 2 48 "GO:0001750" "photoreceptor outer segment" 0.0072
0 0.155579836194297 2 14 "GO:0001772" "immunological synapse" 0.344674556213018
0 0.0423068088127161 2 18 "GO:0001891" "phagocytic cup" 0.142035398230089
0 3.1959827482989e-05 3 32 "GO:0001917" "photoreceptor inner segment" 0
0 0.000897184590455565 3 20 "GO:0002102" "podosome" 0.00392156862745098
0 0.000746332444609174 4 7 "GO:0002139;GO:0002141;GO:0002142;GO:1990696" "stereocilia ankle link" 0.00416666666666667
0 0.119038439285922 4 66 "GO:0005604;GO:0062023" "collagen-containing extracellular matrix" 0.291638795986622
0 0.000223988991361108 3 17 "GO:0005618;GO:0030312" "external encapsulating structure" 0.00136986301369863
0 0.430223959948968 3 334 "GO:0005635" "nuclear envelope" 0.671287128712871
0 0.657350957053489 3 20 "GO:0005637" "nuclear inner membrane" 0.895439189189189
0 0.0441055184021724 2 11 "GO:0005641" "nuclear envelope lumen" 0.144541484716157
0 0.12702769861458 2 10 "GO:0005642" "annulate lamellae" 0.307868852459016
0 0.184844302552045 4 75 "GO:0005643" "nuclear pore" 0.387186629526462
0 0.493901717370857 4 21 "GO:0005652" "nuclear lamina" 0.744550669216061
0 0.731757133132526 2 63 "GO:0005657" "replication fork" 0.972995090016367
0 0.726590093524515 2 13 "GO:0005665" "RNA polymerase II, core complex" 0.965409836065574
0 0.786415232758122 2 22 "GO:0005666" "RNA polymerase III complex" 0.998289269051322
0 0.0830169685132562 2 221 "GO:0005667" "transcription factor complex" 0.235074626865672
0 0.721423568288153 2 38 "GO:0005669" "transcription factor TFIID complex" 0.961348684210526
0 0.222398497538701 2 14 "GO:0005671" "Ada2/Gcn5/Ada3 transcription activator complex" 0.450397877984085
0 0.183256819358158 3 148 "GO:0005681" "spliceosomal complex" 0.385393258426966
0 0.45733455141386 2 25 "GO:0005682" "U5 snRNP" 0.706274509803922
0 0.0859947602880498 5 67 "GO:0005684" "U2-type spliceosomal complex" 0.24
0 0.0218720789165717 2 17 "GO:0005685" "U1 snRNP" 0.0857142857142857
0 0.581799361110547 2 21 "GO:0005686" "U2 snRNP" 0.825531914893617
0 0.362876822898816 4 20 "GO:0005689" "U12-type spliceosomal complex" 0.625777777777778
0 0.377065612535113 2 722 "GO:0005694;GO:0044427" "chromosome" 0.645054945054945
0 0.37166409289907 4 19 "GO:0005697" "telomerase holoenzyme complex" 0.637444933920705
0 0.0476114295519772 3 137 "GO:0005700" "polytene chromosome" 0.154978354978355
0 0.225781499727413 2 8 "GO:0005701" "polytene chromosome chromocenter" 0.453421052631579
0 0.172525574069942 2 40 "GO:0005703" "polytene chromosome puff" 0.36600566572238
0 0.277220726335551 5 25 "GO:0005705" "polytene chromosome interband" 0.505463182897862
0 0.0755185721825104 2 35 "GO:0005719" "nuclear euchromatin" 0.222093023255814
