"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-404 0.497742798122703 2 5 "GO:0000014" "single-stranded DNA endodeoxyribonuclease activity" 0.938801220954688
357 0.448391267925199 5 8 "GO:0000030" "mannosyltransferase activity" 0.938801220954688
-57 0.827464869701739 5 26 "GO:0000049" "tRNA binding" 0.98043067087348
442 0.293943559886946 2 10 "GO:0000062" "fatty-acyl-CoA binding" 0.938801220954688
238 0.661847675209178 5 6 "GO:0000099;GO:0015184" "sulfur amino acid transmembrane transporter activity" 0.959069518015113
288 0.472696050917062 3 11 "GO:0000146;GO:0030898" "microfilament motor activity" 0.938801220954688
-30 0.864014086920105 2 59 "GO:0000149;GO:0019905" "SNARE binding" 0.986737832223978
-15 0.811958929301186 3 484 "GO:0000166;GO:1901265;GO:0097367" "nucleoside phosphate binding" 0.973690150624673
-250 0.369465567914338 2 23 "GO:0000175;GO:0016896;GO:0004532" "exoribonuclease activity" 0.938801220954688
1 0.997911043528973 2 10 "GO:0000217;GO:0000400" "DNA secondary structure binding" 0.999014927426682
0 0.999448094781372 5 87 "GO:0000287" "magnesium ion binding" 0.999448094781372
305 0.448220775289027 2 11 "GO:0000295" "adenine nucleotide transmembrane transporter activity" 0.938801220954688
-524 0.127963662759307 2 15 "GO:0000339;GO:0000340" "RNA cap binding" 0.813154644688782
232 0.669996297058635 2 6 "GO:0000702;GO:0008534" "oxidized base lesion DNA N-glycosylase activity" 0.959069518015113
106 0.845367720147737 4 6 "GO:0000900" "translation repressor activity, mRNA regulatory element binding" 0.984630356156631
90 0.303085612255134 6 244 "GO:0000976;GO:0044212;GO:1990837;GO:0001067" "regulatory region nucleic acid binding" 0.938801220954688
191 0.0785205254315647 2 156 "GO:0000977;GO:0001012" "RNA polymerase II regulatory region DNA binding" 0.758028016993614
222 0.0832417464184795 3 110 "GO:0000978;GO:0000987" "proximal promoter sequence-specific DNA binding" 0.758028016993614
306 0.426890253741344 2 12 "GO:0000979" "RNA polymerase II core promoter sequence-specific DNA binding" 0.938801220954688
111 0.182871220880034 3 269 "GO:0000981;GO:0003700" "DNA-binding transcription factor activity" 0.869962412149203
-347 0.147675964697996 -1 31 "GO:0000988;GO:0000989" "obsolete transcription factor activity, protein binding" 0.832983944712517
226 0.498115867115645 2 16 "GO:0000993;GO:0043175" "RNA polymerase core enzyme binding" 0.938801220954688
-172 0.698515342536911 7 9 "GO:0001013;GO:0001163;GO:0001164" "RNA polymerase I regulatory region sequence-specific DNA binding" 0.959069518015113
-431 0.469396291906786 3 5 "GO:0001016" "RNA polymerase III regulatory region DNA binding" 0.938801220954688
69 0.794967751888625 2 25 "GO:0001046" "core promoter sequence-specific DNA binding" 0.9657907323971
112 0.624104985288108 3 34 "GO:0001047" "core promoter binding" 0.959069518015113
-262 0.367649435006597 -1 21 "GO:0001076" "obsolete transcription factor activity, RNA polymerase II transcription factor binding" 0.938801220954688
-123 0.466371011924779 3 63 "GO:0001085" "RNA polymerase II transcription factor binding" 0.938801220954688
-659 0.137422532060823 5 9 "GO:0001091;GO:0001094" "RNA polymerase II general transcription initiation factor binding" 0.821134574606329
-153 0.589893352279087 3 22 "GO:0001099;GO:0001098" "basal transcription machinery binding" 0.959069518015113
-337 0.312192859460067 2 16 "GO:0001102" "RNA polymerase II activating transcription factor binding" 0.938801220954688
76 0.803980307737222 2 19 "GO:0001103" "RNA polymerase II repressing transcription factor binding" 0.968581040431308
-1166 0.050138599795722 -1 5 "GO:0001191" "obsolete transcriptional repressor activity, RNA polymerase II transcription factor binding" 0.731861819598845
