"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 1 5 7 "GO:0000030" "mannosyltransferase activity" 1
0 0.135720869894975 4 18 "GO:0000049" "tRNA binding" 1
0 1 2 7 "GO:0000062" "fatty-acyl-CoA binding" 1
0 1 2 5 "GO:0000099" "sulfur amino acid transmembrane transporter activity" 1
0 1 5 11 "GO:0000146;GO:0030898" "microfilament motor activity" 1
0 0.277623618978059 2 40 "GO:0000149;GO:0019905" "SNARE binding" 1
0 0.950508921654118 2 352 "GO:0000166;GO:1901265;GO:0097367" "nucleotide binding" 1
0 0.114404335905467 4 15 "GO:0000175;GO:0016896;GO:0004532" "exoribonuclease activity, producing 5'-phosphomonoesters" 1
0 1 4 8 "GO:0000217;GO:0000400" "DNA secondary structure binding" 1
0 1 3 60 "GO:0000287" "magnesium ion binding" 1
0 1 6 11 "GO:0000295;GO:0005346" "purine ribonucleotide transmembrane transporter activity" 1
0 1 4 12 "GO:0000339;GO:0000340" "RNA cap binding" 1
0 1 4 5 "GO:0000702" "oxidized base lesion DNA N-glycosylase activity" 1
0 0.775822091506855 2 180 "GO:0000976;GO:0044212;GO:1990837;GO:0001067" "regulatory region nucleic acid binding" 1
0 0.614845269352438 2 116 "GO:0000977;GO:0001012" "RNA polymerase II regulatory region DNA binding" 1
0 0.488775961702414 2 82 "GO:0000978;GO:0000987" "proximal promoter sequence-specific DNA binding" 1
0 1 2 12 "GO:0000979" "RNA polymerase II core promoter sequence-specific DNA binding" 1
0 1 5 16 "GO:0000980" "RNA polymerase II distal enhancer sequence-specific DNA binding" 1
0 0.815939642430101 3 203 "GO:0000981;GO:0003700" "DNA-binding transcription factor activity" 1
0 1 -1 24 "GO:0000988;GO:0000989" "obsolete transcription factor activity, protein binding" 1
0 1 2 13 "GO:0000993;GO:0043175" "RNA polymerase core enzyme binding" 1
0 1 2 6 "GO:0001013;GO:0001163;GO:0001164" "RNA polymerase I regulatory region DNA binding" 1
0 1 5 28 "GO:0001047;GO:0001046" "core promoter binding" 1
0 1 -1 16 "GO:0001076" "obsolete transcription factor activity, RNA polymerase II transcription factor binding" 1
0 1 3 39 "GO:0001085" "RNA polymerase II transcription factor binding" 1
0 1 2 6 "GO:0001091;GO:0001094" "RNA polymerase II general transcription initiation factor binding" 1
0 1 2 17 "GO:0001099;GO:0001098" "basal RNA polymerase II transcription machinery binding" 1
0 1 2 9 "GO:0001102" "RNA polymerase II activating transcription factor binding" 1
0 1 2 13 "GO:0001103" "RNA polymerase II repressing transcription factor binding" 1
0 1 2 9 "GO:0001221" "transcription cofactor binding" 1
0 1 4 5 "GO:0001222" "transcription corepressor binding" 1
0 1 4 33 "GO:0001227;GO:0001217" "DNA-binding transcription repressor activity, RNA polymerase II-specific" 1
0 0.406804540325606 4 64 "GO:0001228;GO:0001216" "DNA-binding transcription activator activity, RNA polymerase II-specific" 1
0 1 3 5 "GO:0001530" "lipopolysaccharide binding" 1
0 1 2 16 "GO:0001540" "amyloid-beta binding" 1
0 1 2 54 "GO:0001664" "G protein-coupled receptor binding" 1
0 1 2 12 "GO:0001671" "ATPase activator activity" 1
0 1 3 10 "GO:0001784" "phosphotyrosine residue binding" 1
0 1 2 13 "GO:0001786" "phosphatidylserine binding" 1
0 1 2 7 "GO:0001846;GO:0001848" "opsonin binding" 1
0 1 2 73 "GO:0001882;GO:0001883;GO:0005525;GO:0032550;GO:0032561;GO:0032549;GO:0019001" "guanyl nucleotide binding" 1
0 1 2 10 "GO:0001965" "G-protein alpha-subunit binding" 1
0 1 2 8 "GO:0001968;GO:0043236" "fibronectin binding" 1
0 1 3 39 "GO:0002020" "protease binding" 1
0 1 2 25 "GO:0002039" "p53 binding" 1
0 0.945838329453525 2 342 "GO:0003677" "DNA binding" 1
0 1 2 22 "GO:0003678" "DNA helicase activity" 1
0 1 2 178 "GO:0003682" "chromatin binding" 1
0 1 4 25 "GO:0003684" "damaged DNA binding" 1
0 1 6 5 "GO:0003688" "DNA replication origin binding" 1
0 0.825209387387024 4 209 "GO:0003690;GO:0043565" "sequence-specific DNA binding" 1
0 1 2 33 "GO:0003697" "single-stranded DNA binding" 1
0 0.365836448472341 2 158 "GO:0003712" "transcription coregulator activity" 1
0 0.203378064350789 3 104 "GO:0003713" "transcription coactivator activity" 1
0 1 2 53 "GO:0003714" "transcription corepressor activity" 1
0 1 7 50 "GO:0003724;GO:0004004;GO:0008026;GO:0008186;GO:0070035" "ATP-dependent helicase activity" 1
0 1 4 22 "GO:0003725" "double-stranded RNA binding" 1
0 1 4 46 "GO:0003727" "single-stranded RNA binding" 1
0 0.685192180421458 4 140 "GO:0003729" "mRNA binding" 1
0 1 2 27 "GO:0003730" "mRNA 3'-UTR binding" 1
0 0.239283433615152 2 116 "GO:0003735" "structural constituent of ribosome" 1
0 1 5 25 "GO:0003743" "translation initiation factor activity" 1
0 1 5 9 "GO:0003746" "translation elongation factor activity" 1
0 1 2 22 "GO:0003755;GO:0016859" "peptidyl-prolyl cis-trans isomerase activity" 1
0 1 3 12 "GO:0003756;GO:0016864" "protein disulfide isomerase activity" 1
0 1 3 41 "GO:0003774" "motor activity" 1
0 1 2 29 "GO:0003777" "microtubule motor activity" 1
0 1 2 95 "GO:0003779" "actin binding" 1
0 1 2 16 "GO:0003785" "actin monomer binding" 1
0 1 2 10 "GO:0003823" "antigen binding" 1
0 1 3 7 "GO:0003841;GO:0016411" "acylglycerol O-acyltransferase activity" 1
0 1 2 5 "GO:0003887" "DNA-directed DNA polymerase activity" 1
0 1 3 12 "GO:0003899;GO:0034062;GO:0097747" "RNA polymerase activity" 1
0 1 2 7 "GO:0003906" "DNA-(apurinic or apyrimidinic site) endonuclease activity" 1
0 1 2 6 "GO:0003909;GO:0016886" "ligase activity, forming phosphoric ester bonds" 1
0 1 3 65 "GO:0003924" "GTPase activity" 1
0 1 2 9 "GO:0003950" "NAD+ ADP-ribosyltransferase activity" 1
0 1 4 14 "GO:0003954;GO:0008137;GO:0050136;GO:0016655" "oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor" 1
0 1 4 7 "GO:0003995" "acyl-CoA dehydrogenase activity" 1
0 1 2 5 "GO:0004000" "adenosine deaminase activity" 1
0 1 2 12 "GO:0004003" "ATP-dependent DNA helicase activity" 1
0 1 2 12 "GO:0004012" "phospholipid-translocating ATPase activity" 1
0 0.0702422882689148 6 9 "GO:0004017" "adenylate kinase activity" 1
0 0.0550559340113195 5 7 "GO:0004033;GO:0008106" "aldo-keto reductase (NADP) activity" 1
0 1 2 6 "GO:0004112;GO:0004114;GO:0047555" "cyclic-nucleotide phosphodiesterase activity" 1
0 1 4 6 "GO:0004129;GO:0015002;GO:0016676;GO:0016675" "oxidoreductase activity, acting on a heme group of donors, oxygen as acceptor" 1
0 1 2 86 "GO:0004175" "endopeptidase activity" 1
0 1 6 5 "GO:0004176" "ATP-dependent peptidase activity" 1
0 0.0925819854629 6 12 "GO:0004177" "aminopeptidase activity" 1
0 1 3 12 "GO:0004180;GO:0004181" "carboxypeptidase activity" 1
0 1 5 6 "GO:0004185;GO:0070008" "serine-type exopeptidase activity" 1
0 1 6 7 "GO:0004190;GO:0070001" "aspartic-type endopeptidase activity" 1
0 1 6 31 "GO:0004197" "cysteine-type endopeptidase activity" 1
