name	term	lev	seq	value
"SMN-Sm protein complex"	GO:0034719	3	Acropora4585	0
"SMN-Sm protein complex"	GO:0034719	3	Acropora27727	0
"SMN-Sm protein complex"	GO:0034719	3	Acropora24164	0.691846367241245
"SMN-Sm protein complex"	GO:0034719	3	Acropora23615	0
"SMN-Sm protein complex"	GO:0034719	3	Acropora19652	0
"SMN-Sm protein complex"	GO:0034719	3	Acropora2134	0
"SMN-Sm protein complex"	GO:0034719	3	Acropora6499	0
"U1 snRNP"	GO:0005685	5	Acropora17719	0.547773969733133
"U1 snRNP"	GO:0005685	5	Acropora4585	0
"U1 snRNP"	GO:0005685	5	Acropora24164	0.691846367241245
"U1 snRNP"	GO:0005685	5	Acropora2224	0
"U1 snRNP"	GO:0005685	5	Acropora19652	0
"U1 snRNP"	GO:0005685	5	Acropora13966	0
"U1 snRNP"	GO:0005685	5	Acropora6533	0
"U1 snRNP"	GO:0005685	5	Acropora2134	0
"U1 snRNP"	GO:0005685	5	Acropora23427	0
"U1 snRNP"	GO:0005685	5	Acropora7327	0.540949650807625
"U1 snRNP"	GO:0005685	5	Acropora4122	0.731107009016584
"U1 snRNP"	GO:0005685	5	Acropora21901	0.146826902407618
"U1 snRNP"	GO:0005685	5	Acropora5924	0
"centriolar satellite"	GO:0034451	2	Acropora28055	0.487051809725409
"centriolar satellite"	GO:0034451	2	Acropora14859	0.614636943767131
"centriolar satellite"	GO:0034451	2	Acropora24223	0
"centriolar satellite"	GO:0034451	2	Acropora12946	0
"centriolar satellite"	GO:0034451	2	Acropora10996	0
"centriolar satellite"	GO:0034451	2	Acropora13023	0
"centriolar satellite"	GO:0034451	2	Acropora14334	0
"centriolar satellite"	GO:0034451	2	Acropora13021	0.795156281915795
"apical dendrite"	GO:0097440	2	Acropora14438	0
"apical dendrite"	GO:0097440	2	Acropora19368	0
"apical dendrite"	GO:0097440	2	Acropora33241	0
"apical dendrite"	GO:0097440	2	Acropora3716	0.0497081859385876
"apical dendrite"	GO:0097440	2	Acropora608	0
"apical dendrite"	GO:0097440	2	Acropora23788	0
"apical dendrite"	GO:0097440	2	Acropora8535	0
"apical dendrite"	GO:0097440	2	Acropora13550	0
"apical dendrite"	GO:0097440	2	Acropora7150	0
"apical dendrite"	GO:0097440	2	Acropora3214	0
"apical dendrite"	GO:0097440	2	Acropora2386	0
"multivesicular body"	GO:0005771	2	Acropora1855	0
"multivesicular body"	GO:0005771	2	Acropora15221	0
"multivesicular body"	GO:0005771	2	Acropora29911	0.355303577539458
"multivesicular body"	GO:0005771	2	Acropora17746	0
"multivesicular body"	GO:0005771	2	Acropora22677	0.420000023926004
"multivesicular body"	GO:0005771	2	Acropora29306	0
"multivesicular body"	GO:0005771	2	Acropora4576	0
"multivesicular body"	GO:0005771	2	Acropora6731	0
"multivesicular body"	GO:0005771	2	Acropora21836	0
"multivesicular body"	GO:0005771	2	Acropora22348	0
"multivesicular body"	GO:0005771	2	Acropora671	0.430239000243937
"multivesicular body"	GO:0005771	2	Acropora243	0.944917719834173
"multivesicular body"	GO:0005771	2	Acropora3218	0.554691636439079
"multivesicular body"	GO:0005771	2	Acropora1364	0
"multivesicular body"	GO:0005771	2	Acropora334	0.762509065659437
"multivesicular body"	GO:0005771	2	Acropora12912	0.124702654873814
"RISC complex"	GO:0016442;GO:0031332	4	Acropora15968	0
"RISC complex"	GO:0016442;GO:0031332	4	Acropora18329	0
"RISC complex"	GO:0016442;GO:0031332	4	Acropora7913	0
"RISC complex"	GO:0016442;GO:0031332	4	Acropora3070	0.408460656095603
"RISC complex"	GO:0016442;GO:0031332	4	Acropora20397	0.91512811559854
"RISC complex"	GO:0016442;GO:0031332	4	Acropora19223	0
"RISC complex"	GO:0016442;GO:0031332	4	Acropora4863	0.667199093972552
"RISC complex"	GO:0016442;GO:0031332	4	Acropora9367	0
"RISC complex"	GO:0016442;GO:0031332	4	Acropora4940	0.407988187881211
"RISC complex"	GO:0016442;GO:0031332	4	Acropora13461	0
"RISC complex"	GO:0016442;GO:0031332	4	Acropora2437	0
"ciliary rootlet"	GO:0035253	2	Acropora15474	0.719519691012186
"ciliary rootlet"	GO:0035253	2	Acropora28570	0
"ciliary rootlet"	GO:0035253	2	Acropora4928	0.454762501280381
"ciliary rootlet"	GO:0035253	2	Acropora11401	0.77078730004857
"ciliary rootlet"	GO:0035253	2	Acropora1498	0.616408022585069
"chromatin"	GO:0000785	3	Acropora8107	0.470474473399955
"chromatin"	GO:0000785	3	Acropora5762	0
"chromatin"	GO:0000785	3	Acropora6282	0.382625790606542
"chromatin"	GO:0000785	3	Acropora18667	0.881423065587963
"chromatin"	GO:0000785	3	Acropora29927	0
"chromatin"	GO:0000785	3	Acropora7496	0
"chromatin"	GO:0000785	3	Acropora24660	0.66441288037711
"chromatin"	GO:0000785	3	Acropora1956	0
"chromatin"	GO:0000785	3	Acropora20289	0
"chromatin"	GO:0000785	3	Acropora6601	0
"chromatin"	GO:0000785	3	Acropora26402	0.854726874195051
"chromatin"	GO:0000785	3	Acropora582	0.506672611345205
"chromatin"	GO:0000785	3	Acropora15043	0
"chromatin"	GO:0000785	3	Acropora13556	0
"chromatin"	GO:0000785	3	Acropora30582	0.612380727849253
"chromatin"	GO:0000785	3	Acropora9393	0
"chromatin"	GO:0000785	3	Acropora4831	0
"chromatin"	GO:0000785	3	Acropora26133	0
"chromatin"	GO:0000785	3	Acropora34374	0
"chromatin"	GO:0000785	3	Acropora17714	0.269537064899752
"chromatin"	GO:0000785	3	Acropora6511	0
"chromatin"	GO:0000785	3	Acropora10688	0.922138953406009
"chromatin"	GO:0000785	3	Acropora23003	0
"chromatin"	GO:0000785	3	Acropora21305	0
"chromatin"	GO:0000785	3	Acropora15828	0
"chromatin"	GO:0000785	3	Acropora18375	0
"chromatin"	GO:0000785	3	Acropora3926	0.523772869006737
"chromatin"	GO:0000785	3	Acropora6985	0
"chromatin"	GO:0000785	3	Acropora32949	0.221920240932559
"chromatin"	GO:0000785	3	Acropora15518	0.610607957046393
"chromatin"	GO:0000785	3	Acropora28026	0
"chromatin"	GO:0000785	3	Acropora7895	0.499620667080118
"chromatin"	GO:0000785	3	Acropora26377	0
"chromatin"	GO:0000785	3	Acropora14702	0
"chromatin"	GO:0000785	3	Acropora12600	0
"chromatin"	GO:0000785	3	Acropora689	0.55455682954465
"chromatin"	GO:0000785	3	Acropora27870	0.559324567565824
"chromatin"	GO:0000785	3	Acropora1663	0.500420731122024
"chromatin"	GO:0000785	3	Acropora15920	0
"chromatin"	GO:0000785	3	Acropora19368	0
"chromatin"	GO:0000785	3	Acropora21950	0
"chromatin"	GO:0000785	3	Acropora31048	0
"chromatin"	GO:0000785	3	Acropora25215	0.631720568352195
"chromatin"	GO:0000785	3	Acropora9325	0
"chromatin"	GO:0000785	3	Acropora11221	0
"chromatin"	GO:0000785	3	Acropora27537	0
"chromatin"	GO:0000785	3	Acropora34124	0.874274420265232
"chromatin"	GO:0000785	3	Acropora5468	0
"chromatin"	GO:0000785	3	Acropora15875	0.863629753708999
