name	term	lev	seq	value
"Golgi medial cisterna"	GO:0005797	3	Acropora963	0
"Golgi medial cisterna"	GO:0005797	3	Acropora4265	0
"Golgi medial cisterna"	GO:0005797	3	Acropora10800	0
"Golgi medial cisterna"	GO:0005797	3	Acropora16417	0
"Golgi medial cisterna"	GO:0005797	3	Acropora2407	0
"Golgi medial cisterna"	GO:0005797	3	Acropora12982	0
"Golgi medial cisterna"	GO:0005797	3	Acropora10319	0
"Golgi medial cisterna"	GO:0005797	3	Acropora15487	0
"Golgi medial cisterna"	GO:0005797	3	Acropora8633	0
"Golgi medial cisterna"	GO:0005797	3	Acropora5349	0
"presynaptic membrane"	GO:0042734	4	Acropora6227	0
"presynaptic membrane"	GO:0042734	4	Acropora9814	0
"presynaptic membrane"	GO:0042734	4	Acropora26798	0
"presynaptic membrane"	GO:0042734	4	Acropora10701	0
"presynaptic membrane"	GO:0042734	4	Acropora4502	0
"presynaptic membrane"	GO:0042734	4	Acropora2930	0
"presynaptic membrane"	GO:0042734	4	Acropora3297	0
"presynaptic membrane"	GO:0042734	4	Acropora15615	0
"presynaptic membrane"	GO:0042734	4	Acropora14226	0
"presynaptic membrane"	GO:0042734	4	Acropora27697	0
"presynaptic membrane"	GO:0042734	4	Acropora8535	0
"presynaptic membrane"	GO:0042734	4	Acropora3831	0
"presynaptic membrane"	GO:0042734	4	Acropora18750	0
"presynaptic membrane"	GO:0042734	4	Acropora7150	0
"presynaptic membrane"	GO:0042734	4	Acropora7208	0
"presynaptic membrane"	GO:0042734	4	Acropora14502	0
"presynaptic membrane"	GO:0042734	4	Acropora32165	0
"presynaptic membrane"	GO:0042734	4	Acropora4442	0
"presynaptic membrane"	GO:0042734	4	Acropora26418	0
"presynaptic membrane"	GO:0042734	4	Acropora8024	0
"presynaptic membrane"	GO:0042734	4	Acropora3309	0
"presynaptic membrane"	GO:0042734	4	Acropora2514	0
"presynaptic membrane"	GO:0042734	4	Acropora5401	0
"presynaptic membrane"	GO:0042734	4	Acropora5697	0
"presynaptic membrane"	GO:0042734	4	Acropora10788	0
"presynaptic membrane"	GO:0042734	4	Acropora4605	0
"presynaptic membrane"	GO:0042734	4	Acropora10001	0
"pi-body"	GO:0071546	5	Acropora18116	0
"pi-body"	GO:0071546	5	Acropora29430	0
"pi-body"	GO:0071546	5	Acropora18457	0
"pi-body"	GO:0071546	5	Acropora12781	0
"pi-body"	GO:0071546	5	Acropora12901	0
"pi-body"	GO:0071546	5	Acropora15320	0
"pi-body"	GO:0071546	5	Acropora6209	0
"pi-body"	GO:0071546	5	Acropora20543	0
"pi-body"	GO:0071546	5	Acropora3882	0
"proteasome core complex, alpha-subunit complex"	GO:0019773	2	Acropora2580	0
"proteasome core complex, alpha-subunit complex"	GO:0019773	2	Acropora2151	0
"proteasome core complex, alpha-subunit complex"	GO:0019773	2	Acropora1583	0
"proteasome core complex, alpha-subunit complex"	GO:0019773	2	Acropora22273	0
"proteasome core complex, alpha-subunit complex"	GO:0019773	2	Acropora26113	0
