"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 0.0563414147084143 3 365 "GO:0005730" "nucleolus" 1
0 0.0195025720283261 2 388 "GO:0005789;GO:0044432;GO:0042175;GO:0098827" "endoplasmic reticulum part" 1
0 1 4 5 "GO:0000109" "nucleotide-excision repair complex" 1
0 1 2 26 "GO:0000118" "histone deacetylase complex" 1
0 1 4 48 "GO:0000123;GO:0031248;GO:1902493" "protein acetyltransferase complex" 1
0 1 2 9 "GO:0000124;GO:0030914" "STAGA complex" 1
0 1 3 7 "GO:0000125" "PCAF complex" 1
0 0.0373208077168292 6 5 "GO:0000137" "Golgi cis cisterna" 1
0 0.0942725116312702 2 13 "GO:0000138" "Golgi trans cisterna" 1
0 0.329621716321489 2 155 "GO:0000139" "Golgi membrane" 1
0 0.573020837860841 3 110 "GO:0000151" "ubiquitin ligase complex" 1
0 1 4 16 "GO:0000152" "nuclear ubiquitin ligase complex" 1
0 1 2 12 "GO:0000153" "cytoplasmic ubiquitin ligase complex" 1
0 1 4 7 "GO:0000159" "protein phosphatase type 2A complex" 1
0 1 2 6 "GO:0000164" "protein phosphatase type 1 complex" 1
0 1 3 5 "GO:0000176" "nuclear exosome (RNase complex)" 1
0 1 3 8 "GO:0000178;GO:1905354" "exosome (RNase complex)" 1
0 1 3 182 "GO:0000228;GO:0044454" "nuclear chromosome" 1
0 1 2 5 "GO:0000235" "astral microtubule" 1
0 1 3 11 "GO:0000242" "pericentriolar material" 1
0 1 2 7 "GO:0000243" "commitment complex" 1
0 1 2 5 "GO:0000306" "extrinsic component of vacuolar membrane" 1
0 1 3 11 "GO:0000307" "cyclin-dependent protein kinase holoenzyme complex" 1
0 1 2 28 "GO:0000313;GO:0005761" "organellar ribosome" 1
0 1 5 12 "GO:0000314;GO:0005763" "organellar small ribosomal subunit" 1
0 1 5 14 "GO:0000315;GO:0005762" "organellar large ribosomal subunit" 1
0 1 2 19 "GO:0000322;GO:0000324" "storage vacuole" 1
0 1 2 198 "GO:0000323;GO:0005764" "lytic vacuole" 1
0 1 4 6 "GO:0000325" "plant-type vacuole" 1
0 1 6 6 "GO:0000329" "fungal-type vacuole membrane" 1
0 0.101160173139777 2 14 "GO:0000407" "phagophore assembly site" 1
0 1 3 9 "GO:0000421" "autophagosome membrane" 1
0 1 2 62 "GO:0000428;GO:0030880;GO:0016591;GO:0055029" "RNA polymerase complex" 1
0 1 2 58 "GO:0000502;GO:1905369;GO:1905368" "peptidase complex" 1
0 1 2 7 "GO:0000506" "glycosylphosphatidylinositol-N-acetylglucosaminyltransferase (GPI-GnT) complex" 1
0 1 5 59 "GO:0000775" "chromosome, centromeric region" 1
0 1 3 38 "GO:0000776" "kinetochore" 1
0 1 2 16 "GO:0000777" "condensed chromosome kinetochore" 1
0 1 3 7 "GO:0000778" "condensed nuclear chromosome kinetochore" 1
0 1 2 22 "GO:0000779" "condensed chromosome, centromeric region" 1
0 1 2 11 "GO:0000780" "condensed nuclear chromosome, centromeric region" 1
0 1 3 24 "GO:0000781;GO:0000784" "chromosome, telomeric region" 1
0 1 2 192 "GO:0000785" "chromatin" 1
0 1 4 13 "GO:0000786;GO:0044815" "DNA packaging complex" 1
