"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-509 0.127265330074679 2 24 "GO:0000002" "mitochondrial genome maintenance" 0.991024965214165
649 0.329986222197066 6 6 "GO:0000012" "single strand break repair" 0.996220028639077
-349 0.172584907446291 2 41 "GO:0000018" "regulation of DNA recombination" 0.991024965214165
-1183 0.0760330699710935 2 6 "GO:0000019" "regulation of mitotic recombination" 0.991024965214165
71 0.891305972789358 3 10 "GO:0000022" "mitotic spindle elongation" 0.998032068359775
-134 0.700466848647508 4 22 "GO:0000027" "ribosomal large subunit assembly" 0.996220028639077
173 0.713059522265036 4 12 "GO:0000028" "ribosomal small subunit assembly" 0.996220028639077
-386 0.345264416378789 4 16 "GO:0000038" "very long-chain fatty acid metabolic process" 0.996220028639077
229 0.348499528928629 2 45 "GO:0000041" "transition metal ion transport" 0.996220028639077
343 0.164973937932653 2 44 "GO:0000045;GO:1905037" "autophagosome organization" 0.991024965214165
201 0.763211114370171 3 6 "GO:0000050;GO:0019627;GO:0071941;GO:0000052" "urea cycle" 0.996220028639077
-587 0.341731901041765 2 7 "GO:0000055" "ribosomal large subunit export from nucleus" 0.996220028639077
-178 0.652599116136929 -1 17 "GO:0000060" "obsolete protein import into nucleus, translocation" 0.996220028639077
247 0.103045768637653 3 118 "GO:0000075;GO:0007093" "cell cycle checkpoint" 0.991024965214165
525 0.213397625193017 2 15 "GO:0000076" "DNA replication checkpoint" 0.991024965214165
309 0.0831818260684951 7 85 "GO:0000077;GO:0031570" "DNA integrity checkpoint" 0.991024965214165
226 0.376833964614228 3 41 "GO:0000079;GO:1904029" "regulation of cyclin-dependent protein kinase activity" 0.996220028639077
-334 0.0766346777755013 4 76 "GO:0000082;GO:0044843" "cell cycle G1/S phase transition" 0.991024965214165
-850 0.0516917890623158 5 14 "GO:0000083" "regulation of transcription involved in G1/S transition of mitotic cell cycle" 0.991024965214165
-175 0.352541147387825 4 76 "GO:0000086;GO:0044839" "cell cycle G2/M phase transition" 0.996220028639077
98 0.738221144311014 2 31 "GO:0000096" "sulfur amino acid metabolic process" 0.996220028639077
-18 0.966447572245132 5 14 "GO:0000097" "sulfur amino acid biosynthetic process" 0.999691488810505
390 0.428686182786352 5 11 "GO:0000098" "sulfur amino acid catabolic process" 0.996220028639077
332 0.591088833577987 2 7 "GO:0000105;GO:0009073" "aromatic amino acid family biosynthetic process" 0.996220028639077
-65 0.486611471151561 3 324 "GO:0000122" "negative regulation of transcription by RNA polymerase II" 0.996220028639077
-508 0.0147189179847047 2 62 "GO:0000132;GO:0051294" "establishment of spindle orientation" 0.991024965214165
136 0.690084526205299 2 23 "GO:0000154" "rRNA modification" 0.996220028639077
45 0.743684896761551 7 142 "GO:0000165;GO:0023014" "signal transduction by protein phosphorylation" 0.996220028639077
191 0.794067629941573 2 5 "GO:0000183" "chromatin silencing at rDNA" 0.997922246888408
52 0.807729486069692 2 60 "GO:0000184" "nuclear-transcribed mRNA catabolic process, nonsense-mediated decay" 0.997922246888408
209 0.73524074323284 3 7 "GO:0000185" "activation of MAPKKK activity" 0.996220028639077
101 0.752976156550685 7 26 "GO:0000186" "activation of MAPKK activity" 0.996220028639077
221 0.274419687928308 3 66 "GO:0000187" "activation of MAPK activity" 0.996220028639077
313 0.545119565161408 2 10 "GO:0000188" "inactivation of MAPK activity" 0.996220028639077
226 0.0882793261850679 3 156 "GO:0000209" "protein polyubiquitination" 0.991024965214165
-8 0.97520143894108 6 42 "GO:0000212" "meiotic spindle organization" 0.999691488810505
9 0.915256401823403 3 379 "GO:0000226" "microtubule cytoskeleton organization" 0.998888692428071
-325 0.550659149087673 4 9 "GO:0000244" "spliceosomal tri-snRNP complex assembly" 0.996220028639077
-364 0.201153296222296 4 33 "GO:0000245" "spliceosomal complex assembly" 0.991024965214165
-336 0.49503931923886 2 11 "GO:0000266" "mitochondrial fission" 0.996220028639077
-290 0.37519315658375 2 25 "GO:0000271;GO:0033692;GO:0034637" "cellular carbohydrate biosynthetic process" 0.996220028639077
286 0.412452070080981 4 22 "GO:0000272;GO:0005980;GO:0009251;GO:0044247" "cellular polysaccharide catabolic process" 0.996220028639077
-148 0.157502047395926 5 256 "GO:0000280;GO:0048285" "organelle fission" 0.991024965214165
-255 0.165474719824191 2 80 "GO:0000281" "mitotic cytokinesis" 0.991024965214165
240 0.354089792479634 8 40 "GO:0000288" "nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay" 0.996220028639077
236 0.5299284671921 3 19 "GO:0000289" "nuclear-transcribed mRNA poly(A) tail shortening" 0.996220028639077
983 0.140201002918031 8 6 "GO:0000290" "deadenylation-dependent decapping of nuclear-transcribed mRNA" 0.991024965214165
241 0.489136222721698 2 22 "GO:0000291;GO:0043928" "nuclear-transcribed mRNA catabolic process, exonucleolytic" 0.996220028639077
-262 0.0922085086369913 4 112 "GO:0000302" "response to reactive oxygen species" 0.991024965214165
-304 0.429346292154186 2 18 "GO:0000303;GO:0000305" "response to oxygen radical" 0.996220028639077
425 0.491507053779761 3 7 "GO:0000338" "protein deneddylation" 0.996220028639077
-93 0.349207968577477 2 286 "GO:0000375;GO:0008380;GO:0000377;GO:0000398;GO:0006397" "mRNA processing" 0.996220028639077
-323 0.476580220057681 3 13 "GO:0000380" "alternative mRNA splicing, via spliceosome" 0.996220028639077
59 0.80595433451445 3 46 "GO:0000381" "regulation of alternative mRNA splicing, via spliceosome" 0.997922246888408
-37 0.908743610827527 3 26 "GO:0000387" "spliceosomal snRNP assembly" 0.998888692428071
-316 0.608978864801187 5 7 "GO:0000389" "mRNA 3'-splice site recognition" 0.996220028639077
245 0.691855338168322 2 7 "GO:0000393" "spliceosomal conformational changes to generate catalytic conformation" 0.996220028639077
351 0.519045725485422 2 9 "GO:0000394;GO:0006388" "RNA splicing, via endonucleolytic cleavage and ligation" 0.996220028639077
187 0.636687960792152 2 17 "GO:0000413" "protein peptidyl-prolyl isomerization" 0.996220028639077
150 0.80826073393168 9 7 "GO:0000414" "regulation of histone H3-K36 methylation" 0.997922246888408
720 0.0178050701412732 4 29 "GO:0000422;GO:0061726" "autophagy of mitochondrion" 0.991024965214165
-176 0.809755133799869 6 5 "GO:0000423" "mitophagy" 0.997922246888408
562 0.301768755956704 4 9 "GO:0000447" "endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)" 0.996220028639077
-107 0.723652460209592 2 29 "GO:0000460" "maturation of 5.8S rRNA" 0.996220028639077
134 0.629403619471188 2 35 "GO:0000462" "maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)" 0.996220028639077
-102 0.85192911871624 2 9 "GO:0000463" "maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)" 0.997922246888408
167 0.663788173368893 9 18 "GO:0000466" "maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)" 0.996220028639077
453 0.239295607080495 3 18 "GO:0000469" "cleavage involved in rRNA processing" 0.992012193086076
-280 0.455076676281755 3 19 "GO:0000470" "maturation of LSU-rRNA" 0.996220028639077
690 0.114222353910411 2 14 "GO:0000479;GO:0000478" "endonucleolytic cleavage involved in rRNA processing" 0.991024965214165
1084 0.103898711975124 4 6 "GO:0000480" "endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)" 0.991024965214165
35 0.948651784710563 2 9 "GO:0000491;GO:0000492" "small nucleolar ribonucleoprotein complex assembly" 0.998888692428071
93 0.556572271893782 4 109 "GO:0000578;GO:0007351;GO:0008595" "embryonic axis specification" 0.996220028639077
-155 0.816595052771264 2 6 "GO:0000706" "meiotic DNA double-strand break processing" 0.997922246888408
-109 0.850460604040033 2 8 "GO:0000712" "resolution of meiotic recombination intermediates" 0.997922246888408
-24 0.959250910567654 2 12 "GO:0000715" "nucleotide-excision repair, DNA damage recognition" 0.998946687191022
-25 0.970147207791905 3 6 "GO:0000722" "telomere maintenance via recombination" 0.999691488810505
119 0.581107944280992 2 58 "GO:0000723;GO:0032200" "telomere organization" 0.996220028639077
39 0.855971643347731 2 59 "GO:0000724;GO:0000725" "double-strand break repair via homologous recombination" 0.997922246888408
-141 0.625181377570377 6 32 "GO:0000726;GO:0006303" "non-recombinational repair" 0.996220028639077
175 0.710947555292746 2 12 "GO:0000729" "DNA double-strand break processing" 0.996220028639077
