"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
86 0.728890025941147 5 27 "GO:0000118" "histone deacetylase complex" 0.958428624531959
163 0.323289620141984 2 62 "GO:0000123;GO:0031248;GO:1902493" "protein acetyltransferase complex" 0.750116438891532
389 0.393708689192493 2 8 "GO:0000124" "SAGA complex" 0.806423922790323
1037 0.0719554394094394 2 5 "GO:0000125" "PCAF complex" 0.462386146864447
-92 0.812817602311633 3 11 "GO:0000137" "Golgi cis cisterna" 0.97954704372023
-536 0.0780946256029417 3 18 "GO:0000138" "Golgi trans cisterna" 0.465688007610713
-296 0.000631811795453711 3 233 "GO:0000139" "Golgi membrane" 0.0836934533896626
-315 0.46413582112395 2 9 "GO:0000145" "exocyst" 0.843468352338598
-79 0.43928654655344 2 164 "GO:0000151" "ubiquitin ligase complex" 0.831715861474513
29 0.91979930122907 3 20 "GO:0000152" "nuclear ubiquitin ligase complex" 0.989671017857315
-168 0.712985365208641 2 8 "GO:0000153" "cytoplasmic ubiquitin ligase complex" 0.958428624531959
-371 0.363307252196637 2 10 "GO:0000159" "protein phosphatase type 2A complex" 0.78642728371833
-84 0.873583005943681 4 6 "GO:0000164" "protein phosphatase type 1 complex" 0.985602480124276
496 0.308309848812286 3 7 "GO:0000176" "nuclear exosome (RNase complex)" 0.742325903777296
599 0.188825092621283 3 8 "GO:0000177" "cytoplasmic exosome (RNase complex)" 0.635383013085834
158 0.659277997233033 2 13 "GO:0000178;GO:1905354" "exosome (RNase complex)" 0.948757202876643
-297 0.606790382940599 4 5 "GO:0000221;GO:0033180" "vacuolar proton-transporting V-type ATPase, V1 domain" 0.933494612957509
7 0.93027358538957 3 247 "GO:0000228;GO:0044454" "nuclear chromosome" 0.989671017857315
-98 0.82994382683685 6 8 "GO:0000235" "astral microtubule" 0.97954704372023
-688 0.046067697081369 2 14 "GO:0000242" "pericentriolar material" 0.411023509605151
-206 0.63110269945842 3 9 "GO:0000243" "commitment complex" 0.939865012761136
-204 0.69859084814639 3 6 "GO:0000275;GO:0045261" "proton-transporting ATP synthase complex, catalytic core F(1)" 0.958428624531959
449 0.139922352249003 3 18 "GO:0000307" "cyclin-dependent protein kinase holoenzyme complex" 0.540496369232682
170 0.437681795828968 4 35 "GO:0000313;GO:0005761" "organellar ribosome" 0.831715861474513
-31 0.924947710749641 5 15 "GO:0000314;GO:0005763" "mitochondrial small ribosomal subunit" 0.989671017857315
463 0.108459928417957 5 20 "GO:0000315;GO:0005762" "organellar large ribosomal subunit" 0.51037904280492
-196 0.667225132219286 2 8 "GO:0000322;GO:0000324;GO:0000329" "storage vacuole" 0.948757202876643
73 0.307876504397149 2 351 "GO:0000323;GO:0005773;GO:0005764" "vacuole" 0.742325903777296
151 0.773894469830763 2 6 "GO:0000346;GO:0000347;GO:0000445" "transcription export complex" 0.966130829612806
-137 0.635238419162773 2 20 "GO:0000407" "phagophore assembly site" 0.939865012761136
358 0.252152389838213 3 17 "GO:0000421" "autophagosome membrane" 0.703385111104617
161 0.240400292947131 2 90 "GO:0000428;GO:0030880;GO:0055029" "RNA polymerase complex" 0.688242774163157
-104 0.84294121793345 3 6 "GO:0000439" "transcription factor TFIIH core complex" 0.97954704372023
290 0.61531757586495 2 5 "GO:0000506" "glycosylphosphatidylinositol-N-acetylglucosaminyltransferase (GPI-GnT) complex" 0.933494612957509
-49 0.698741109374647 2 104 "GO:0000775" "chromosome, centromeric region" 0.958428624531959
39 0.804768956665116 3 68 "GO:0000776" "kinetochore" 0.979041517850766
12 0.960034781635273 4 31 "GO:0000777;GO:0000779" "condensed chromosome, centromeric region" 0.989671017857315
-88 0.856169288867874 2 7 "GO:0000778" "condensed nuclear chromosome kinetochore" 0.980451927574501
-107 0.757304099486181 3 14 "GO:0000780" "condensed nuclear chromosome, centromeric region" 0.958428624531959
-203 0.359645282632812 2 34 "GO:0000781" "chromosome, telomeric region" 0.784442669421406
-63 0.82416377742846 5 21 "GO:0000784" "nuclear chromosome, telomeric region" 0.97954704372023
50 0.544449835485574 2 255 "GO:0000785" "chromatin" 0.907176137609398
-441 0.217657934255223 2 13 "GO:0000786" "nucleosome" 0.663176908683051
-365 0.453797426544269 3 7 "GO:0000788" "nuclear nucleosome" 0.843468352338598
-6 0.95579994492863 5 151 "GO:0000790" "nuclear chromatin" 0.989671017857315
-70 0.748678376187071 3 35 "GO:0000791" "euchromatin" 0.958428624531959
-180 0.335494853064443 5 48 "GO:0000792" "heterochromatin" 0.76368517309671
25 0.846429737297126 2 98 "GO:0000793" "condensed chromosome" 0.97954704372023
-101 0.583474469936196 4 49 "GO:0000794" "condensed nuclear chromosome" 0.929879748743225
-247 0.525961744366218 5 11 "GO:0000795;GO:0099086" "synaptonemal structure" 0.890251424904823
-561 0.218606518333312 4 8 "GO:0000796" "condensin complex" 0.663176908683051
-261 0.231491651178215 2 35 "GO:0000803" "sex chromosome" 0.677661773380078
68 0.844662771749337 3 14 "GO:0000805" "X chromosome" 0.97954704372023
698 0.225603206387534 2 5 "GO:0000808;GO:0005664" "origin recognition complex" 0.670169036398035
-101 0.823949085929407 4 8 "GO:0000812" "Swr1 complex" 0.97954704372023
-193 0.672230399350807 4 8 "GO:0000815" "ESCRT III complex" 0.948757202876643
0 0.999758265962506 2 82 "GO:0000922" "spindle pole" 0.999758265962506
-120 0.819680640848362 3 6 "GO:0000923" "equatorial microtubule organizing center" 0.97954704372023
-279 0.493746759743422 4 10 "GO:0000930" "gamma-tubulin complex" 0.8592161750437
-811 0.0959014761590318 3 7 "GO:0000931;GO:0008274" "gamma-tubulin ring complex" 0.500662118183181
75 0.662038708103748 5 57 "GO:0000932" "P-body" 0.948757202876643
-166 0.732836937226656 2 7 "GO:0000938" "GARP complex" 0.958428624531959
20 0.96029179968677 2 10 "GO:0000940" "condensed chromosome outer kinetochore" 0.989671017857315
98 0.76134330174088 2 16 "GO:0000974" "Prp19 complex" 0.958428624531959
-187 0.701668782471286 4 7 "GO:0001520" "outer dense fiber" 0.958428624531959
-447 0.395261303001454 3 6 "GO:0001527" "microfibril" 0.806423922790323
-45 0.799730919287547 5 53 "GO:0001650" "fibrillar center" 0.979041517850766
70 0.736882317378054 6 38 "GO:0001669" "acrosomal vesicle" 0.958428624531959
218 0.632612228152243 2 8 "GO:0001673" "male germ cell nucleus" 0.939865012761136
-118 0.732136641093739 3 14 "GO:0001674;GO:0042585" "germinal vesicle" 0.958428624531959
-124 0.406507402442596 4 75 "GO:0001726" "ruffle" 0.817621121060179
-250 0.502573308480829 3 12 "GO:0001741" "XY body" 0.872437772668432
-17 0.944901580375657 2 27 "GO:0001750" "photoreceptor outer segment" 0.989671017857315
-36 0.94168887691642 3 7 "GO:0001772" "immunological synapse" 0.989671017857315
-76 0.825672189415976 3 14 "GO:0001891" "phagocytic cup" 0.97954704372023
-57 0.851087244788821 3 18 "GO:0001917" "photoreceptor inner segment" 0.97954704372023
-64 0.896225135128069 3 7 "GO:0002080" "acrosomal membrane" 0.989671017857315
-414 0.199477166766102 3 16 "GO:0002102" "podosome" 0.649673341302442
1159 0.0275321146983257 2 6 "GO:0002177" "manchette" 0.320455761242807
582 0.312395777190367 2 5 "GO:0002178" "palmitoyltransferase complex" 0.7425545655944
-44 0.93878311376218 2 5 "GO:0005581" "collagen trimer" 0.989671017857315
241 0.233434772253487 2 41 "GO:0005604;GO:0062023" "collagen-containing extracellular matrix" 0.677661773380078
-456 0.428376840347349 4 5 "GO:0005614" "interstitial matrix" 0.828217010183836
-53 0.5124252652865 2 274 "GO:0005615" "extracellular space" 0.881183881349288
3 0.972958292081133 2 225 "GO:0005635" "nuclear envelope" 0.992529292209202
-926 0.0128649077756436 2 12 "GO:0005637" "nuclear inner membrane" 0.219698263921143
-225 0.668541399121643 3 6 "GO:0005640" "nuclear outer membrane" 0.948757202876643
152 0.772437420016144 2 6 "GO:0005641" "nuclear envelope lumen" 0.966130829612806
259 0.622326524495352 2 6 "GO:0005642" "annulate lamellae" 0.938678524030238
