"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
68 0.785087417177504 2 27 "GO:0000118" "histone deacetylase complex" 0.949852718908394
133 0.420179386016481 5 62 "GO:0000123;GO:0031248;GO:1902493" "protein acetyltransferase complex" 0.802833604308781
341 0.454750481553672 3 8 "GO:0000124" "SAGA complex" 0.821559394155489
872 0.13022101550849 7 5 "GO:0000125" "PCAF complex" 0.502483266364282
-166 0.670027041254093 4 11 "GO:0000137" "Golgi cis cisterna" 0.911895960410623
-563 0.0640511803825051 4 18 "GO:0000138" "Golgi trans cisterna" 0.369726325785192
-287 0.000927984878635878 3 233 "GO:0000139" "Golgi membrane" 0.0411793289894671
-279 0.516839005953755 3 9 "GO:0000145" "exocyst" 0.85874354108329
-106 0.301988085380687 2 164 "GO:0000151" "ubiquitin ligase complex" 0.705301120461473
15 0.958635200315252 4 20 "GO:0000152" "nuclear ubiquitin ligase complex" 0.982265993948103
-447 0.326534369694726 4 8 "GO:0000153" "cytoplasmic ubiquitin ligase complex" 0.715260125377921
-444 0.275749636225162 2 10 "GO:0000159" "protein phosphatase type 2A complex" 0.69221921040204
-102 0.845796351240052 3 6 "GO:0000164" "protein phosphatase type 1 complex" 0.975724719701986
506 0.299124256032812 3 7 "GO:0000176" "nuclear exosome (RNase complex)" 0.705301120461473
490 0.282634119919707 4 8 "GO:0000177" "cytoplasmic exosome (RNase complex)" 0.699199390742132
68 0.849446337584678 3 13 "GO:0000178;GO:1905354" "exoribonuclease complex" 0.975724719701986
-269 0.640586266433558 4 5 "GO:0000221;GO:0033180" "vacuolar proton-transporting V-type ATPase, V1 domain" 0.907092209334705
8 0.923991575856351 3 247 "GO:0000228;GO:0044454" "nuclear chromosome" 0.982265993948103
133 0.771127629768898 2 8 "GO:0000235" "astral microtubule" 0.945410114218314
-639 0.0637038656822831 5 14 "GO:0000242" "pericentriolar material" 0.369726325785192
-316 0.462712311382661 6 9 "GO:0000243" "commitment complex" 0.828185037802647
-228 0.664964217228788 2 6 "GO:0000275;GO:0045261" "mitochondrial proton-transporting ATP synthase complex, catalytic core F(1)" 0.910450879245354
479 0.115141319494584 2 18 "GO:0000307" "cyclin-dependent protein kinase holoenzyme complex" 0.488692623136145
251 0.251282880570557 5 35 "GO:0000313;GO:0005761" "mitochondrial ribosome" 0.663237342769872
27 0.935005112361948 5 15 "GO:0000314;GO:0005763" "organellar small ribosomal subunit" 0.982265993948103
567 0.0494844342957771 2 20 "GO:0000315;GO:0005762" "organellar large ribosomal subunit" 0.330598347683596
-352 0.440371647598931 5 8 "GO:0000322;GO:0000324;GO:0000329" "storage vacuole" 0.810010025376272
82 0.249385432867547 5 351 "GO:0000323;GO:0005773;GO:0005764" "vacuole" 0.660685288567009
-21 0.968491950075259 4 6 "GO:0000346;GO:0000347;GO:0000445" "transcription export complex" 0.982265993948103
-127 0.660319966078114 2 20 "GO:0000407" "phagophore assembly site" 0.910450879245354
193 0.537474967127231 5 17 "GO:0000421" "autophagosome membrane" 0.869829539671915
146 0.285684733322804 5 90 "GO:0000428;GO:0030880;GO:0055029" "RNA polymerase complex" 0.699244696728899
-139 0.791317036050797 3 6 "GO:0000439" "transcription factor TFIIH core complex" 0.950651599993343
40 0.94486669846383 2 5 "GO:0000506" "glycosylphosphatidylinositol-N-acetylglucosaminyltransferase (GPI-GnT) complex" 0.982265993948103
-90 0.482971149178546 2 104 "GO:0000775" "chromosome, centromeric region" 0.835516356121035
-27 0.863126728325407 4 68 "GO:0000776" "kinetochore" 0.975724719701986
-28 0.904573241627668 2 31 "GO:0000777;GO:0000779" "condensed chromosome, centromeric region" 0.982029054366429
-198 0.684215143159337 3 7 "GO:0000778" "condensed nuclear chromosome kinetochore" 0.914511717320248
