"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
100 0.699800033238973 5 27 "GO:0000118" "histone deacetylase complex" 0.951753186595435
121 0.472482304275515 4 65 "GO:0000123;GO:0031248;GO:1902493" "protein acetyltransferase complex" 0.93542500796241
-56 0.906416431129177 6 8 "GO:0000124" "SAGA complex" 0.974963996167627
353 0.559434227431943 2 5 "GO:0000125" "PCAF complex" 0.938235941490198
-353 0.386474440966309 2 11 "GO:0000137" "Golgi cis cisterna" 0.93542500796241
-647 0.0425697340767507 2 18 "GO:0000138" "Golgi trans cisterna" 0.592101136246495
-82 0.354589183281857 3 246 "GO:0000139" "Golgi membrane" 0.93319680365514
-110 0.796901769588348 3 10 "GO:0000145" "exocyst" 0.953262564748921
-285 0.00680339419544679 2 171 "GO:0000151" "ubiquitin ligase complex" 0.532430322191208
1 0.996779216959895 4 22 "GO:0000152" "nuclear ubiquitin ligase complex" 0.99947108360695
54 0.905369762831556 4 9 "GO:0000153" "cytoplasmic ubiquitin ligase complex" 0.974963996167627
83 0.845222656299104 3 10 "GO:0000159" "protein phosphatase type 2A complex" 0.961588958383932
-243 0.659838825398772 4 6 "GO:0000164" "protein phosphatase type 1 complex" 0.951753186595435
1010 0.0480110563750652 2 7 "GO:0000176" "nuclear exosome (RNase complex)" 0.593221357583433
1150 0.0160771750091614 3 8 "GO:0000177" "cytoplasmic exosome (RNase complex)" 0.532430322191208
668 0.0750092751538833 3 13 "GO:0000178;GO:1905354" "exoribonuclease complex" 0.628525995254953
-376 0.533638362182988 2 5 "GO:0000221;GO:0033180" "vacuolar proton-transporting V-type ATPase, V1 domain" 0.93542500796241
111 0.203343777056567 3 252 "GO:0000228;GO:0044454" "nuclear chromosome" 0.814492381726579
594 0.213543716830581 6 8 "GO:0000235" "astral microtubule" 0.832477912136329
-436 0.227291781260065 3 14 "GO:0000242" "pericentriolar material" 0.833859736342092
-737 0.102013913271857 6 9 "GO:0000243" "commitment complex" 0.676074025228943
368 0.504909371347365 3 6 "GO:0000275;GO:0045261" "mitochondrial proton-transporting ATP synthase complex, catalytic core F(1)" 0.93542500796241
-103 0.738946918536373 6 19 "GO:0000307" "cyclin-dependent protein kinase holoenzyme complex" 0.951753186595435
314 0.170988251748122 5 35 "GO:0000313;GO:0005761" "mitochondrial ribosome" 0.79395181862663
144 0.680434670860809 5 15 "GO:0000314;GO:0005763" "organellar small ribosomal subunit" 0.951753186595435
578 0.0561144886429912 2 20 "GO:0000315;GO:0005762" "organellar large ribosomal subunit" 0.608086958673468
-742 0.120380365411091 3 8 "GO:0000322;GO:0000324;GO:0000329" "storage vacuole" 0.70804778635869
-65 0.372506746249162 3 369 "GO:0000323;GO:0005773;GO:0005764" "vacuole" 0.93542500796241
-189 0.73228134880741 2 6 "GO:0000346;GO:0000347;GO:0000445" "transcription export complex" 0.951753186595435
-378 0.211907325621917 4 20 "GO:0000407" "phagophore assembly site" 0.832149636749868
-149 0.650014543437204 3 17 "GO:0000421" "autophagosome membrane" 0.951753186595435
-21 0.882375168091135 4 93 "GO:0000428;GO:0030880;GO:0055029" "RNA polymerase complex" 0.970433400934081
-831 0.131859262805826 2 6 "GO:0000439" "transcription factor TFIIH core complex" 0.70804778635869
782 0.195673103755528 2 5 "GO:0000506" "glycosylphosphatidylinositol-N-acetylglucosaminyltransferase (GPI-GnT) complex" 0.806592420284954
-59 0.651485864689739 5 108 "GO:0000775" "chromosome, centromeric region" 0.951753186595435
-16 0.921866844823812 3 70 "GO:0000776" "kinetochore" 0.983954509336104
65 0.786385988275022 2 32 "GO:0000777;GO:0000779" "condensed chromosome, centromeric region" 0.953262564748921
580 0.255775291636651 5 7 "GO:0000778" "condensed nuclear chromosome kinetochore" 0.854735694599888
206 0.555300449710718 5 15 "GO:0000780" "condensed nuclear chromosome, centromeric region" 0.938235941490198
-9 0.96801977290189 5 35 "GO:0000781" "chromosome, telomeric region" 0.991377282985401
159 0.582091787786926 5 22 "GO:0000784" "nuclear chromosome, telomeric region" 0.944911024643901
