"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-624 0.126943397354615 3 11 "GO:0000030" "mannosyltransferase activity" 0.740804617646948
67 0.801954941204704 5 26 "GO:0000049" "tRNA binding" 0.952306752137679
-312 0.357765923643556 2 16 "GO:0000062;GO:1901567" "fatty acid derivative binding" 0.839236158505798
-146 0.613032691278339 2 22 "GO:0000146;GO:0030898" "microfilament motor activity" 0.906012037425558
-276 0.07280953556819 3 79 "GO:0000149" "SNARE binding" 0.60912977524459
6 0.929774805494195 3 499 "GO:0000166;GO:1901265;GO:0097367" "nucleoside phosphate binding" 0.97670205416755
224 0.429185305823734 4 23 "GO:0000175;GO:0016896;GO:0004532" "exoribonuclease activity" 0.862385007911673
-352 0.463020073322306 7 8 "GO:0000182" "rDNA binding" 0.868103341182797
286 0.429581156156988 2 14 "GO:0000217" "DNA secondary structure binding" 0.862385007911673
28 0.846021467728916 2 88 "GO:0000287" "magnesium ion binding" 0.953604513037163
171 0.778045114089201 2 5 "GO:0000295" "adenine nucleotide transmembrane transporter activity" 0.952306752137679
296 0.368417679390533 3 17 "GO:0000339" "RNA cap binding" 0.839236158505798
335 0.39288163912632 6 12 "GO:0000340" "RNA 7-methylguanosine cap binding" 0.854412298632073
88 0.845460814281337 4 9 "GO:0000400" "four-way junction DNA binding" 0.953604513037163
232 0.702633598176561 3 5 "GO:0000403" "Y-form DNA binding" 0.943317435646202
-115 0.850298726594121 2 5 "GO:0000822" "inositol hexakisphosphate binding" 0.955311638871333
-47 0.91713438354141 2 9 "GO:0000900" "translation repressor activity, mRNA regulatory element binding" 0.974152104633788
-122 0.226015721033378 2 187 "GO:0000976;GO:0000977;GO:0001012" "transcription regulatory region sequence-specific DNA binding" 0.798599999245956
-235 0.060603833879112 4 120 "GO:0000978;GO:0000987" "proximal promoter sequence-specific DNA binding" 0.586492205013225
290 0.499006068090874 4 10 "GO:0000979" "RNA polymerase II core promoter sequence-specific DNA binding" 0.882205067549338
-146 0.568664432575423 4 28 "GO:0000980" "RNA polymerase II distal enhancer sequence-specific DNA binding" 0.897418807351134
-78 0.341433513346043 3 295 "GO:0000981;GO:0003700" "DNA-binding transcription factor activity" 0.839236158505798
282 0.298763186736059 -1 25 "GO:0000988;GO:0000989;GO:0001076" "obsolete transcription factor activity, protein binding" 0.839236158505798
-226 0.47986589968564 2 18 "GO:0000993;GO:0043175" "RNA polymerase core enzyme binding" 0.871384395359389
-276 0.649524701744501 2 5 "GO:0001016;GO:0001032" "RNA polymerase III regulatory region DNA binding" 0.918315039864429
28 0.918011001485203 2 25 "GO:0001047;GO:0001046" "core promoter binding" 0.974152104633788
