"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
38 0.883153065507423 5 27 "GO:0000118" "histone deacetylase complex" 0.98443208678121
69 0.681011915953467 4 65 "GO:0000123;GO:0031248;GO:1902493" "protein acetyltransferase complex" 0.942044946356883
276 0.563284394975059 2 8 "GO:0000124" "SAGA complex" 0.912706775007046
199 0.742433841154367 6 5 "GO:0000125" "PCAF complex" 0.955492824061806
333 0.414022444319494 2 11 "GO:0000137" "Golgi cis cisterna" 0.874174801817709
150 0.637011681029204 2 18 "GO:0000138" "Golgi trans cisterna" 0.931706633826006
-175 0.0472789121659242 2 246 "GO:0000139" "Golgi membrane" 0.835027373018826
43 0.919124503481613 2 10 "GO:0000145" "exocyst" 0.989120913892207
192 0.0674313972954393 3 171 "GO:0000151" "ubiquitin ligase complex" 0.835027373018826
-230 0.425885562548324 2 22 "GO:0000152" "nuclear ubiquitin ligase complex" 0.88178924769056
-601 0.181916739279724 2 9 "GO:0000153" "cytoplasmic ubiquitin ligase complex" 0.835027373018826
-496 0.24593306993591 3 10 "GO:0000159" "protein phosphatase type 2A complex" 0.835027373018826
283 0.60780131675216 3 6 "GO:0000164" "protein phosphatase type 1 complex" 0.931706633826006
-663 0.194397117308936 4 7 "GO:0000176" "nuclear exosome (RNase complex)" 0.835027373018826
-869 0.0688764572940468 2 8 "GO:0000177" "cytoplasmic exosome (RNase complex)" 0.835027373018826
-566 0.131050308934641 3 13 "GO:0000178;GO:1905354" "exosome (RNase complex)" 0.835027373018826
274 0.650125087070985 4 5 "GO:0000221;GO:0033180" "proton-transporting V-type ATPase, V1 domain" 0.931706633826006
-165 0.0590694638593716 3 252 "GO:0000228;GO:0044454" "nuclear chromosome" 0.835027373018826
-714 0.135225310786334 2 8 "GO:0000235" "astral microtubule" 0.835027373018826
-342 0.343721208506955 3 14 "GO:0000242" "pericentriolar material" 0.869166157045472
517 0.251416222830073 6 9 "GO:0000243" "commitment complex" 0.835027373018826
-789 0.152427655009436 3 6 "GO:0000275;GO:0045261" "proton-transporting ATP synthase complex, catalytic core F(1)" 0.835027373018826
292 0.347055768945519 5 19 "GO:0000307" "cyclin-dependent protein kinase holoenzyme complex" 0.869166157045472
-35 0.879823133486904 4 35 "GO:0000313;GO:0005761" "mitochondrial ribosome" 0.983728626245327
-6 0.986932013606905 2 15 "GO:0000314;GO:0005763" "organellar small ribosomal subunit" 0.996854615061238
-71 0.81353060481475 4 20 "GO:0000315;GO:0005762" "mitochondrial large ribosomal subunit" 0.976265837148855
684 0.152420851496704 2 8 "GO:0000322;GO:0000324;GO:0000329" "storage vacuole" 0.835027373018826
136 0.0630708190380396 5 369 "GO:0000323;GO:0005773;GO:0005764" "vacuole" 0.835027373018826
512 0.353286057121611 2 6 "GO:0000346;GO:0000347;GO:0000445" "transcription export complex" 0.869166157045472
573 0.0582520940785041 3 20 "GO:0000407" "phagophore assembly site" 0.835027373018826
367 0.262617229593585 3 17 "GO:0000421" "autophagosome membrane" 0.840698576590534
