gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,annot
Acropora10108,35.3912119750648,3.922354632315821,1.3507916739266648,2.903745046720482,0.003687282916837669,0.04451981806100369,NA
Acropora11265,84.08493784357023,-3.2379739960350835,0.512022222775628,-6.3238934796273245,2.550535785811976e-10,8.203228554516327e-8,NA
Acropora11575,56.32012465536839,-2.196393808594084,0.5129041565352803,-4.282269466153185,1.8499675653936886e-5,9.479672780431761e-4,NA
Acropora11637,16.834840198574156,-2.076023268673272,0.4475359320042756,-4.638785671076436,3.50462264075026e-6,2.5531387059711476e-4,purine-rich negative regulatory element binding
Acropora12479,6.18345796181085,2.081179525644788,0.49955006051300554,4.166108044322027,3.0984389800525286e-5,0.0014044243730723853,NA
Acropora1270,771.7252585290564,2.9614160041236133,0.4814819551753605,6.15062718818826,7.71771387731562e-10,2.083300389757885e-7,CUB domain-containing protein 2
Acropora130,3481.555115899384,-5.682386431832422,1.1914886604041577,-4.769148562358063,1.8500619048812482e-6,1.5367417205980227e-4,NA
Acropora13191,4.209216723582487,2.1702471041218385,0.6682399183473443,3.2477064666971396,0.00116339223003294,0.020110255740758077,NA
Acropora14421,111.15129571062299,-2.309268108589749,0.2997585478741099,-7.7037606599281245,1.3211920093101523e-14,1.8156180917033562e-11,NA
Acropora1443,7.358352573583847,-2.358887927343227,0.5376988223187404,-4.387005939813851,1.1492165252545859e-5,6.738559989456647e-4,NA
Acropora1529,498.62634224657035,-2.4234966127663005,0.310761093762729,-7.798584383335575,6.260548397032169e-15,9.463757984373678e-12,sequence-specific DNA binding
Acropora1552,125.1287808568189,-2.0779348114939973,0.23036989987655623,-9.019992683972426,1.8810186300617498e-19,1.1373767248531377e-15,calcium ion binding
Acropora157,1330.556646545646,-2.0548423252220758,0.3066695261205524,-6.700510322027605,2.0769292793336594e-11,8.970257557442075e-9,NA
Acropora16201,21.270373259416296,5.3957859122267715,1.792736780835939,3.009803764784008,0.002614165275042587,0.03569953751687918,NA
Acropora16316,14.772932040234748,2.1952249818428964,0.43268246214760486,5.073524290647167,3.905145983376888e-7,4.340598474832113e-5,NA
Acropora16441,3.221601939677679,2.079628445859799,0.6621359750169918,3.140787578875217,0.0016849419374871692,0.026217627172439313,NA
Acropora16534,4.9745374030337635,-3.4796611706767844,1.0168781563642002,-3.421905711022595,6.218387409513939e-4,0.013046530642042671,NA
Acropora1686,265.57835392697535,-2.0318488968070514,0.21769176183154293,-9.333604908666057,1.0232994043438016e-20,1.0312470297175384e-16,Mesencephalic astrocyte-derived neurotrophic factor
Acropora18146,5.142768781428157,2.068689787958036,0.5905648056712764,3.502900559078561,4.6022124026960675e-4,0.010501669643636278,[heparan sulfate]-glucosamine 3-sulfotransferase 1 activity
Acropora18451,53.14909294195215,-2.9902997119360966,0.6419266941725394,-4.658319616682513,3.1880097854820295e-6,2.3739679764649805e-4,NA
Acropora18724,4.6840626095349,-2.1802435878107684,0.5757530588849905,-3.7867685705970042,1.5261912367484345e-4,0.004846779376115065,NA
Acropora1969,46.1057716268807,2.4951047484156197,0.4211167082925975,5.924972102227746,3.1235041195779964e-9,6.943595591705998e-7,NA
Acropora19720,8.792266489228712,-2.979696258575318,0.9428688772871905,-3.160244579446147,0.0015763675145801274,0.025041568031525147,NA
Acropora20004,7.230389897879808,-2.9077152754535196,0.6144381194927034,-4.732315888627169,2.2197261187633175e-6,1.7753698346182904e-4,Animal haem peroxidase
Acropora2058,139.6237813881961,2.3859834067490913,0.4263675122909685,5.5960722568393315,2.192623482994989e-8,3.583220851966892e-6,NA
Acropora20743,17.90754966597991,2.839895799055035,0.39266525518989454,7.232358253040875,4.746779889801661e-13,3.7765630633782526e-10,NA
Acropora21429,4.769817771261975,-2.7258701437822808,0.4946367687204569,-5.510852237761567,3.571004154484444e-8,5.452634777905464e-6,NA
Acropora2222,82.63974704830972,-2.100565302173281,0.6039068910366807,-3.4782933153278006,5.046174212103262e-4,0.0112924489233544,NA
Acropora229,86.33612378070399,-4.4133388834952205,1.1094188906674565,-3.9780635796097146,6.947879545128577e-5,0.002652212655149903,NA
Acropora22911,3.667010782641177,-2.22607643229539,0.7153497324923379,-3.1118714821344167,0.0018590541211355779,0.028055781364553306,NA
Acropora23093,108.87073271820682,5.64926087890634,1.7463301781371863,3.2349328607104626,0.0012167133756884432,0.020723884781514764,COG NOG15344 non supervised orthologous group
Acropora23200,142.88928646875584,-2.09462588845623,0.36099924216928114,-5.8022999601589476,6.541140879742325e-9,1.2841448845275955e-6,NA
Acropora2378,393.23821727626625,-3.214849524086262,0.6220609154902182,-5.1680622331862525,2.3653355565995497e-7,2.8043603875558505e-5,NA
Acropora23869,3.6332856105159057,-3.1186597654665538,0.6773421236531889,-4.604260766547811,4.139335403000334e-6,2.9307851812390885e-4,NA
Acropora24279,36.11638348486773,-2.7002202513539126,0.37638161058924435,-7.174155631903965,7.275480899698174e-13,5.498990351014372e-10,NA
Acropora24491,32.135238953684684,-2.9422301770648893,0.4208339827790673,-6.991427255078695,2.7210370639442834e-12,1.6130414422397551e-9,NA
Acropora24649,5.470960416387231,3.29881548522614,0.6408226866873618,5.1477819898650585,2.6358457961845176e-7,3.0532385423772615e-5,NA
Acropora24791,4.4062238549597685,2.1754879284578323,0.685395267603134,3.1740632468409604,0.0015032093151690444,0.024264029485053778,NA
Acropora24947,56.969484160876966,4.81207976561461,1.0139152551082105,4.746037443830588,2.074403273985465e-6,1.6996052623957335e-4,NA
Acropora2555,22.239620173464214,-2.2682041933462513,0.3089892689931822,-7.340721575014629,2.1244534649479695e-13,2.378837096510072e-10,NA
Acropora25553,240.25006539015908,3.077051778887007,0.8174102409583912,3.7643910299915593,1.6695545341029923e-4,0.005114750860940592,NA
Acropora25663,12.80229118671992,2.404013661422347,0.37925800656573105,6.338728833153047,2.3166856234014473e-10,7.531221123902791e-8,NA
Acropora26316,9.909653458841747,-2.0298861930981866,0.332986227367842,-6.096006459918294,1.0875102057624154e-9,2.78633017379789e-7,NA
Acropora26330,37.14807870063749,-2.285210003192774,0.46569481224514253,-4.907097831250556,9.2433933038949e-7,8.705779120145001e-5,NA
Acropora26801,6.6374066236122555,-2.323050645053878,0.43217330518501706,-5.375275652574979,7.646560800063719e-8,1.0802732367678805e-5,NA
Acropora2708,181.68938272360776,-3.297499678901532,0.6543736447542061,-5.03916944903875,4.6755639481248245e-7,5.1031164203486576e-5,NA
