 contrast                         estimate      SE     df t.ratio p.value
 A Treated t0 - B Treated t0      1.01e-03 0.01001 417.98   0.101  1.0000
 A Treated t0 - C Treated t0      4.02e-03 0.01011 417.99   0.398  1.0000
 A Treated t0 - A Untreated t0    1.10e-03 0.02738   2.60   0.040  1.0000
 A Treated t0 - B Untreated t0    1.05e-03 0.02734   2.59   0.039  1.0000
 A Treated t0 - C Untreated t0    1.01e-03 0.02738   2.60   0.037  1.0000
 A Treated t0 - A Treated t1      3.43e-02 0.01011 277.95   3.392  0.0740
 A Treated t0 - B Treated t1      5.33e-02 0.01001 417.98   5.320  <.0001
 A Treated t0 - C Treated t1      4.04e-02 0.01023 418.01   3.949  0.0111
 A Treated t0 - A Untreated t1    2.71e-02 0.02742   2.62   0.988  0.9947
 A Treated t0 - B Untreated t1    3.04e-02 0.02734   2.59   1.112  0.9871
 A Treated t0 - C Untreated t1    1.02e-02 0.02738   2.60   0.373  1.0000
 A Treated t0 - A Treated t2      1.59e-01 0.01058 294.43  15.056  <.0001
 A Treated t0 - B Treated t2      1.47e-01 0.01001 417.98  14.693  <.0001
 A Treated t0 - C Treated t2      1.05e-01 0.01035 418.03  10.163  <.0001
 A Treated t0 - A Untreated t2    1.05e-01 0.02743   2.62   3.840  0.3135
 A Treated t0 - B Untreated t2    9.23e-02 0.02734   2.59   3.374  0.3986
 A Treated t0 - C Untreated t2    8.39e-02 0.02738   2.60   3.063  0.4668
 B Treated t0 - C Treated t0      3.02e-03 0.01001 417.99   0.301  1.0000
 B Treated t0 - A Untreated t0    9.88e-05 0.02735   2.59   0.004  1.0000
 B Treated t0 - B Untreated t0    4.74e-05 0.02731   2.57   0.002  1.0000
 B Treated t0 - C Untreated t0    0.00e+00 0.02735   2.59   0.000  1.0000
 B Treated t0 - A Treated t1      3.33e-02 0.01001 417.98   3.325  0.0876
 B Treated t0 - B Treated t1      5.22e-02 0.00991 277.95   5.272  <.0001
 B Treated t0 - C Treated t1      3.94e-02 0.01012 418.00   3.889  0.0138
 B Treated t0 - A Untreated t1    2.61e-02 0.02739   2.61   0.953  0.9960
 B Treated t0 - B Untreated t1    2.94e-02 0.02731   2.57   1.077  0.9896
 B Treated t0 - C Untreated t1    9.21e-03 0.02735   2.59   0.337  1.0000
 B Treated t0 - A Treated t2      1.58e-01 0.01049 417.99  15.096  <.0001
 B Treated t0 - B Treated t2      1.46e-01 0.00991 277.95  14.738  <.0001
 B Treated t0 - C Treated t2      1.04e-01 0.01024 418.02  10.164  <.0001
 B Treated t0 - A Untreated t2    1.04e-01 0.02739   2.61   3.809  0.3194
