gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,annot
Acropora10108,35.3912119750648,3.9223546323158183,1.3507916739266654,2.9037450467204784,0.0036872829168377117,0.044519818061004204,NA
Acropora11265,84.08493784357023,-3.2379739960350835,0.512022222775628,-6.3238934796273245,2.550535785811976e-10,8.203228554516327e-8,NA
Acropora11575,56.32012465536839,-2.1963938085940837,0.5129041565352805,-4.282269466153181,1.849967565393718e-5,9.479672780431912e-4,NA
Acropora11637,16.834840198574156,-2.0760232686725875,0.4475359320056222,-4.638785671060949,3.5046226410128268e-6,2.5531387061624285e-4,purine-rich negative regulatory element binding
Acropora12006,6.672374507286049,3.651628281087183,1.4012570494374774,2.6059660378180416,0.009161554521038487,0.07842052033820968,NA
Acropora12479,6.18345796181085,2.0811795256447514,0.49955006051268913,4.166108044324593,3.098438980017672e-5,0.0014044243730565859,NA
Acropora1270,771.7252585290564,2.961416004123617,0.48148195517536063,6.150627188188265,7.717713877315362e-10,2.0833003897578155e-7,CUB domain-containing protein 2
Acropora130,3481.555115899384,-5.682386420075154,1.1914886604051356,-4.769148552486436,1.8500619955302494e-6,1.5367417205712223e-4,NA
Acropora13191,4.209216723582487,2.1702471041218296,0.6682399183475034,3.247706466696353,0.0011633922300361556,0.020110255740813657,NA
Acropora14421,111.15129571062299,-2.3092681085897504,0.29975854787411044,-7.703760659928115,1.3211920093102536e-14,1.8156180917034952e-11,NA
Acropora1443,7.358352573583847,-2.358887927343645,0.5376988223210772,-4.387005939795563,1.1492165253511734e-5,6.738559988629382e-4,NA
Acropora1529,498.62634224657035,-2.423496612766299,0.31076109376272887,-7.798584383335573,6.260548397032257e-15,9.463757984373812e-12,sequence-specific DNA binding
Acropora1552,125.1287808568189,-2.0779348114939684,0.23036989987697545,-9.019992683955886,1.8810186303457436e-19,1.1373767250248574e-15,calcium ion binding
Acropora157,1330.556646545646,-2.0548423252220753,0.30666952612055215,-6.700510322027609,2.076929279333596e-11,8.9702575574418e-9,NA
Acropora16201,21.270373259416296,5.395785912226778,1.792736780835939,3.009803764784011,0.00261416527504256,0.03569953751555509,NA
Acropora16316,14.772932040234748,2.195224981842623,0.43268246214854555,5.073524290635504,3.905145983616345e-7,4.3405984750982705e-5,NA
Acropora16441,3.221601939677679,2.079628445859771,0.662135975016578,3.1407875788771378,0.0016849419374761196,0.026217627172267385,NA
Acropora16534,4.9745374030337635,-3.4796611706767795,1.0168781563642002,-3.4219057110225903,6.218387409514051e-4,0.013046530642042909,NA
Acropora1686,265.57835392697535,-2.031848896807016,0.21769176183197497,-9.33360490864737,1.0232994045242892e-20,1.0312470298994278e-16,Mesencephalic astrocyte-derived neurotrophic factor
Acropora17427,5.890476413417662,-3.7643614948601334,1.323298650062488,-2.844680219905291,0.004445602912123249,0.05009987361623151,NA
Acropora18146,5.142768781428157,2.068689787957927,0.5905648056709094,3.5029005590805533,4.602212402661647e-4,0.010501669643509381,[heparan sulfate]-glucosamine 3-sulfotransferase 1 activity
Acropora18451,53.14909294195215,-2.9902997119360952,0.6419266941725393,-4.658319616682512,3.1880097854820427e-6,2.3739679764649902e-4,NA
Acropora18724,4.6840626095349,-2.1802435878103257,0.5757530588855766,-3.786768570592381,1.5261912367768202e-4,0.004846779376205211,NA
Acropora1969,46.1057716268807,2.4951047484156215,0.42111670829259795,5.924972102227743,3.123504119578047e-9,6.94359559170611e-7,NA
Acropora19720,8.792266489228712,-2.979696258575321,0.9428688772871907,-3.1602445794461493,0.0015763675145801157,0.025041568031395827,NA
Acropora20004,7.230389897879808,-2.907715275453475,0.6144381194930778,-4.732315888624213,2.2197261187956517e-6,1.7753698346441519e-4,Animal haem peroxidase
Acropora2058,139.6237813881961,2.3859834067490944,0.42636751229096875,5.596072256839335,2.192623482994944e-8,3.5832208519668184e-6,NA
Acropora20743,17.90754966597991,2.8398957990550286,0.39266525518996886,7.232358253039489,4.746779889850105e-13,3.7765630634167956e-10,NA
Acropora2099,10.489863225252236,2.1054861392281174,0.8047520355160998,2.6163166370593114,0.008888408979776498,0.07726373452719461,NA
Acropora21429,4.769817771261975,-2.7258701437824238,0.49463676872115286,-5.5108522377541025,3.571004154635896e-8,5.4526347781367194e-6,NA
Acropora2222,82.63974704830972,-2.100565302173282,0.6039068910366806,-3.478293315327803,5.04617421210322e-4,0.011292448923354305,NA
Acropora229,86.33612378070399,-4.41333888349522,1.1094188906674571,-3.9780635796097115,6.947879545128667e-5,0.0026522126551499366,NA
Acropora22911,3.667010782641177,-2.226076432296248,0.7153497324944899,-3.1118714821262548,0.001859054121186974,0.028055781362258576,NA
Acropora23093,108.87073271820682,5.649260878906342,1.7463301781371867,3.234932860710463,0.0012167133756884414,0.020723884781514733,COG NOG15344 non supervised orthologous group
Acropora23200,142.88928646875584,-2.0946258884562305,0.3609992421692813,-5.802299960158946,6.541140879742395e-9,1.284144884527609e-6,NA
