"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
676 0.15861964184574 3 10 "GO:0000109" "nucleotide-excision repair complex" 0.457414781136553
96 0.693617639927145 2 39 "GO:0000118" "histone deacetylase complex" 0.879133771900845
75 0.671808534470715 4 75 "GO:0000123;GO:0031248;GO:1902493" "protein acetyltransferase complex" 0.868744069253877
-223 0.625868153385654 2 11 "GO:0000124" "SAGA complex" 0.852673501500094
-264 0.669456293634116 2 6 "GO:0000125" "PCAF complex" 0.868744069253877
-208 0.635434716427142 3 12 "GO:0000137" "Golgi cis cisterna" 0.856852905718386
-104 0.78466661849198 3 16 "GO:0000138" "Golgi trans cisterna" 0.928154416625941
-388 2.02043514642754e-05 2 293 "GO:0000139" "Golgi membrane" 0.000849169804413148
401 0.427816034653892 2 9 "GO:0000145" "exocyst" 0.728364141378709
-178 0.107646071431514 3 195 "GO:0000151" "ubiquitin ligase complex" 0.359142049977787
-276 0.362674283479856 2 25 "GO:0000152" "nuclear ubiquitin ligase complex" 0.676764405815951
-252 0.617527904219895 2 9 "GO:0000153" "cytoplasmic ubiquitin ligase complex" 0.847752808574737
-662 0.189814237433804 3 9 "GO:0000159" "protein phosphatase type 2A complex" 0.493560102265146
-939 0.0631427060781133 3 9 "GO:0000164" "protein phosphatase type 1 complex" 0.257161345893275
-211 0.578158989923078 3 16 "GO:0000176;GO:0000178;GO:1905354" "exosome (RNase complex)" 0.831590570023329
-122 0.799351820673627 2 10 "GO:0000177" "cytoplasmic exosome (RNase complex)" 0.934223675314099
-262 0.672504625000213 4 6 "GO:0000221;GO:0033180" "proton-transporting V-type ATPase, V1 domain" 0.868744069253877
554 2.20896477484686e-10 4 320 "GO:0000228;GO:0044454" "nuclear chromosome" 4.10867448121516e-08
645 0.201882000325273 2 9 "GO:0000235" "astral microtubule" 0.506411194684111
266 0.526398106759615 3 13 "GO:0000242" "pericentriolar material" 0.796016649246247
-566 0.290736232560118 6 8 "GO:0000243" "commitment complex" 0.619793000070853
-575 0.352373305489164 5 6 "GO:0000275;GO:0045261" "mitochondrial proton-transporting ATP synthase complex, catalytic core F(1)" 0.673947915897013
-851 0.169100814498062 4 6 "GO:0000276;GO:0045263" "mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)" 0.472973706716384
147 0.690197463631814 6 17 "GO:0000307" "cyclin-dependent protein kinase holoenzyme complex" 0.876291660310699
408 0.068877607594595 3 46 "GO:0000313;GO:0005761" "mitochondrial ribosome" 0.272579468353078
297 0.381381871035185 4 20 "GO:0000314;GO:0005763" "organellar small ribosomal subunit" 0.692068565976043
395 0.192722570980364 2 25 "GO:0000315;GO:0005762" "organellar large ribosomal subunit" 0.493560102265146
-956 0.0584023685147892 5 9 "GO:0000322" "storage vacuole" 0.252624198691879
-174 0.0288646504983768 3 392 "GO:0000323;GO:0005773;GO:0005764" "vacuole" 0.170438888657082
-622 0.314642502054073 3 6 "GO:0000324;GO:0000329" "fungal-type vacuole membrane" 0.647752335949904
-551 0.372776170898411 3 6 "GO:0000346;GO:0000347;GO:0000445" "transcription export complex" 0.683116924010881
-377 0.266328668847553 4 20 "GO:0000407" "phagophore assembly site" 0.593259070726286
-368 0.347776637293697 2 15 "GO:0000421" "autophagosome membrane" 0.66823945291541
202 0.169013998324421 5 109 "GO:0000428;GO:0030880;GO:0016591;GO:0055029" "RNA polymerase complex" 0.472973706716384
-525 0.359776473897991 2 7 "GO:0000439" "transcription factor TFIIH core complex" 0.676764405815951
-776 0.000353806202979772 2 49 "GO:0000502;GO:1905369" "endopeptidase complex" 0.00572243076123805
-497 0.385895193427815 4 7 "GO:0000506" "glycosylphosphatidylinositol-N-acetylglucosaminyltransferase (GPI-GnT) complex" 0.694191015629052
784 1.29813421669353e-07 2 106 "GO:0000775" "chromosome, centromeric region" 1.37973122459998e-05
737 4.09561465553906e-05 3 72 "GO:0000776" "kinetochore" 0.00108826332275752
1739 0.000285736121536412 5 10 "GO:0000778" "condensed nuclear chromosome kinetochore" 0.00483153805507024
994 8.72239484822786e-05 2 36 "GO:0000779;GO:0000777" "condensed chromosome, centromeric region" 0.00202795680221298
1420 0.000113157368805341 5 17 "GO:0000780" "condensed nuclear chromosome, centromeric region" 0.00244344082286928
437 0.0402231977470083 4 51 "GO:0000781" "chromosome, telomeric region" 0.212013432484558
643 0.298313156291309 3 6 "GO:0000782;GO:0000783" "telomere cap complex" 0.628774064810155
521 0.0424279354457352 2 35 "GO:0000784" "nuclear chromosome, telomeric region" 0.212013432484558
483 5.67068136286332e-08 4 308 "GO:0000785" "chromatin" 7.03164488995052e-06
43 0.886073496093338 3 26 "GO:0000786" "nucleosome" 0.955950134886136
183 0.628632812466127 2 16 "GO:0000788" "nuclear nucleosome" 0.852673501500094
389 0.000453462747963925 2 194 "GO:0000790" "nuclear chromatin" 0.0067475256897032
60 0.823977733110066 2 32 "GO:0000791;GO:0005719" "euchromatin" 0.935275166570406
591 0.00712852940370112 5 48 "GO:0000792" "heterochromatin" 0.0615064574915833
752 1.5820452907904e-07 4 114 "GO:0000793" "condensed chromosome" 1.47130212043507e-05
792 2.4446941062025e-05 2 66 "GO:0000794" "condensed nuclear chromosome" 0.00090942620750733
629 0.0874703837523195 5 17 "GO:0000795;GO:0099086" "synaptonemal structure" 0.315912453940416
1782 0.000200728238055485 2 10 "GO:0000796" "condensin complex" 0.00382927715675079
484 0.397912530339316 2 7 "GO:0000800" "lateral element" 0.700069777192164
612 0.0328966755561102 2 28 "GO:0000803" "sex chromosome" 0.185417625861712
698 0.110989748698801 5 12 "GO:0000805" "X chromosome" 0.363772568422502
267 0.618446693699876 2 8 "GO:0000808;GO:0005664" "origin recognition complex" 0.847752808574737
