"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
452 0.236491152571737 3 23 "GO:0000002" "mitochondrial genome maintenance" 0.685472495897357
962 0.197297701217525 2 6 "GO:0000012" "single strand break repair" 0.646401777862822
764 0.00292387805006041 3 51 "GO:0000018" "regulation of DNA recombination" 0.0848391210802103
109 0.850363400478226 2 10 "GO:0000019" "regulation of mitotic recombination" 0.977895448505784
1776 0.00126721538275124 2 11 "GO:0000022" "mitotic spindle elongation" 0.0467071615737028
-198 0.596125004663585 2 24 "GO:0000027" "ribosomal large subunit assembly" 0.890974223177822
-820 0.082379774056551 3 15 "GO:0000028" "ribosomal small subunit assembly" 0.465778517290321
379 0.406476431156699 5 16 "GO:0000038" "very long-chain fatty acid metabolic process" 0.812518145393417
-144 0.518834951049178 3 68 "GO:0000041" "transition metal ion transport" 0.854498384520767
-567 0.0564133907435109 2 38 "GO:0000045;GO:1905037" "autophagosome organization" 0.408136666453385
633 0.3964551824909 4 6 "GO:0000050;GO:0019627;GO:0071941;GO:0006526" "urea metabolic process" 0.807252987176368
-239 0.748479731056294 2 6 "GO:0000052" "citrulline metabolic process" 0.946208847486853
-167 0.741735040955058 5 13 "GO:0000054;GO:0033750;GO:0071428" "rRNA-containing ribonucleoprotein complex export from nucleus" 0.944741772141407
-787 0.254199770140511 8 7 "GO:0000055" "ribosomal large subunit export from nucleus" 0.703661534196026
-594 0.466886034367152 2 5 "GO:0000056" "ribosomal small subunit export from nucleus" 0.838059663531693
-750 0.0908791232289487 -1 17 "GO:0000060" "obsolete protein import into nucleus, translocation" 0.484249632396235
924 7.56263282095424e-08 4 115 "GO:0000070;GO:0000819" "sister chromatid segregation" 2.1712716862266e-05
739 7.51811577247709e-06 5 125 "GO:0000075;GO:0007093" "cell cycle checkpoint" 0.00113920337607951
1114 0.0182290237672885 2 15 "GO:0000076" "DNA replication checkpoint" 0.251845529302796
707 0.000287655094420879 3 89 "GO:0000077;GO:0031570" "DNA integrity checkpoint" 0.0167597782995668
564 0.0281384185838871 2 51 "GO:0000079;GO:1904029" "regulation of cyclin-dependent protein kinase activity" 0.301562030206491
417 0.0387301822193756 2 83 "GO:0000082;GO:0044843" "cell cycle G1/S phase transition" 0.341844591602474
