"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
64 0.914671283772188 2 5 "GO:0000014" "single-stranded DNA endodeoxyribonuclease activity" 0.990616215463761
499 0.289539909795121 5 8 "GO:0000030" "mannosyltransferase activity" 0.932503979945141
-29 0.911285808258095 5 26 "GO:0000049" "tRNA binding" 0.990121473702243
214 0.611011850236878 2 10 "GO:0000062" "fatty-acyl-CoA binding" 0.988367784374453
143 0.792857015097753 2 6 "GO:0000099;GO:0015184" "sulfur amino acid transmembrane transporter activity" 0.988367784374453
470 0.242239309563541 3 11 "GO:0000146;GO:0030898" "microfilament motor activity" 0.903510118887948
-44 0.800851529958938 2 59 "GO:0000149;GO:0019905" "SNARE binding" 0.988367784374453
-35 0.585048174566477 3 484 "GO:0000166;GO:1901265;GO:0097367" "nucleoside phosphate binding" 0.988367784374453
-178 0.521735931234529 2 23 "GO:0000175;GO:0016896;GO:0004532" "exoribonuclease activity" 0.988367784374453
-266 0.526973069866703 3 10 "GO:0000217;GO:0000400" "DNA secondary structure binding" 0.988367784374453
37 0.799699713693211 4 87 "GO:0000287" "magnesium ion binding" 0.988367784374453
138 0.731988467189621 2 11 "GO:0000295" "adenine nucleotide transmembrane transporter activity" 0.988367784374453
-418 0.224676414303461 2 15 "GO:0000339;GO:0000340" "RNA cap binding" 0.903510118887948
-711 0.190735921294646 4 6 "GO:0000702;GO:0008534" "oxidized base lesion DNA N-glycosylase activity" 0.903510118887948
382 0.481936731910009 3 6 "GO:0000900" "translation repressor activity, mRNA regulatory element binding" 0.988367784374453
147 0.0924235886041318 2 244 "GO:0000976;GO:0044212;GO:1990837;GO:0001067" "regulatory region nucleic acid binding" 0.880328354015812
211 0.0518390923206683 3 156 "GO:0000977;GO:0001012" "RNA polymerase II regulatory region DNA binding" 0.791486638806454
170 0.186622098919945 4 110 "GO:0000978;GO:0000987" "proximal promoter sequence-specific DNA binding" 0.903510118887948
496 0.19685673449492 2 12 "GO:0000979" "RNA polymerase II core promoter sequence-specific DNA binding" 0.903510118887948
69 0.406891725133933 2 269 "GO:0000981;GO:0003700" "DNA-binding transcription factor activity" 0.983688010007549
-395 0.0992183689947486 -1 31 "GO:0000988;GO:0000989" "obsolete transcription factor activity, protein binding" 0.880328354015812
329 0.324011303301321 2 16 "GO:0000993;GO:0043175" "RNA polymerase core enzyme binding" 0.94667457645896
-601 0.175653731846843 3 9 "GO:0001013;GO:0001163;GO:0001164" "RNA polymerase I regulatory region sequence-specific DNA binding" 0.903510118887948
-503 0.39853817539599 2 5 "GO:0001016" "RNA polymerase III regulatory region DNA binding" 0.983688010007549
160 0.549599127066427 3 25 "GO:0001046" "core promoter sequence-specific DNA binding" 0.988367784374453
197 0.388480561927525 2 34 "GO:0001047" "core promoter binding" 0.983688010007549
-419 0.149820339092489 -1 21 "GO:0001076" "obsolete transcription factor activity, RNA polymerase II transcription factor binding" 0.90117797839106
-249 0.140299699392484 2 63 "GO:0001085" "RNA polymerase II transcription factor binding" 0.90117797839106
-200 0.652139069889802 2 9 "GO:0001091;GO:0001094" "RNA polymerase II general transcription initiation factor binding" 0.988367784374453
178 0.532265773710177 3 22 "GO:0001099;GO:0001098" "basal transcription machinery binding" 0.988367784374453
-703 0.0347819745251097 2 16 "GO:0001102" "RNA polymerase II activating transcription factor binding" 0.715401976027824
-242 0.429344490555781 2 19 "GO:0001103" "RNA polymerase II repressing transcription factor binding" 0.983688010007549
-1239 0.0373816433212707 -1 5 "GO:0001191" "obsolete transcriptional repressor activity, RNA polymerase II transcription factor binding" 0.719795472462766
693 0.0439870477864375 2 15 "GO:0001221" "transcription cofactor binding" 0.788325492743766
889 0.0588654598356327 2 8 "GO:0001222" "transcription corepressor binding" 0.791486638806454
252 0.642697191339999 2 6 "GO:0001223" "transcription coactivator binding" 0.988367784374453
159 0.451791274309221 3 40 "GO:0001227;GO:0001217" "DNA-binding transcription repressor activity" 0.988367784374453
180 0.212415503857052 2 87 "GO:0001228;GO:0001216" "DNA-binding transcription activator activity, RNA polymerase II-specific" 0.903510118887948
736 0.175633605913166 6 6 "GO:0001409;GO:0005395" "eye pigment precursor transporter activity" 0.903510118887948
1074 0.0481931749318154 2 6 "GO:0001530" "lipopolysaccharide binding" 0.791486638806454
295 0.334127479737138 2 19 "GO:0001540" "amyloid-beta binding" 0.94667457645896
-16 0.95214807832121 2 25 "GO:0001653;GO:0008528" "peptide receptor activity" 0.999048749433303
-30 0.849730592488026 4 72 "GO:0001664" "G protein-coupled receptor binding" 0.988367784374453
380 0.191195017900903 2 21 "GO:0001671;GO:0060590" "ATPase regulator activity" 0.903510118887948
-718 0.0619620606939164 5 12 "GO:0001784" "phosphotyrosine residue binding" 0.791486638806454
-302 0.336447732742315 3 18 "GO:0001786" "phosphatidylserine binding" 0.94667457645896
-204 0.685399435080214 3 7 "GO:0001846;GO:0001848" "complement binding" 0.988367784374453
-80 0.55039929605257 2 100 "GO:0001882;GO:0001883;GO:0005525;GO:0032550;GO:0032561;GO:0032549;GO:0019001" "guanyl nucleotide binding" 0.988367784374453
434 0.222984342295577 2 14 "GO:0001965" "G-protein alpha-subunit binding" 0.903510118887948
229 0.606369137498099 2 9 "GO:0001968" "fibronectin binding" 0.988367784374453
63 0.730342264542503 2 54 "GO:0002020" "protease binding" 0.988367784374453
-208 0.384788499106477 3 31 "GO:0002039" "p53 binding" 0.982378977931787
-129 0.812690556206047 3 6 "GO:0002161" "aminoacyl-tRNA editing activity" 0.988367784374453
8 0.905803015166569 2 463 "GO:0003677" "DNA binding" 0.988891630344711
255 0.339031411304982 2 25 "GO:0003678" "DNA helicase activity" 0.94667457645896
-101 0.865096754730899 2 5 "GO:0003680" "AT DNA binding" 0.988367784374453
54 0.538350841810933 2 240 "GO:0003682" "chromatin binding" 0.988367784374453
80 0.734787335684774 3 32 "GO:0003684" "damaged DNA binding" 0.988367784374453
-117 0.781562899126745 2 10 "GO:0003688" "DNA replication origin binding" 0.988367784374453
108 0.18594969554813 3 281 "GO:0003690;GO:0043565" "sequence-specific DNA binding" 0.903510118887948
312 0.109941277243797 3 47 "GO:0003697" "single-stranded DNA binding" 0.893588993668747
212 0.722272685933021 3 5 "GO:0003707" "steroid hormone receptor activity" 0.988367784374453
-27 0.775403661207848 2 210 "GO:0003712" "transcription coregulator activity" 0.988367784374453
-95 0.403586411159393 2 141 "GO:0003713" "transcription coactivator activity" 0.983688010007549
119 0.462160297246722 2 68 "GO:0003714" "transcription corepressor activity" 0.988367784374453
30 0.849170778800517 6 73 "GO:0003724;GO:0004004;GO:0008026;GO:0008186;GO:0070035" "ATP-dependent helicase activity" 0.988367784374453
199 0.414835151097914 3 30 "GO:0003725" "double-stranded RNA binding" 0.983688010007549
271 0.117499547233791 2 60 "GO:0003727" "single-stranded RNA binding" 0.893588993668747
72 0.468924736067737 5 187 "GO:0003729" "mRNA binding" 0.988367784374453
497 0.0324544271169281 2 33 "GO:0003730" "mRNA 3'-UTR binding" 0.715401976027824
-144 0.16950284422579 2 166 "GO:0003735" "structural constituent of ribosome" 0.903510118887948
-86 0.706370182534905 5 34 "GO:0003743" "translation initiation factor activity" 0.988367784374453
-910 0.0138019185898897 2 13 "GO:0003746" "translation elongation factor activity" 0.715401976027824
35 0.892701446415279 2 27 "GO:0003755;GO:0016859" "cis-trans isomerase activity" 0.988891630344711
