name	term	lev	seq	value
"monocarboxylic acid binding"	GO:0033293	2	Acropora12708	0
"monocarboxylic acid binding"	GO:0033293	2	Acropora1798	0
"monocarboxylic acid binding"	GO:0033293	2	Acropora23348	0
"monocarboxylic acid binding"	GO:0033293	2	Acropora5980	0
"monocarboxylic acid binding"	GO:0033293	2	Acropora559	0
"monocarboxylic acid binding"	GO:0033293	2	Acropora9391	0
"monocarboxylic acid binding"	GO:0033293	2	Acropora1766	0
"monocarboxylic acid binding"	GO:0033293	2	Acropora21907	0
"monocarboxylic acid binding"	GO:0033293	2	Acropora9948	0
"monocarboxylic acid binding"	GO:0033293	2	Acropora21042	0
"monocarboxylic acid binding"	GO:0033293	2	Acropora17254	0
"monocarboxylic acid binding"	GO:0033293	2	Acropora15927	0
"monocarboxylic acid binding"	GO:0033293	2	Acropora2990	0
"monocarboxylic acid binding"	GO:0033293	2	Acropora236	0
"monocarboxylic acid binding"	GO:0033293	2	Acropora7309	0
"monocarboxylic acid binding"	GO:0033293	2	Acropora9815	0
"monocarboxylic acid binding"	GO:0033293	2	Acropora118	0
"monocarboxylic acid binding"	GO:0033293	2	Acropora6982	0
"monocarboxylic acid binding"	GO:0033293	2	Acropora3806	0
"monocarboxylic acid binding"	GO:0033293	2	Acropora14008	0
"monocarboxylic acid binding"	GO:0033293	2	Acropora2251	0
"monocarboxylic acid binding"	GO:0033293	2	Acropora29022	0
"monocarboxylic acid binding"	GO:0033293	2	Acropora24778	0
"monocarboxylic acid binding"	GO:0033293	2	Acropora2837	0
"monocarboxylic acid binding"	GO:0033293	2	Acropora17507	0
"monocarboxylic acid binding"	GO:0033293	2	Acropora13536	0
"monocarboxylic acid binding"	GO:0033293	2	Acropora7667	0
"monocarboxylic acid binding"	GO:0033293	2	Acropora4089	0
"monocarboxylic acid binding"	GO:0033293	2	Acropora4920	0
"monocarboxylic acid binding"	GO:0033293	2	Acropora20080	0
"monocarboxylic acid binding"	GO:0033293	2	Acropora16136	0
"monocarboxylic acid binding"	GO:0033293	2	Acropora16031	0
"monocarboxylic acid binding"	GO:0033293	2	Acropora3629	0
"transferase activity, transferring amino-acyl groups"	GO:0016755	3	Acropora867	0
"transferase activity, transferring amino-acyl groups"	GO:0016755	3	Acropora6599	0
"transferase activity, transferring amino-acyl groups"	GO:0016755	3	Acropora3267	0
"transferase activity, transferring amino-acyl groups"	GO:0016755	3	Acropora1655	0
"transferase activity, transferring amino-acyl groups"	GO:0016755	3	Acropora4401	0
"transferase activity, transferring amino-acyl groups"	GO:0016755	3	Acropora9481	0
"phosphatidylethanolamine binding"	GO:0008429	3	Acropora41724	0
"phosphatidylethanolamine binding"	GO:0008429	3	Acropora12715	0
"phosphatidylethanolamine binding"	GO:0008429	3	Acropora7806	0
"phosphatidylethanolamine binding"	GO:0008429	3	Acropora6917	0
"phosphatidylethanolamine binding"	GO:0008429	3	Acropora10901	0
"phosphatidylethanolamine binding"	GO:0008429	3	Acropora3580	0
"phosphatidylethanolamine binding"	GO:0008429	3	Acropora11302	0
"phosphatidylethanolamine binding"	GO:0008429	3	Acropora3536	0
"phosphatidylethanolamine binding"	GO:0008429	3	Acropora19619	0
"phosphatidylethanolamine binding"	GO:0008429	3	Acropora21060	0
"phosphatidylethanolamine binding"	GO:0008429	3	Acropora1369	0
"phosphatidylethanolamine binding"	GO:0008429	3	Acropora24613	0
"phosphatidylethanolamine binding"	GO:0008429	3	Acropora15552	0
"phosphatidylethanolamine binding"	GO:0008429	3	Acropora24492	0
"catalytic activity, acting on DNA"	GO:0140097	2	Acropora8221	0
"catalytic activity, acting on DNA"	GO:0140097	2	Acropora43642	0
"catalytic activity, acting on DNA"	GO:0140097	2	Acropora3053	0
"catalytic activity, acting on DNA"	GO:0140097	2	Acropora16924	0
"catalytic activity, acting on DNA"	GO:0140097	2	Acropora39025	0
"catalytic activity, acting on DNA"	GO:0140097	2	Acropora33451	0
"catalytic activity, acting on DNA"	GO:0140097	2	Acropora34374	0
"catalytic activity, acting on DNA"	GO:0140097	2	Acropora25433	0
"catalytic activity, acting on DNA"	GO:0140097	2	Acropora8813	0
"catalytic activity, acting on DNA"	GO:0140097	2	Acropora33531	0
"catalytic activity, acting on DNA"	GO:0140097	2	Acropora216	0
"catalytic activity, acting on DNA"	GO:0140097	2	Acropora11158	0
"catalytic activity, acting on DNA"	GO:0140097	2	Acropora17258	0
"catalytic activity, acting on DNA"	GO:0140097	2	Acropora18575	0
"catalytic activity, acting on DNA"	GO:0140097	2	Acropora10075	0
"catalytic activity, acting on DNA"	GO:0140097	2	Acropora21305	0
"catalytic activity, acting on DNA"	GO:0140097	2	Acropora8151	0
"catalytic activity, acting on DNA"	GO:0140097	2	Acropora21549	0
"catalytic activity, acting on DNA"	GO:0140097	2	Acropora34686	0
"catalytic activity, acting on DNA"	GO:0140097	2	Acropora3926	0
"catalytic activity, acting on DNA"	GO:0140097	2	Acropora31680	0
"catalytic activity, acting on DNA"	GO:0140097	2	Acropora23371	0
"catalytic activity, acting on DNA"	GO:0140097	2	Acropora22435	0
"catalytic activity, acting on DNA"	GO:0140097	2	Acropora26672	0
"catalytic activity, acting on DNA"	GO:0140097	2	Acropora2855	0
"catalytic activity, acting on DNA"	GO:0140097	2	Acropora15326	0
"catalytic activity, acting on DNA"	GO:0140097	2	Acropora9153	0
"catalytic activity, acting on DNA"	GO:0140097	2	Acropora34124	0
"catalytic activity, acting on DNA"	GO:0140097	2	Acropora17534	0
"catalytic activity, acting on DNA"	GO:0140097	2	Acropora9324	0
"catalytic activity, acting on DNA"	GO:0140097	2	Acropora18547	0
"catalytic activity, acting on DNA"	GO:0140097	2	Acropora5265	0
"catalytic activity, acting on DNA"	GO:0140097	2	Acropora37078	0
"catalytic activity, acting on DNA"	GO:0140097	2	Acropora14938	0
"catalytic activity, acting on DNA"	GO:0140097	2	Acropora13458	0
"catalytic activity, acting on DNA"	GO:0140097	2	Acropora51778	0
"catalytic activity, acting on DNA"	GO:0140097	2	Acropora26128	0
