gene,annot,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Pseudodiploria167074,NA,28.98996436119782,-0.9553835750148463,0.21718808204430098,-4.398876614325328,1.0881266561979542e-5,0.01747135727433479
Pseudodiploria172893,Belongs to the heat shock protein 70 family,155.42194358954995,-1.0017701128499943,0.12250554398045892,-8.177345124966658,2.9016602460818064e-16,5.124912326629687e-12
Pseudodiploria178481,NA,2.012636412949095,-3.5569701213241025,0.8572561357206469,-4.149250116867298,3.335661902860653e-5,0.03685545479282214
Pseudodiploria179906,zinc ion binding,17.367238928499365,1.1243575510473915,0.27480735033537557,4.091439147006886,4.2870444577861126e-5,0.04196855188795277
Pseudodiploria181589,zinc finger,14.951442463047114,0.9988033917744965,0.2448394696120372,4.079421481173604,4.5147915630795075e-5,0.04196855188795277
Pseudodiploria183667,protein disulfide isomerase activity,89.40288706863701,-0.5683719914077604,0.12673643958526196,-4.484676966369945,7.30244790425023e-6,0.012897583488486757
Pseudodiploria186543,Mib_herc2,19.770331720968343,-0.9069334590576882,0.2155740384853614,-4.207062526776728,2.587115777924143e-5,0.03514895297668939
Pseudodiploria186906,NA,141.80094362545762,0.5163002677628535,0.12154001605163282,4.247985844789736,2.1570101992923935e-5,0.03174759511658521
Pseudodiploria186928,Calreticulin,236.24495142295453,-0.6612371645084911,0.11222351129109931,-5.892144675399542,3.8121518292925674e-9,1.3466045121793066e-5
Pseudodiploria189075,NA,4.371316994594852,-2.9701126523222565,0.6513857079231288,-4.559683481223639,5.123077863853558e-6,0.01135436982505131
Pseudodiploria192509,positive regulation of protein folding,53.645487179473186,-1.0928887882879155,0.15612273627663292,-7.000189814451065,2.5561595867300722e-12,2.257344531041327e-8
Pseudodiploria193272,NA,1.56025342305242,-3.211694734845973,0.7740815344993612,-4.1490393346266075,3.338734439390523e-5,0.03685545479282214
Pseudodiploria194656,Eukaryotic peptide chain release factor subunit,14.511032242694029,1.1681154453345395,0.25866324062457674,4.515970040868465,6.3027575362445945e-6,0.012368811511683559
Pseudodiploria195930,protein refolding,235.013830091385,-0.5360148055737632,0.10098575302252484,-5.307826000507273,1.109404688243127e-7,3.2657176006250176e-4
Pseudodiploria195980,NA,25.207985185723015,-2.238830859163071,0.5548206950449457,-4.035233146776735,5.4548104711741306e-5,0.04587755359137023
Pseudodiploria196007,NA,11.087177082923011,-1.8737943304294296,0.31410264527329723,-5.965547755253898,2.438147239061177e-9,1.0765639134074627e-5
Pseudodiploria197331,NA,29.598022401184316,1.1254073379454788,0.2468610301988667,4.558869972465364,5.14295994793401e-6,0.01135436982505131
Pseudodiploria201046,sphingolipid delta-4 desaturase activity,33.14388072014423,0.7298951779215073,0.17876844001118838,4.082908470174188,4.44755434881197e-5,0.04196855188795277
Pseudodiploria203156,Domain of unknown function (DUF4062),198.4037247997928,-0.824722474818128,0.12365654565825737,-6.669460726303702,2.5674507307681766e-11,1.5115438268942512e-7
Pseudodiploria203953,NA,78.1401673242674,0.7503656421954593,0.18508284278121348,4.054215025659979,5.030293065338108e-5,0.04442251806000083
Pseudodiploria204184,establishment of endoplasmic reticulum localization to postsynapse,58.49081786562033,-0.5515197472245442,0.1321518250080926,-4.173379725862815,3.001141241644798e-5,0.03685545479282214
