"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
650 0.106455769511971 2 26 "GO:0000002" "mitochondrial genome maintenance" 0.312785001097337
330 0.693560996472332 2 6 "GO:0000012" "single strand break repair" 0.854164134120301
526 0.0560019088721903 3 56 "GO:0000018" "regulation of DNA recombination" 0.218961729706421
-49 0.939759678249043 4 10 "GO:0000019" "regulation of mitotic recombination" 0.97711806807234
-383 0.536045507121183 4 11 "GO:0000022" "mitotic spindle elongation" 0.755883857992559
667 0.104481038855791 2 25 "GO:0000027" "ribosomal large subunit assembly" 0.309285473160708
763 0.149921005481108 2 15 "GO:0000028" "ribosomal small subunit assembly" 0.380875869699473
572 0.212869388797279 2 20 "GO:0000038" "very long-chain fatty acid metabolic process" 0.465233488351896
269 0.261494392035599 2 74 "GO:0000041" "transition metal ion transport" 0.518741596884525
189 0.555841319588474 2 41 "GO:0000045;GO:1905037" "autophagosome organization" 0.767779043763569
1246 0.108038940708748 3 7 "GO:0000050;GO:0019627;GO:0071941" "urea cycle" 0.314934886707231
1281 0.1260954291641 5 6 "GO:0000052" "citrulline metabolic process" 0.344925796681932
-293 0.593425391062557 5 14 "GO:0000054;GO:0033750;GO:0071428" "rRNA-containing ribonucleoprotein complex export from nucleus" 0.791233854750076
-677 0.382665968045494 2 7 "GO:0000055" "ribosomal large subunit export from nucleus" 0.634581428578231
801 0.382289407462104 2 5 "GO:0000056" "ribosomal small subunit export from nucleus" 0.634476320962347
-860 0.0609785492524739 -1 20 "GO:0000060" "obsolete protein import into nucleus, translocation" 0.231621439070405
205 0.275438103438202 2 121 "GO:0000070;GO:0000819" "sister chromatid segregation" 0.533370336881008
234 0.18261356686742 3 139 "GO:0000075;GO:0007093" "cell cycle checkpoint" 0.427019037858799
546 0.302780167536646 3 15 "GO:0000076" "DNA replication checkpoint" 0.563641468849499
318 0.125071999858467 7 99 "GO:0000077;GO:0031570" "DNA integrity checkpoint" 0.342945148486979
-294 0.272867944143827 7 59 "GO:0000079;GO:1904029" "regulation of cyclin-dependent protein kinase activity" 0.530365654582912
250 0.242029057633359 2 93 "GO:0000082;GO:0044843" "cell cycle G1/S phase transition" 0.497675468745076
630 0.219399345578947 4 16 "GO:0000083" "regulation of transcription involved in G1/S transition of mitotic cell cycle" 0.472095962237494
554 0.0191491586912494 2 76 "GO:0000086;GO:0044839" "cell cycle G2/M phase transition" 0.115108227341509
724 0.0461936694651566 3 32 "GO:0000096" "sulfur amino acid metabolic process" 0.193702297727977
909 0.0424620937514804 2 21 "GO:0000097;GO:0006555;GO:0009086" "methionine metabolic process" 0.184740462393332
42 0.942972512977262 2 12 "GO:0000098" "sulfur amino acid catabolic process" 0.978284657942905
215 0.74087511525868 4 10 "GO:0000101;GO:0015811" "sulfur amino acid transport" 0.880221760978034
-615 6.53236748528091e-10 2 452 "GO:0000122" "negative regulation of transcription by RNA polymerase II" 8.70172115248583e-08
189 0.613658008741567 3 30 "GO:0000154" "rRNA modification" 0.802927645399889
-443 0.00381286401873579 2 184 "GO:0000165;GO:0023014" "signal transduction by protein phosphorylation" 0.0392526652615761
-1717 0.00373421369536655 3 12 "GO:0000183" "chromatin silencing at rDNA" 0.0388195572541916
1484 2.66800436399136e-10 2 77 "GO:0000184" "nuclear-transcribed mRNA catabolic process, nonsense-mediated decay" 4.36637971341215e-08
-916 0.094888167576603 2 14 "GO:0000185" "activation of MAPKKK activity" 0.293453597766996
-882 0.015136486292776 2 32 "GO:0000186" "activation of MAPKK activity" 0.0999826638985327
-342 0.115704656125915 8 90 "GO:0000187" "activation of MAPK activity" 0.327772636147004
-120 0.860623194153213 7 9 "GO:0000188" "inactivation of MAPK activity" 0.940804691853074
-350 0.0216949225955237 9 186 "GO:0000209" "protein polyubiquitination" 0.12412975093377
-124 0.672973738317632 2 49 "GO:0000212" "meiotic spindle organization" 0.841657985389388
-518 8.25071577105886e-07 2 404 "GO:0000226" "microtubule cytoskeleton organization" 4.86607888254483e-05
-401 0.49791192304859 3 12 "GO:0000244" "spliceosomal tri-snRNP complex assembly" 0.7303558246408
-445 0.176383465930865 2 39 "GO:0000245" "spliceosomal complex assembly" 0.420206209125712
498 0.347405001746605 2 15 "GO:0000266" "mitochondrial fission" 0.604659936190992
425 0.249877855828112 2 31 "GO:0000271;GO:0033692;GO:0034637" "cellular carbohydrate biosynthetic process" 0.505317624390234
599 0.161481794069416 3 23 "GO:0000272;GO:0005980;GO:0009251;GO:0044247" "polysaccharide catabolic process" 0.398831234810995
37 0.752378580406954 4 319 "GO:0000280;GO:0048285" "organelle fission" 0.884043652943989
-81 0.696034892489327 2 99 "GO:0000281" "mitotic cytokinesis" 0.855284821857373
452 0.120407067550419 2 50 "GO:0000288" "nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay" 0.334152947155426
-292 0.546755203245817 2 18 "GO:0000289" "nuclear-transcribed mRNA poly(A) tail shortening" 0.761059633200418
97 0.893666209276939 2 8 "GO:0000290" "deadenylation-dependent decapping of nuclear-transcribed mRNA" 0.956727777219168
785 0.0259367597417958 5 34 "GO:0000291;GO:0043928" "nuclear-transcribed mRNA catabolic process, exonucleolytic" 0.138685146386253
-245 0.163647095317876 2 139 "GO:0000302" "response to reactive oxygen species" 0.401773128310572
1215 0.00985570064660094 2 19 "GO:0000303;GO:0000305" "response to oxygen radical" 0.0749713855295222
631 0.330429573578997 3 10 "GO:0000338" "protein deneddylation" 0.591361170576763
-378 0.000995389400684884 3 334 "GO:0000375;GO:0008380;GO:0000377;GO:0000398;GO:0006397" "mRNA processing" 0.0143957078146414
-1828 0.00202687871726608 4 12 "GO:0000380" "alternative mRNA splicing, via spliceosome" 0.0248076095993592
-557 0.0445393720783257 2 55 "GO:0000381" "regulation of alternative mRNA splicing, via spliceosome" 0.189757154429544
-20 0.954789631245322 2 33 "GO:0000387" "spliceosomal snRNP assembly" 0.981752039207096
-1572 0.0302108607416998 2 8 "GO:0000389" "mRNA 3'-splice site recognition" 0.151007681769774
-439 0.599764951125193 2 6 "GO:0000393" "spliceosomal conformational changes to generate catalytic conformation" 0.79598091752667
495 0.423826315756171 2 11 "GO:0000394;GO:0006388" "RNA splicing, via endonucleolytic cleavage and ligation" 0.6704438377938
-408 0.599098721252287 7 7 "GO:0000395" "mRNA 5'-splice site recognition" 0.795608723015937
808 0.058996226779553 3 23 "GO:0000413" "protein peptidyl-prolyl isomerization" 0.226191691427898
-479 0.536431972983804 3 7 "GO:0000414" "regulation of histone H3-K36 methylation" 0.755883857992559
517 0.175161768587967 3 29 "GO:0000422;GO:0061726" "autophagy of mitochondrion" 0.418208670700556
238 0.759134020730247 4 7 "GO:0000423" "mitophagy" 0.887558854549131
-943 0.193367237722669 4 8 "GO:0000447" "endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)" 0.441277903456354
160 0.83615789363466 3 7 "GO:0000459;GO:0000467" "exonucleolytic trimming to generate mature 3'-end of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)" 0.927472552221871
106 0.767343558069967 3 33 "GO:0000460" "maturation of 5.8S rRNA" 0.893134501994435
-13 0.971313571111807 2 35 "GO:0000462" "maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)" 0.989099401836166
858 0.165455756914686 2 11 "GO:0000463" "maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)" 0.40346129229771
-154 0.730400269240434 2 21 "GO:0000466" "maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)" 0.875074825812425
-384 0.340549815239466 3 26 "GO:0000469" "cleavage involved in rRNA processing" 0.5990565623873
816 0.0469089756061028 3 25 "GO:0000470" "maturation of LSU-rRNA" 0.195414263470369
-669 0.192311810871785 2 16 "GO:0000478;GO:0000479" "endonucleolytic cleavage involved in rRNA processing" 0.439959436579359
-298 0.745026649057997 2 5 "GO:0000480" "endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)" 0.881730799980566
396 0.522027464743839 2 11 "GO:0000491;GO:0000492" "small nucleolar ribonucleoprotein complex assembly" 0.744760048149005
-602 0.00187594845714618 4 114 "GO:0000578;GO:0007351;GO:0008595" "embryonic axis specification" 0.0233596364402898
55 0.94388964235921 2 7 "GO:0000706" "meiotic DNA double-strand break processing" 0.978284657942905
640 0.444840996134126 4 6 "GO:0000707" "meiotic DNA recombinase assembly" 0.689967296467986
981 0.284762823474259 2 5 "GO:0000711" "meiotic DNA repair synthesis" 0.543344921006181
655 0.201376306210402 2 16 "GO:0000712" "resolution of meiotic recombination intermediates" 0.451461245390678
837 0.102694994123441 2 16 "GO:0000715" "nucleotide-excision repair, DNA damage recognition" 0.307173329680977
55 0.917243585168285 2 15 "GO:0000722" "telomere maintenance via recombination" 0.967579840666812
