"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
113 0.833478989216736 2 10 "GO:0000109" "nucleotide-excision repair complex" 0.912370660248697
-511 0.0537662713684419 2 41 "GO:0000118" "histone deacetylase complex" 0.183283245064866
6 0.974495086863633 3 81 "GO:0000123;GO:0031248;GO:1902493" "protein acetyltransferase complex" 0.98346956786129
547 0.263271335893512 2 12 "GO:0000124" "SAGA complex" 0.492510035683716
380 0.552680673670582 6 7 "GO:0000125" "PCAF complex" 0.756288267035189
189 0.699334982832193 2 12 "GO:0000137" "Golgi cis cisterna" 0.85114232450932
-209 0.601582595139954 2 18 "GO:0000138" "Golgi trans cisterna" 0.794171859677013
175 0.0686170497375748 4 328 "GO:0000139" "Golgi membrane" 0.217476351854214
35 0.947430085302874 4 10 "GO:0000145" "exocyst" 0.971495822763776
112 0.339893223557373 2 217 "GO:0000151" "ubiquitin ligase complex" 0.570455366451871
382 0.242056508362856 3 27 "GO:0000152" "nuclear ubiquitin ligase complex" 0.468831671500784
-161 0.763587669226717 2 10 "GO:0000153" "cytoplasmic ubiquitin ligase complex" 0.878327698057744
821 0.125426388926612 4 10 "GO:0000159" "protein phosphatase type 2A complex" 0.314385752636312
-269 0.634063007250791 4 9 "GO:0000164" "protein phosphatase type 1 complex" 0.809195218904088
758 0.316475357881446 3 5 "GO:0000172" "ribonuclease MRP complex" 0.550627955119
573 0.176314356082204 3 16 "GO:0000176;GO:0000178;GO:1905354" "exosome (RNase complex)" 0.391980032217538
791 0.13987008758775 2 10 "GO:0000177" "cytoplasmic exosome (RNase complex)" 0.336302060124778
916 0.185045019086917 4 6 "GO:0000221;GO:0033180" "vacuolar proton-transporting V-type ATPase, V1 domain" 0.402066656203018
-404 1.56137966137115e-05 2 348 "GO:0000228;GO:0044454" "nuclear chromosome" 0.0002920922439687
-427 0.449786977405082 2 9 "GO:0000235" "astral microtubule" 0.665997319825672
-285 0.500884119532336 2 16 "GO:0000242" "pericentriolar material" 0.70908180231461
1067 0.0747881728559235 6 8 "GO:0000243" "commitment complex" 0.230371600724873
1936 0.00509780134523551 3 6 "GO:0000275;GO:0045261" "mitochondrial proton-transporting ATP synthase complex, catalytic core F(1)" 0.0305469814984034
2074 0.00268965645584808 3 6 "GO:0000276;GO:0045263" "mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)" 0.019647300015576
-462 0.201463322861361 2 22 "GO:0000307" "cyclin-dependent protein kinase holoenzyme complex" 0.418912581585134
340 0.142027520568576 3 54 "GO:0000313;GO:0005761" "mitochondrial ribosome" 0.340422213362806
315 0.394184853511989 3 21 "GO:0000314;GO:0005763" "mitochondrial small ribosomal subunit" 0.618281764097537
363 0.225785011498921 4 32 "GO:0000315;GO:0005762" "organellar large ribosomal subunit" 0.449877553038241
676 0.110419964111783 2 16 "GO:0000322;GO:0000324;GO:0000329" "storage vacuole" 0.290041481074444
301 0.000400470493599881 5 427 "GO:0000323;GO:0005773;GO:0005764" "vacuole" 0.0046414139647827
715 0.232310911837091 2 8 "GO:0000346;GO:0000347;GO:0000445" "transcription export complex" 0.456878126612946
312 0.399151210330258 2 21 "GO:0000407" "phagophore assembly site" 0.622918716242574
527 0.228450101419654 2 15 "GO:0000421" "autophagosome membrane" 0.452646677362357
-53 0.738638657827877 3 117 "GO:0000428;GO:0030880;GO:0055029" "RNA polymerase complex" 0.874283719990712
1026 0.108762786863951 3 7 "GO:0000439" "transcription factor TFIIH core complex" 0.287658819050519
891 0.000180452301427601 4 51 "GO:0000502;GO:1905369" "endopeptidase complex" 0.00256309102212907
691 0.280246695753612 3 7 "GO:0000506" "glycosylphosphatidylinositol-N-acetylglucosaminyltransferase (GPI-GnT) complex" 0.514099518516305
-429 0.00730664424031068 5 114 "GO:0000775" "chromosome, centromeric region" 0.0406101169008572
-318 0.0966809773347655 4 79 "GO:0000776" "kinetochore" 0.268675034839729
-407 0.175011368282527 5 32 "GO:0000777" "condensed chromosome kinetochore" 0.390214300792727
-1202 0.0139733775221973 2 12 "GO:0000778" "condensed nuclear chromosome kinetochore" 0.0669848784970333
-473 0.0680368714566582 2 43 "GO:0000779" "condensed chromosome, centromeric region" 0.216532283847539
-990 0.0089916000486816 5 20 "GO:0000780" "condensed nuclear chromosome, centromeric region" 0.0465983597117486
-332 0.15921861785186 5 52 "GO:0000781" "chromosome, telomeric region" 0.36894465224283
81 0.90651236388397 5 6 "GO:0000782;GO:0000783" "nuclear telomere cap complex" 0.943096017016475
-594 0.0357244525992501 2 36 "GO:0000784" "nuclear chromosome, telomeric region" 0.133363077909474
-560 3.10055746262606e-09 4 341 "GO:0000785" "chromatin" 1.08096707901554e-07
-384 0.142916518281072 4 42 "GO:0000786;GO:0044815" "DNA packaging complex" 0.341485886360069
-245 0.497679186610079 5 22 "GO:0000788" "nuclear nucleosome" 0.70908180231461
-424 0.000291893408073925 2 217 "GO:0000790" "nuclear chromatin" 0.00386003868952932
-802 0.00752808209329834 5 32 "GO:0000791;GO:0005719" "euchromatin" 0.0412431354682845
-819 0.000582338603728951 2 51 "GO:0000792" "heterochromatin" 0.00611854395972747
-424 0.00527251389951302 5 127 "GO:0000793" "condensed chromosome" 0.0309699724285965
-558 0.0048503946177876 4 74 "GO:0000794" "condensed nuclear chromosome" 0.0292933281247487
-247 0.525285156345922 5 19 "GO:0000795;GO:0099086" "synaptonemal structure" 0.732534027122404
-840 0.116832367286435 4 10 "GO:0000796" "condensin complex" 0.298701419028985
